"","x"
"425","High Growth Company with many different areas to advance in."
"426","-gute Unternehmenskultur
-schnell viel Verantwortung
-wachsendes Unternehmen"
"427","Good place to work for fresher"
"428","The good:
- Health care was top notch. 
- Starting pay for college graduates was good.

The OK:
- There is 401k matching but on a 5-year vesting schedule.
- ESPP,  with sell restrictions.
- Lunch is free from the generic cafeteria. The food quality is pretty poor.
- Work-life balance is alright, however, there is also on-call, so depending on the team you might have to carry your laptop around with you 20%... of the time and likely get paged in the middle of the night. You are not compensated for days of free time lost due to pages of unstable systems."
"429","Free lunch Monday-Thursday
Can't get fired"
"430","Good Salary. Good work life balance. Over all good if you end up in a good team."
"431","Can come to grips with all things python"
"432","Benefits are really really competitive!"
"433","One of the best company to start with."
"434","Great culture, great coworkers, great benefits. Open communication with managers to discuss goals, projects, career progression, and your role in the department"
"435","work-life balance is pretty good.
Good work culture and one of the best company to join as fresher."
"436","Good work location and decent pay"
"437","Fantastic, smart people.
Great office, with good perks - laptops, snacks, free lunch
Interesting work and clients
A great product"
"438","Best workplace, no stress, easy people"
"439","- Work Life Balance 
- Helpful people
- Good For Experienced people"
"440","Great Company
-good benefits and great culture"
"441","Good Work Life Balance and Transportation"
"442","Great health benefits, smart, engaged, collaborative colleagues, collegial atmosphere, interesting work"
"443","Hikes are every 6 months....
Environment is nice"
"444","good place to work 
employee culture also good"
"445","good work-life balance;
good culture;
good benefit;"
"446","On-the-job learning, lots of responsibility, client-facing responsibilities, interesting software, decent access to product development, great colleagues, fun and smart work environment"
"447","interview process is easy only two rounds one is written and other is technical.
good for freshers.
two way transport."
"448","Work Culture, Work-Life Balance, Management, Transport, Food"
"449","Flexible work hours for Software Engineers
Paid time off can be used either as sick or vacation leave. This means you can use unused sick leaves as vacation leaves.
HMO coverage is the best. PEC covered also for dependents."
"450","Healthcare benefits are good, free coffee and snacks."
"451","1. Best place to work.
2. Work life balance.
3. Friendly management.
4. Good cultural activities."
"452","The facilities provided by company was good"
"453","Good work culture
Less pressure
Fun activities"
"454","semi annual increments and cab facility"
"455","Team, World, Trust, Innovation, Collaboration"
"456","Travailler avec des clients de différents profiles dans un vrais environment international."
"457","people are supportive and caring"
"458","Good for Women employees. They are safe here."
"459","The workplace have nice people around. There is a bunch of things to learn while at it too. There is not much pressure so there is a nice work-life balance."
"460","Had a nice office at 311 s wacker. Nice people. Free lunch / snacks."
"461","Good benefits and work environment."
"462","Work Life Balance, properly managed by higher authorities"
"463","Best work place for freshers and free transport."
"464","Great culture and place to grow your career"
"465","FactSet is a great company with good people and a good product. It starts with a fantastic training program and leads to great exposure for a entry level job. You quickly learn how to interact and communicate with clients of all levels and master the product (some excel but its 99% proprietary FactSet coding). 

Small company feel even though they've been around for decades. Free lunch, and nice offices with fully... stocked kitchens on each floor etc. A lot of autonomy after about a year. Depending on the office, a good amount of travel but its on your own schedule for the most part so its nice and easy, not a burden at all. Great work life balance, and job security. You can work 8:30 to 5:30 every day without a problem."
"466","The environment, the people.  Depending on the team you can experiment with many newer technologies."
"467","great place to work"
"468","very goo company to work, free cab facility, free food."
"469","Great Company in all Areas"
"470","Great Coworkers and great place to start career"
"471","Free lunch, 401K match, young workforce, stock purchase plan"
"472","Relaxed work culture, no much pressure,"
"473","Free lunch 4 days a week, good medical benefits, comfortable office environment"
"474","Best employee benefits that company can give"
"475","Very good Work life Balance"
"476","Benefits- paid lunch decent vacation package competitive salary"
"477","Great place to work, great people and environment"
"478","Fair pay and good exposure into finance"
"479","very good team ,good to start career"
"480","Lots of supplies, great stepping stone"
"481","Good work culture
Free transport and other facilities
Semi annual hikes"
"482","good work and friendly environment, cab, food,"
"483","Somewhat flexible in allowing employees to work remotely when necessary"
"484","Lunch mon-thu
Snacks, coffee and various snacks are freely available
Work life balance
Good work gets rewarded
Flexible schedule including working from home available"
"485","the culture is good and people are very friendly; you can gain different exposure to client groups"
"486","Work life balance
Surrounded by very smart people"
"487","It's good especially for freshers
Good facilities for employees like cab,big cafeteria etc...
Fast growing"
"488","-  work load is not the heavy ( depends on the department)
- daily tasks tends to get easier once you understand it.
-  Learning modules are provided so learning doesn't stop.
- tasks are time sensitive. 
- you'll rarely get to do OT work. Still it depends on the department you're in."
"489","-Great benefits and workplace environment"
"490","1. You are not pushed to complete things as fast as possible. Work happens at your pace until there is something important. 
2. There is always someone to help you if you are struck.  Not knowing things is not looking down upon, you will be asked to learn it.  
3.  Salary is good for the work we do. 
4. Oncall is interesting.
5. Work from home.
6. Global culture."
"491","Free transport to work
Free Snacks"
"492","Good work environment Less stress"
"493","work environment is good. they is work presure"
"494","Many of your co-workers will be personable individuals."
"495","lunch Mon - Thurs is pretty good"
"496","Work-Life balance is very good
Everyone is very helpful and friendly which will make it easy for freshers to cope up.
you can play Foosball in your free time :P"
"497","Growing culture new engineers can learn alot here"
"498","free transportation
Flexible work hours
Flexible holidays"
"499","I joined as a fresher as soon as completed my Post graduation course. I'm very much satisfied with the learning programs offered to me on board. Factset has a open door policy by which it helps us to reach any of the senior managers for process related clarifications. Good work life balance."
"500","Good company for fresher's to give start."
"501","Work life balance. Good benefits."
"502","Great people to work with, mostly very laid back, lunch stipend 4 days of the week. Learn about finance if interested."
"503","Work life balance, good environment, two way cab facility, friendly managemnt, halfyearly hike"
"504","Good culture, 
young company, 
excellent learning opportunities,
friendly staff,
Great collaborative environment"
"505","Great place for beginners, U can expect great work life balance"
"506","Good for freshers to kik start their career"
"507","Lots of bright, driven people. 
Good investment in staff training for graduates.
Free lunch.
Good social environment."
"508","Work Life Balance. Free drinks, shuttle service. And many more."
"509","-Good Work Life Balance
-Good exposure to learn new technologies"
"510","Great place to work if you want to achieve work-life balance"
"511","They employ very intelligent, skilled and well rounded people from all backgrounds."
"512","Decent work life balance - depends on department"
"513","Good environment, Good place to work at.
Good management"
"514","Good work life balance.
paid vacations."
"515","Work life balance, Free lunch, Excellent medical and dental insurance Fully stocked kitchen and casual dress code"
"516","Great benefits and smart people"
"517","Career progression, social and fun atmosphere, intelligent staff"
"518","- The company has their shuttle service to bring everyone home
- Unlimited soft drinks, tea, and coffee
- SL is convertible to cash
- Nice office"
"519","Job security in a company that is actively expanding its reach in financial data."
"520","Good place to work, culture"
"521","Great work life balance , decent pay"
"522","Nice company culture, good work life balance"
"523","free lunch, free snacks, ESOPP, nice location outside of the city"
"524","Great place to start a career, but not a great long term job bc of lack of real upside. Great that company provides consistent raises (although starting salary is quite low)"
"525","-Excellent work/life balance.  Flexible working hours and WFH is generally accepted.

-Friendly work culture

-Free lunch Monday-Thursday. 

-Good benefits package."
"526","The best company I have ever worked. The work environment is quite desirable. The Salary payments on timely basis. Work pressure is reasonable."
"527","* Good healthcare and free lunch 4 days a week. 
* Some teams are well run and make an effort to keep up with the latest tech.
* Engineering management is typically loaded with engineers"
"528","Free food
Chilled out managers
Great benefits"
"529","Good work life balance
good starting point for a fresh graduate.
excellent benefits
comfortable culture
more experience to fact clients with different levels of professionals"
"530","Great company, look after you very well. Paid lunches, good healthcare, good people."
"531","Great growth opportunities
Biannual appraisal cycle
Good salary hikes"
"532","very good work life balance"
"533","Great client facing experience at a young tenure"
"534","-work/life balance
-friendly culture
-c suite awareness of employee discontent
-c suite working on bringing more training programs to the company
-c suite is genuine and friendly"
"535","Emphasis a lot on work life balance
Very strong employee relations team
Good pay
Great opportunities"
"536","You will obtain perfection in copy past skill and data entry .

Cab facility, Snacks and lunch, environment."
"537","Top rated analyst with high increment."
"538","Great people, benefits, work life balance"
"539","Good work/life balance, slightly above average benefits/office perks."
"540","If FactSet is going to be your first job out of college, it is a great experience. But I would not stay more than 2 years.

- Good 6mo/12mo review process
- Good perks (free lunch, snacks, etc)
- Mature release cycles"
"541","WORK LIFE BALANCE, good working environment"
"542","good work life balance and culture"
"543","very good work life balance"
"544","Good to work with the company"
"545","Great Community
Great People
Great Work Life Balance"
"546","Pretty cool benefits and kitchen is stocked. 4% 401k match, 1 -10% company stock option plan, health benefits is affordable...although i had a better one from the military. Opt out health insurance and they give you extra $230 a month on your pay check. Received 20 days PTO or accrued from bisam. Factset new employee gets 15 days PTO."
"547","overall the best company to work for,they hikes are half yearly and systematic promotions"
"548","Good Salary with great benefits."
"549","Great Culture
Awesome Colleagues
Good benefit and insurance"
"550","Excellent opportunities for career growth. Great benefits."
"551","- Great benefits:  healthcare, 401k, vacation days
- Improved opportunities to advance
- Good work life balance 
- Lunch four days a week
- Good, quality people"
"552","- Great benefits - Free lunch (Monday-Thursday & bagel Fridays), free healthcare, snacks/drinks in the office
- Surrounded by great people
- Raises / bonuses come over 6 months
- Volunteer opportunities"
"553","Great people, busy, good location, free lunch and snacks!"
"554","- Great culture and nice people
- Many very intelligent engineers
- A good range of challenges if you are in the right team.
- The company is always growing and thus if you stay you will be rewarded fairly
- The company is responsive to new technology but not quick to adopt the latest fad"
"555","Working environment, training, employees, great work life balance"
"556","1)Good Place to work
2)pick and drop cab Facility
3)No pressure at work"
"557","Good benefits: healthcard, shuttle services, SL conversion, free drinks/snacks, etc. Good environment."
"558","- Lunch subsidized (still have to pay some for lunch in NYC)
- Work around high level management
- A fair amount of autonomy
- Multiple offices around the country make working out of another office easy
- Great exposure to clients. If you plan to stay in the industry, very easy way to gain lots of contacts and use the company as a stepping stool into other roles in the industry."
"559","Great benefits: vacation days, healthcare, young environment, great learning opportunities if you apply yourself.
Sponsor the CFA (if you pass)
Great exposure to clients including a lot of C-suite folks in the finance community
Good place to set yourself up to work for a client and make decent $"
"560","Excellent support from teams, managers, and HR. I have worked in a lot of financial services firms prior to joining and the grass is not greener compared to the flexibility of FactSet. It is geared towards growth and transformation currently which allows innovation to take over. You are given what you earn. Compensation is being evaluated throughout the company as well. There are a ton of recent college grads - 2 to... 4 years out of college who think that they aren't compensated enough but have nothing to compare to other than their friends at other firms. Once they leave FactSet they realize how much FactSet really does support them, 401k, maternity leave for 4 moths, paternity for 1 month, free lunch, CFA bonus, stock options etc.."
"561","Average learning and growth opportunity and great work life balance"
"562","Nice Co-Workers
Great Work Life Balance
Strong Teamwork
Very Good Training"
"563","Free medical benefits, free lunch and stocked pantry"
"564","Free lunch, travel is pretty nice"
"565","FactSet est le genre d'entreprise qui prend grand soin de ses employés. On se sent bien à y travailler et l'ambiance y est excellente. Le cadre est très propice au travail."
"566","Snacks, young culture, free lunch, at first there were more company outings"
"567","Best work-life balance
Good compensation
Decent benefits
Good management
Nice appraisal cycle. Value for the work and ratings."
"568","Work life balance. Nice colleagues."
"569","Compensation/Benefits - I think the compensation and benefits that the firm is offering is competitive enough.
Work - Life Balance"
"570","- great people; the company tends to hire a certain mould of a Consultant, so everyone gets along well
- free lunch from Monday to Thursday is great
- high levels of responsibility from early on your career. Great exposure to clients in back to front office 
- travelling across UK has been great
- WLB is great"
"571","Develop relationship with key clients"
"572","Benefits, people, laid back atmosphere"
"573","good benefits and perks package"
"574","You'll be able to learn financial terms and concept and you will be able to communicate with talented people that will help you enhance your skills.  Great benefits and the company is generous to it's employees."
"575","- Free shuttle service
- Free food once a month"
"576","- Free lunch Monday - Thursday
- Snacks in the office
- Nice environment, the culture with other employees at my level is what is keeping me here
- Old tech stack, but moving to new technologies.
- Good work life balance, can work from home."
"577","No dress restrictions, not so stressful, good HR policies. 
Upper Management are efficient & foresighted people
Rapid changes in product & offerings as part of various acquisitions
Good to start your career"
"578","None, stuck working for director who plays ""what have you done for me latley"""
"579","Work Life Balance
Supportive mangaers
Hike twice an year
Transportation"
"580","Good Work Life Balance."
"581","Best workplace and friendly managements
Accepting suggestions given"
"582","Great place to work overall"
"583","Colleagues Benefits Work Environment Salary"
"584","Good work environment and friendly management."
"585","StartUp feel within established company
High Quality products
Motivated and Quality Work Force
Opportunity to advance
Worldwide offices
Decent compensation for new grads"
"586","Nice company culture, the people there are extremely nice. The work is as challenging as you make it"
"587","Free CFA exam ( at least if you are qualified and you passed the exam) Bosses are nice but it may depend on which department you are assigned. There's a work life balance (at least in my department) Many benefits and perks like free unlimited drinks (juice/soda/ice tea/milk/coffee). They have a lot of activities like Sportsfest and Teambuilding. There are some outreach program. There are also different trainings... like excel training, six sigma, etc. There's a retirement and medical benefits. Group insurance. Sick leaves are convertible. There's a semi-annual performance bonus and salary increase (unless you reach the salary ceiling of your position). Shift allowance. Rice and meal allowance."
"588","Good work life balance, lot of flexibility."
"589","Good first company to work for"
"590","Really good company. Good pay, good  benefits (stock purchasing/daily lunches) and really nice peopel."
"591","Good work life balance
Free lunch everyday
Pay for CFA"
"592","Good work life balance, can work from home"
"593","-Culture
-Hours
-Benefits

Great first job overall."
"594","For sure, only cab facility."
"595","good to have half yearly hike, good transportation facility."
"596","Great starting pay out of college, incredible environment, work is challenging"
"597","Learn so much about the finance industry"
"598","Good work/life balance, comfortable office chairs"
"599","Good salary, intelligent colleagues, open culture and competitive products."
"600","1. High salary
2. High tech spec
3. Good location
4. Friendly working environment
5. Have the opportunity to work with big companies and can learn a lot of things."
"601","-Organized and ongoing training
-Strong client facing experience
-Experience is applicable for many roles internally and externally
-Positive and challenging work environment"
"602","Always get stress, keep on changing policy and management play d politics for promotion"
"603","Good work life balance to work. healthy environment & good ambience.
good facilities & nice platform for beginners. good support form seniors & interested to work with targets."
"604","Very good to their employees!"
"605","The people, exposure to senior management, ability for travel, intellectually challenging client base. Lunch 4 days a week, great health benefits, and generous vacation."
"606","Have good leave plans, Team process."
"607","Great culture and people here"
"608","A company that cares for the well being of its employees"
"609","Friendly and polite colleagues. Everyone respects your thoughts and suggestions."
"610","Good benefits, decent pay, free lunch,"
"611","Best work culture, and quality of work."
"612","Work/life balance is good; good benefits"
"613","-Good autonomy over work that you do
-Good culture/people
-Young company
-Growing"
"614","Good people 
Great place to start a career - you learn a lot 
Benefits, 401k match $ - $ up to 4%, free lunch M-Th"
"615","Work with great people. Plenty of autonomy in work. Free lunch (Mon-Thurs). Good work/life balance."
"616","Free lunch/ nothing to do."
"617","- They have a lot of learning content and encourage independent learning.
- A large name in the industry
- Access and ownership to mainstream financial clients.
- Free lunch Mon-Thurs and snacks/drinks was a plus"
"618","Good benefits, snacks, community activities"
"619","Great company to work for. Amazing work/life balance giving you the flexibility that most want. Free lunch is great 4 times a week and the culture here is welcoming, collaborative, and positive."
"620","Provides a lot of responsibility and autonomy from the beginning of your career. Very inspiring management."
"621","Nothing much to say about Pros"
"622","great work atmosphere, friendly people, good salary"
"623","Only for freshers. Good for women."
"624","It was a good experience working with the company. Great support from the peers."
"625","Good culture and management does a good job"
"626","Cab, work timings and other benefits are good."
"627","Good for short term. Good work life balance. Certification is provided based on the market. Liberal work space"
"628","Good for fresh new graduate to get into financial market, learn financial knowledge and financial tools and huge exposure to financial clients."
"629","Good work life balance. Flexible, but that all depends on your direct chain of management. Working closely with product development allows you to make technical decisions and shape up the code base within your scope."
"630","Free Lunch,
Work-Life balance,
Nice people,
Growing company,
Free Lunch"
"631","Amazing people, work culture, diverse work"
"632","Company Excitement - culture is great"
"633","okay work. okay culture. some teams are good"
"634","Best company to work for.  Best of the bosses and great work culture. Work timings are properly followed and cab facility on time is also provided."
"635","Work environment is good.
Fun at Factset 2 or 3 times in a month if, work flow is less."
"636","Great work life balance. Free lunch."
"637","Working in FactSet has its own benefits (talking for a Software Engineer)
- Its a great company to start with (Unlimited opportunities / Nice Technologies to work on)
- Work From Home.
- Work Life Balance (They will make you a type of person who wants to work on time irrespective of   what you have been in your past)
- Transport facility
- Two appraisals per year
- Good number of leaves"
"638","Work alongside highly energized recent grads as well as tenured specialists."
"639","Employees are very good, most employees are ages 21-25, easy work,good schedule."
"640","Good people. Flexible timings."
"641","Work flexibility
Office Transport
Good HR policies
Good Software Mangers
Leave policies"
"642","easy job. nice canteen and coworkers"
"643","The companybenvinorment was very good ,the team spirit of these company under very well nature."
"644","Free lunches, health care, relax culture, Travel"
"645","I worked in FactSet Philippines, Inc. in Manila. I was fortunate enough to be working in a great working environment: beautiful office, dependable, competent, and capable colleagues and managers, and satisfactory benefits."
"646","Lunches Mon-Thu, free snacks, fruits, and drinks in the kitchen, a lot of benefits like Vitality, Bupa Dental, cycle to work scheme, nice people"
"647","Pick and drop cab facility,salary hike for every six months based on our performance,snacks and food facility,more chances to build our career as a fresher,good work environment and internal job postings to shift internally where we wish to work."
"648","Really great place to work"
"649","Great benefits, nice office, friendly environment.  Room for growth, good team environment, friendly corporate culture.  Gym in building, great location, pay is decent to start."
"650","Good scope for freshers to adapt office culture, good transport and food facility, employee centric events, good environment."
"651","Healthy environment for recent college grads joining the workforce"
"652","good perks, relax sched for software engineers"
"653","Good work life balance
Nice people"
"654","Scope for learning new things
Facilities"
"655","This is a good place for entry level engineers. Folks are helpful. Resource is abundant and management is tolerant and patient to help you get to know the environment, tools and technology to be productive. Will be good enough after a year to know all the needed basics."
"656","Fun work environment, with ability to take on significant responsibility early in career., and work with interesting and intelligent clients across the financial industry."
"657","Work/life balance. Free lunch. Very relaxed work environment. Nice place to work for over a short period of time. Colleagues are usually very soft-spoken and sociable people. Some of the new product enhancements are exciting and challenging (Unfortunately you must be in the states to be able to work on and be part of these)"
"658","coworkers, raises, client relationships"
"659","Great place to start right out of college. Amazing culture and people who are friends in and out of the office. Work/life balance is hard to beat."
"660","its mainly financial advisory to the clients..and gives accurate and reliable data to the client .it follows timeliness..based on the equity reports the client could make a decision to make the investment in respective companies."
"661","Great work/life balance. Great close-knit, collaborative culture."
"662","Innovation and great people made this one of my favorite places to work. The diversity of personnel is fabulous and should be duplicated around the United States!"
"663","Great work/life balance, free lunch, good people to work with and nice office spaces"
"664","good work culture and friendly environment"
"665","Decent place to work with good work-life balance and benefits. A great place for recent grads looking to start their career, as well as more senior employees. I see people with families enjoying working here, due to flexibility and benefits. You learn a lot, especially if you're new to finance, and there is a friendly, collaborative atmosphere. It's busy and fast-paced, and teams still have independence in their... processes since the company has its roots as a start-up. Everyone loves the free lunches!"
"666","Open work culture
Flexible work hours
Absence of any micro-management"
"667","Work Life Balance,  Casual Dress Code, Free Meal"
"668","good culture, good insurance, good colleagues, good training"
"669","A company that attracts talent and knows how to retain staff. Fantastic managers and colleagues. Great career opportunities."
"670","Working on new project
Work life balance"
"671","They look after you ,  free lunch ,  refreshments , fresh fruit etc.."
"672","The title is Research Analyst but it is more of a data analyst job. Good work life balance, good benefits, pick & drop facilities, infrastructure is good. working hours is fixed with no long extended working hours, rotational shift but timing is good."
"673","- Salary increases are high
- Very exposed role
- exiting day to day workfloow"
"674","Great place where more importance is given for employ
good benefits and safety."
"675","""Good work life balance and culture is awesome"""
"676","100% employer paid health benefits, free lunch Monday - Friday, flexible work schedules/WFH policies, friendly atmosphere, accessible leadership, great autonomy"
"677","FactSet has a good work life balance. The people that work there are also all very friendly and make the company,"
"678","Senior management does a good job of communicating the company's direction and initiatives, resulting in a corporate culture that is team driven and collaborative."
"679","Great place to start a career and build your way up.  You're able to learn how to interact with clients on the buyside/sellside and establish a great network.  People there are solid

Free lunches
benefits are solid
career growth opportunities"
"680","The company is giving a lot of benefits like twice a year performance bonus, 13th month pay, medical reimbursements, shuttle services, free drinks at office, health care, company insurance and provident fund"
"681","Great benefits, lots of smart people working there."
"682","Very good for beginners
Open door policy well followed, 
very good worklife balance
well planned training program
Benefits-Cab for pick and drop, kwench subscription, breakfast/snacks"
"683","This is a great opportunity to learn the in's and out's of a financial firm. You get to train in the London office which is quite exciting. It also helps you if you plan on applying yourself!"
"684","Gud facilities like free transportation,  subsidy food etc., Work stress depends on the process into which you get an opportunity to work for."
"685","Great people. Free lunch. Great atmosphere"
"686","The only reason one should be working at Portware(FactSet) is the benefits in terms of 401k , free food and medical insurance which is free courtesy Factset and if you are really not interested in doing good work. Otherwise stop wasting your time."
"687","good facilities. good work culture,moderate pay"
"688","-Love the culture and people are really dedicated to their work here.
-You walk away with a jack-of-all-trades resume (proactive consulting work, project management, financial acumen, data analysis, relationship management)"
"689","Good to work, environment is good"
"690","environment is good, nice people, heaithy relationship"
"691","Flexible timings, very very flexible.  No one will verify when you are coming or going
No closed monitoring 
Nice work area
Some of the employee benefits are very nice"
"692","People good and the culture is  a fun one."
"693","I think best parts about FactSet are the people and the exposure to the financial industry.
FactSet clearly hires certain pedigree of people and you will be guaranteed to be working with likely minded multinationals. There are plenty of informal afterwork events which enable you to connect with others. You will also be working with people who are brought up within the company since only a minority join the company... without going through the initial ""boot camp"".

Depending on the team you work for you are prone, sooner or later, to get a fair amount of responsibility early on. This can be quite stressful to start with, but eases after the learning curve on product and content balances out. If you can develop into a person who truly understands banking, buy and sell side connections, and other links and megatrends within the industry - you will be very valuable.

The company benefits are great in my opinion, the schemes are generous and allow you to include your better half in them too.

Financial industry will need market data solutions today and in the future and there won't be a shortage of work on this field (think about regulation!)."
"694","The company is still growing, which translates into generous benefits and decent salaries for the people who work there.  The free food and excellent health insurance plans are particularly noteworthy. 

The people who work here tend to be very smart, but still down-to-earth and approachable.  Additionally, they have a well-established system for internal recruiting, which allows employees to avoid getting stuck... in the department that hires them."
"695","-- Great work/life balance
-- Nice benefits, including good insurance and free lunch/snacks
-- Fun and cutting edge projects (if you work on the right team)
-- Laid back company culture (a.k.a. nobody will notice if you do nothing all day)"
"696","Free lunch, managers are friendly, workload is manageable, flexible working environment (work from home, holidays etc). Great first job if you want to get exposure and learn more about finance and excel but wouldnt recommend long term."
"697","Good benefits, allowances
work life balance"
"698","- The compensation and health care package are amazing
- The scale and complexity of the work will sharpen your skills
- The employees are scary-smart and very cool (in engineering at least)
- Work from home is available when needed/warranted
- Nice office and courtyard (I often sat outside and did my scripting in the open air)"
"699","Best place to start your career
Best place to learn anything 
Best place to work 
Best challenges to prove yourself all the way"
"700","Very happy to have started where I am. Good starting position fir just entering the industry. Training program is great."
"701","Work life balance, ok pay, free lunch, good people to work with. They are willing to help and teach. Not many politics, laid back."
"702","Good work life balance.
No deadlines(atleast in my team).
you can work from home if required.
No particular timings. you can come and go at anytime as long as you complete your work.
Half-yearly hikes.
Only"
"703","Thorough training, great managers, and good benefits and great work/life balance"
"704","Benefits 
CSR activities 
Free merienda once a month 
Shuttle service"
"705","It was environment friendly company"
"706","Good benefits and work life balance"
"707","Good pay, Reasonable work hours and good freedom to work"
"708","Great people, given freedom as long as you perform"
"709","Factset has a very good work environment. the colleagues and mangers are very much friendly and cooperative."
"710","the people are very nice"
"711","Free lunch and good corporate perks, normal working hours"
"712","Good Heath and benefit depending on the group"
"713","Nice Culture and great people to work with, in general. The culture varies for your position, from being the CS Engineers (almost start-up feel) to product development (relaxed company atmosphere) to consultants (close to finance environment). The management is looking out, and you'll even see them in the cafeteria at the Headquarters quite often. 
The RPD tool is a fantastic Project Management tracking system, and... they should look into selling this out as a product in addition to the workstation."
"714","Free Transport Facility and Bi-Annual hikes"
"715","Work life balance
Decent salary (not very high, no less)
Good learning experience (could depend on project. For a self learner, you have every right to experiment and learn)"
"716","Excellent training program
Tons of time to learn at your own rate
Opportunities to grow (although you'll notice not everyone there is trying to do this)"
"717","Work life balance
Mid year hikes
Employee relations
Salary structure"
"718","Benefits was good, mostly nice people if you are in the right team."
"719","- No day is ever the same. You will always be working on different projects and client requests from one day to the next. 
- Culture is very young and open in Consulting"
"720","-Great place to start your career 
-Great work/life balance
-Fun atmosphere"
"721","The environment is good but not the management"
"722","great benefits
awesome people to work with
nice working environment"
"723","Great benefits and company culture."
"724","Great benefits & lots of pto"
"725","Health insurance is fully covered by the employer, including family plans.
4% matching on 401k, not 3%.
Management is fair and reasonable to the employees"
"726","Great work environments and benefits. Very good work-life balance. Plenty of smart people in different teams."
"727","Positive work environment.
Transparent and open Communication.
Recognition of hard work."
"728","FactSet is filled with smart and innovative individuals who are incredibly motivated in their roles. The face-to-face interactions with clients also proves to be great for networking and learning the overall investment market."
"729","Great perks, benefits, location, events"
"730","Good facilities and good working environment for start up candidates it is a good platform"
"731","- free lunch from Monday to Thursday
- great work culture: flexible hours, no excessive overtime
- young and dynamic team"
"732","Good facilities
Good for basic learning"
"733","you can craft your communication skills, while being exposed to--  at a very basic level--  fintech/finance."
"734","Free shuttle during graveyard shift going home, free snacks, unlimited free drinks

Managers and team members are very nice and approachable.

Follows holiday dates"
"735","Benefits, vacation & sicknes leave. Free drinks, can leave station anytime."
"736","International Hit and gud opportunity"
"737","Transport facility. Ask any current or ex employee of Factset, they all would agree with one thing that is transport, only thing which is prompt and steady."
"738","Good first job...experienced hires don't bother. Great benefits, cover health/dental, lunch is paid for Monday-Thursday. Depending on department have the chance to work with outstanding clients and make great connections in the industry, often leading to job offers. Knowledge of the software is valuable when searching for new opportunities. Young, fun environment."
"739","- Good place to work for an entry-level job
- Culture is catered to young professionals
- Free drinks in the pantry
- Lots of clubs to join
- Free snacks during month-end
- Shuttle service to your doorstep
- Frequent team-building activities"
"740","Good working environment, Login logout Transport facility"
"741","The environment is very newly graduate friendly. The office offers good benefits and the shift does not coincide with the traffic in the metro."
"742","Opportunity to interact face to face with financial professionals

CFA is paid for and you can get bonuses (but you have to stay a few years until it's vested)

Benefits are amazing - 3 wks vacation, good dental, vision, health

Free food M-Th (or con?  this is a ploy to have you stay at your desk and work through lunch)

Excellent training -- you'll be sent to Norwalk or London for initial training which... lasts a month, and then to accounts training a few months later which lasts for about a week; you'll get a stipend and your hotel will be paid for

People -- most are nice; there are a few nasty people and office politics is inevitable, but overall a good environment with smart and friendly coleagues"
"743","Ability to travel and face time with C-level executives and Portfolio Managers"
"744","Good working environment and providing excellent benefits to employee"
"745","Great Benefits, great environment, lots of focus on training their people and developing talent"
"746","Smart people, rewarding work, good benefits, care about their employees, opportunity for advancement within the company, comprehensive training program."
"747","Great company to work for. Good benefits. Work with really smart people"
"748","everything is good, nice work environment."
"749","One of very few companies that provide both pick and drop facilities"
"750","Great place to begin a career"
"751","Good benefits. With door-to-door shuttle service. Many trainings"
"752","Working as a Research Specialist in Product Development generally entails stable work hours (9-5), give or take depending on your boss. 
Difficult to get fired. If you perform poorly, your boss will give you a long time window to improve and will work hard to get you back on track, otherwise s/he will have no problem with you transferring to another internal job role."
"753","Awesome place to work-great people and environment"
"754","Great benefits, good hours, fun coworkers, nice atmosphere to work in"
"755","Benefits are good - especially free lunch, healthcare and ESPP. Work / life balance is achievable, pc and desk set up is good."
"756","Good technical work
Career growth opportunities if you do well
Good work life balance
Decent salary (twice a year reviews and salary increments)
Flexible work hours"
"757","Freedom to do the job
Flexibility"
"758","1.Flexible Timings
2.Lot to of scope and encouragement from the senior management to learn new things"
"759","good place to work and good management"
"760","It is easy to get in once you pass in written exam"
"761","We used to providing Business analysis, Fundamental analysis, Data analysis information.
• Handling queries through RPD/Mails and Incidents which are raised by internal and external     
  clients."
"762","- Work Life Balance
- not much stress but that depends on the team/manager
- fair 401k match and stock purchase program
- somewhat new technologies in some departments"
"763","good training ground. opportunity to learn new things. good medical benefits and work environment. Free drinks!"
"764","Good jumpstart for Fresh Graduates. Trainings and Environment"
"765","Wonderful benefits...401 k match up to 4% and 15 vacation days to start with 5 personal days. I'm not sure if you could find that anywhere else, especially right out of college. The company also provides free lunches Monday-Thursday."
"766","Pay in line with industry"
"767","flexible hours, friendly people, good place for the first job"
"768","Great place to learn the financial markets."
"769","Good benefits, free lunch, supporting manager depending on where you end up, ability to learn a lot from different clients. FactSet's analytics are sound and unbiased which is different to Bloomberg which has a lot of data that is not necessarily correct or useful."
"770","Good work environment especially for fresh graduates"
"771","work environment, connections, people, knowledge"
"772","environment with a lot of good people"
"773","Great life work balance. Stress free. Wonderful benefits."
"774","Free lunch Monday thru Thursday"
"775","Good place to start right out of college"
"776","HMO as hired, free drinks, shuttle service to ayala and if night or graveyard shift there's a car pooling, good compensation and working environment"
"777","Best place and pleasure to work"
"778","its a best place to work for where work life balance is pref."
"779","Great  Benefits but low salary and increase then net pay becomes super low due to tax in our country"
