,X1,pros_page1,pros_page_rating_value
753,84,Best place to work in Mar del Plata,4
754,84,The company is is very community focused.,5
755,84,"Diverse workplace, nice benefits, room for progress.",4
756,84,"Bons benefícios, os valores da empresa estão alinhados coom os princípios de integridade e respeito e possui um ambiente de trabalho bastante agradável",5
757,84,Great food. Amazing energy. Fashionable outfits.,4
758,84,Check clears every two weeks,1
759,84,"Translation of general, political, economic and international news, particulary economic, financial news  
                      Translation of global market reports from English to Turkish                         
                        Fast and accurate translation of snaps into Turkish",4
760,84,"Management is great
Office has everything you need- cafe, small kitchens, Starbucks, parking, gym, locker room, etc",2
761,85,Great place to place to work,4
762,85,Job satisfaction. Employment benefits.,5
763,85,It is a good company with average hikes.,4
764,85,"Great work environment, smart coworkers, good salary",5
765,85,"great money, lots of remote work, really smart individuals and THE industry leader in legal info",4
766,85,"Decent benefits, nice corporate campus, advancement opportunity",5
767,85,"Good work life balance, interesting work",4
768,85,Better place to work in Thomson Reuters,2
769,85,healthy environment and lots of things to learn,5
770,85,"open, small team, collaboration, global",2
771,86,Good environment to learn and grow in knowledge and skills,4
772,86,"Get your hands on a lot of technology at a large scale, WFH, low-traffic location",5
773,86,OK salary and comp plan.   Good work/life balance,4
774,86,"Diversity, Professional Growth and competitive compensation",5
775,86,Good pay.  Great benefits.  Very flexible work/life balance.,4
776,86,Not many pros at the moment - though TR has a good reputation in the market.,5
777,86,Good place to work. Work life balance.,4
778,86,"*Good benefits
*Great people to work with
*Ability to work remotely
*Work-life balance is ok",2
779,86,"Smart and friendly people around
Up to date with technologies
Lots of employee perks
Work life balance
Lot of social activities",4
780,86,Clients were fun to work with.,1
781,87,"I worked in the former F&R team (now Refinitiv).  The number one asset they have is the people.  You'll find a camaraderie there that will make you enjoy going to work every day.  If you're a market geek, you'll be communicating and working with some of the largest  financial institutions in the world.  You'll be immersed in the markets in a way that will help you learn the markets from the inside.",4
782,87,"Benefícios, ambiente, pessoas, diversidade, autonomia, oportunidades. Comecei como jovem aprendiz, depois estagiário. Temos chance de crescimento dentro da empresa.",5
783,87,"1. Fixed work hours
2. Cordial work environment
3. Opportunity to explore aligned roles of your choice",4
784,87,flexible work hours; good work life balance; transport facilities,5
785,87,Continuous transformation is the norm of the organization. Great worklife balance,4
786,87,Good benefits and a good work environment.,5
787,87,"-Relaxed environment to work
-brand new office, supplies
- fun social events
- mix of young and experienced people",4
788,87,"Good work environment, excellent leave policy, healthy relationship with management. One can learn a lot.",2
789,87,"Flexible hours, good work environment",4
790,87,good company to work with,2
791,88,"good environment 
friendly managers
lot to learn",4
792,88,"Telecommuting often permitted a percentage of the time. Nice campus with walking trails, convenience store and cafeteria with a nice variety of options. Great people overall. Easy to build a Network.",5
793,88,No pressure if you do your work properly. Helpful team.,4
794,88,As a market specialist you were deemed as the expert for your given market. The position really created a framework to showcase your expertise.,5
795,88,Good start for freshers and college pass outs especially finance.,4
796,88,"- excellent working conditions for single mom with two children working full-time hours
-total flexibility + received additional laptop and screens to for home working environment set-up
-utter care taken to develop me, the employee
-feel appreciate",5
797,88,"Great experience, opportunities for collaborating with reporters across the world",3
798,88,Overall solid company to work for with a variety of benefits.  Good work life balance.,2
799,88,"Lot of learning opportunities, great management",4
800,88,"flexible schedule, ability to work from home, and work-life balance",2
801,89,Flexible timings. Great work life balance,4
802,89,good work environment and work life balance,5
803,89,"3 weeks starting vacation. 
Decent management for the most part.
Internal opportunities for personal advancement.
Tuition reimbursement.
Healthcare is reasonable.",4
804,89,"Good Work culture, personal life and work life balance.",5
805,89,"Stable to work at, Great people,",4
806,89,Good benefits competitive pay and good management.,5
807,89,Good culture and good employees,4
808,89,"Great content coverage, Great and experienced customer facing colleagues",2
809,89,"Great location, facilities, people.  Commitment to the company is seriously impressive and the work ethic is second to none.",4
810,89,I don't want to discuss this as most of the company have almost similar pros.,1
811,90,"Good place to learn new tools
friendly work culture",4
812,90,"Good retention policy, no hire and fire policy",3
813,90,Home office allowed depending on your manager,4
814,90,"team-players , company culture, fruit days",5
815,90,"- Good Work life balance
- Flexible timings/Work from home
- Good leave policy",4
816,90,TR has good benefits especially parental leave and vacation time.,5
817,90,"good place to work , flexible timing",3
818,90,There is a lot of flexibity and autonomy in doing your job.,2
819,90,Interesting work. People are passionate about what they do.,4
820,90,You will get to work with great people who are dedicated to their products and helping customers.,2
821,91,"The advantages were quite good, we were treated ok.",4
822,91,Work Life balance is a huge plus.,5
823,91,"Always new developments, software, services, global teams and lots to learn forward thinking, innovative.",4
824,91,"Work/life balance, Great co workers",5
825,91,Global company with great work/life balance,4
826,91,"Excellent benefits
Varied sales roles
Excellent office facilities
Mentoring Programme
Ability to move throughout a very large organisation",5
827,91,"Friendly, social work environment  with plenty of opportunities to collaborate with colleagues across the business and be involved in fund raising activities and  volunteering for social causes.",4
828,91,"Capacitación continua, cooperación trabajando en equipo.",2
829,91,"Nice environment, top notch technology, very professional, and a good learning experience.",4
830,91,"good benefits, good people, good work life balance",2
831,92,"Flexibilidad horario, máquina de snack, café gratis, oportunidad para aprender, trabajo con equipo multidisciplinario, home Office, manejo de herramientas corporativas",4
832,92,Great company. Great people. Amazing work/life balance. Decent compensation. Good benefits,5
833,92,Colleagues are friendly and leadership *can be* great,4
834,92,Good to start your career and figure out what you actually want,5
835,92,"Work life balance
Good Management
Open to ideas
Decent package",4
836,92,"flexibility, work life balance, reputation",5
837,92,"Employee friendly,
Working culture,
Work and Life Balance,
career opportunities and
for freshers best to place to start for.",3
838,92,"Competitive Comp Plan,  good amount of combined PTO",2
839,92,"Huge learning opportunities for analysts
Training provided",4
840,92,A great work environment with great colleagues.,2
841,94,Good Work culture and work life balance,3
842,94,the benefits and environment were unbeatable. Lots of career opportunities and growth potential,5
843,94,"Good exposure, people are very helpful and understanding.",3
844,94,"Good benefits and pension matching
Flexible work from home policy",5
845,94,"- Good people, good technology
- flexible hours",4
846,94,Everything looks good in this company,5
847,94,"Great flexibility, Women friendly, supportive",4
848,94,"Good pay, transparent processes for employees, excellent benefits.",2
849,94,"Salary, Bonus, Benefits, Good Teams Ethos, Experienced People",4
850,94,"Great Work Culture
Interesting work which actually can boost your career growth
Colleagues are great to work with",2
851,96,"A very good company to work. Flexible , Challenging,",4
852,96,The company encourages women promotions to the extent that it discriminates men and others,5
853,96,"- People in any project here work for min.of 5 yrs 
- Employee friendly and specially for women",4
854,96,"Collaboration with coworkers and with different departments.
Moving to Agile development model.
Flexible work schedule.",5
855,96,"Work life balance, employee benefits, great atmosphere",4
856,96,Great coworkers and internship program,5
857,96,"Strong support culture, systems, infrastructure. Many great people. Solid products",4
858,96,GOOD Environment TO wORK. Friendly environment,4
859,96,"Great benefits
Good people
Work life balance",4
860,96,"Flexible hours, good benefits, casual work environment, great coworkers",2
861,97,"Work Culture, Employee development, Work life balance, customer focus, collaboration,",4
862,97,"Very professional company with great solutions, resources and management",5
863,97,Some products were once popular but are now falling behind competitors.  Cons now outweigh the pros.,4
864,97,"There are many great people to work with.
Decent salary and benefits if you're in the right department -- a profit center.
Depending on the department, you may have the ability to work from home/remotely.",5
865,97,"Good environment,Career Opportunities,Work/Life Balance,Senior Management
,Culture & Values",4
866,97,Flexibility  is good which is why majority stay back here,5
867,97,Nothing will change unless Nadim is kicked out.,4
868,97,"Great work life balance
Plenty of resources to learn new skills",2
869,97,"Best place to work, friendly envoirnment",4
870,97,Good culture and learning. Nice project in Fintech,2
871,98,Relatively stable environment and plenty of opportunity to advance.,4
872,98,"Great company to work for, great talented people from all over the world in one office. Very professional and well structured organization.  Good redundancy / pension plan",5
873,98,It's good company have lot of flexibility.,5
874,98,"Shift timings
Allowance
Transportation
Freedom to use phones",5
875,98,"Flexible, pay is good,  culture and values",4
876,98,"great work life balance. Flexible timings,managers do not micro manage",5
877,98,"Good Work Culture, Interesting Projects, Free Transport",4
878,98,Very nice and professional working environment,2
879,98,"Empresa multinacional que oferece excelente aprendizado. Como jornalistas, temos acesso a eventos e pautas importantes e somos sempre incluídos nos principais temas mesmo não tendo um cargo senior.",4
880,98,"Immediate managers are good.
Work/life balance is good",2
881,99,"Flexible with time off
Perks on Eagan, MN campus",4
882,99,"Pro-employee environment, social consciousness, top notch colleagues, salary and benefits,",5
883,99,"Very professional, opportunities are plenty",4
884,99,Employee friendly environment.,5
885,99,"Overall there are some nice employee benefits, many teams have flexibility in working from home/flexible hours, and they have a really good parental leave policy.  I appreciate the freedom I have in my roll, salary is competitive, and I enjoy my free turkey on Thanksgiving!",4
886,99,"God pay, work from home, good incentives",5
887,99,TR is an  excellent employer and the team is great.,4
888,99,"It has a good working environment, Job Stability and provides good growth opportunities for your personal career.",2
889,99,lots and lots of opportunities to grow as a professional and build your portfolio of valuable experiences,4
890,99,Good culture and work life balance,2
891,100,"Good work life balance, ethical company, good reputation in industries it serves.  Good benefits.  Executives tend to set reasonable goals.   Building meaningful products, and committed to obeying the law.  Transparent.",4
892,100,"Great people, culture. Pay for performance,",5
893,100,"Oferece salario relativamente superior ao mercado. Tem uma estrutura boa para trabalho, com investimentos alto em infraestrutura o que proporciona comodidade para os trabalhadores. Possui benefícios atrativos como plano de saúde, participação de lucro, etc. A empresa possui capital para negociar contratações, por isso negocie bem para cima sua contratação porque não haverá qualquer reajuste depois de contratado.",4
894,100,diverse company and multiple locations,5
895,100,"- Work life balance is very good
- World class products in financial industry
- Great culture and policies",4
896,100,Great Work/Family balance. Great people.,5
897,100,"While working in this company, I had chances to attend many courses that they created to develop soft skills for their employees. The colleagues are also very professionals. Great benefit for employees",4
898,100,"If you have the interest in the job (scope) that you are in, you won't find it hard to find help and guidance. Very helpful colleagues. Better than average office environment.",2
899,100,Worklife Balance is very good,4
900,100,"Great company culture. Very inclusive and focus on diversity 
Work life balance is valued and expected
Wonderful peers and great benefits
Market place leader and always developing new solutions",2
901,101,Mostly day shift jobs. Good for account background candidates.,1
902,101,Very good Work life balance,5
903,101,"Competitive benefit package, work-life balance, free training and workshops",4
904,101,"Incentivo à inovação, plataformas para adquirir conhecimento, incentivo ao desenvolvimento pessoal, contato com as melhores práticas do mercado técnico",5
905,101,"* Pivoting to being a technology Company
* Priority is given to talent development, Ethics, integrity and Diversity
* There are multiple options for branching out and tackling projects from different domains
* Very good benefits",4
906,101,Nice environment where you can create friends. Company provides a lot of perks like good insurance and work flexibility,5
907,101,Freedom to Work and express yourself,4
908,101,Work culture is just excellent and a lot of fun at workplace.,2
909,101,"Good work life balance, work from home allowed",4
910,101,"Professionalism, strong work ethics and multicultural environment",2
911,102,"Good Management Ethics, Wide knowledge.",4
912,102,Good healthcare benefits for employees and their family.,5
913,102,Lots of work so you will learn a lot,4
914,102,Bonus = 10% du salaire annuel,5
915,102,Balance - The company has excellent time off policies and is family friendly.  Professional Growth - I was afforded the opportunity to grow and take on new responsibilities.  Peers - smart and interesting colleagues.,4
916,102,"dynamic and independent workplace, nice colleagues.",5
917,102,"Thomson Reuters had an excellent working environment in Switzerland (specifically in Geneva): respectful colleagues, human values, excellent worklife balance. Good social benefits. 
Multi-cultural environment
International careers are possible",4
918,102,"The Challenges
The Teamwork
The culture of the company
The close mid Management
The coaching and mentoring",2
919,102,Co-workers and direct supervisor were excellent,4
920,102,"While the work was mind-numbing at times, it was steady, reasonable, and comfortable. Management prepared me appropriately and supported me in completing tasks when I needed them but I was given a good degree of independence.",2
921,103,"Brand, international presence, recurring legacy product revenue.",1
922,103,"good work culture, flexible schedule",5
923,103,"* They provide professional training.
* Friendly and productive work environment.
* 100% paid sick leave.
* Amazing team leader",4
924,103,"Great work environment
Less work pressure",5
925,103,Very good company to work with,4
926,103,Company has a good work life balance and growth is good too.,5
927,103,"great place to work, great people",4
928,103,"Empresa Multinacional, com crescimento elevado e soluções líder de mercado. Equipe equilibrada, clientes consolidados, e parceiros de vendas engajados.",2
929,103,"Nice environment, nice staff... good atmosphere.",4
930,103,"Work-life Balance
Friendly Environment
Higher level Management is good
Work From Home facility
And most importantly - Leaves - 39/year",2
931,104,Nice people good workplace,4
932,104,Awesome environment to work with,5
933,104,"The people are the best at TR!  Quality work done, helping each other, true friendships, big brains.",4
934,104,You get a check and you get to go home at the end of the day,1
935,104,Good Ethical  practice with social responsibility. Work life balance.Good flexibility good managers and HR.,4
936,104,Amazing culture with welcoming individuals!,5
937,104,All are Pros from Day1 and Last Day including those unlimited sickleaves etc,4
938,104,Getting experience and the people.,1
939,104,"work life balance
upward mobility
PTO and benefits 
starting pay",4
940,104,Work life balance and create benefits.,2
941,105,"work-life culture, flexibility, global company, many divisions",4
942,105,"There is so much you could learn over here along with perks and benefits,",5
943,105,"Really good Work Lofe Balance, 
Unlimited Work from Home (depends on role and manager)
Employee Friendly",4
944,105,Good Environment and professionals that are ready to help you when needed.,5
945,105,"Comfortable offices located within easy reach of public transportation routes.
Right-sized work volumes and clear goals and targets. 
No personal negative behaviour  from management.",4
946,105,So far its was a fantastic journey. I like the work and the support from my team.,5
947,105,Amazing work life balance. Great managers and colleagues.,4
948,105,"Average plus employee benefits
Less politics at work
A culture of not taking hard stance
Focusses on values and culture",2
949,105,"Great W/l balance, Good exposure to new areas if you are working with India business",4
950,105,"A empresa tem muitas oportunidades de Crescimento, e é uma multinacional, ou seja seu crescimento pode até ser Internacional. É uma empresa que está sempre investindo em novos negócios.",2
951,106,Great place to work and good work-life balance,4
952,106,"The culture and the people here are a big plus. Thomson Reuters go out of their way to ensure the culture is fair and positive, and it really makes a difference. Publishing is always an interesting area to work in - and Thomson Reuters run their business very well. Its an excellent place to learn the industry, if you are thinking to moving in that direction.",5
953,106,Great place to work for and good medical benefits . The staff is friendly and passionate about their work. But unfortunately in terms of tech...company is not technically advanced.,4
954,106,Great work life Ballance. Building had on-site gym too!,5
955,106,"Big company, a lot of opportunities and training courses",4
956,106,Nothing really. It was OK. Don't work here.,1
957,106,Possibilidade de trabalhar com times no exterior. Boas condições do escritório. Benefícios de uma multinacional. Remuneração na média de mercado.,4
958,106,"Excellent benefits, including best-in-class parental leave policy, substantial amount of vacation and sick time, and 4% 401k match. This is a low-stress job with great work-life balance.",2
959,106,"If you want to work in Dallas you will have a job. Otherwise, forget about it.",1
960,106,"Most employees are true subject matter experts in their area and talented at what they do, making a sales process and the team overall run smoothly.",2
961,107,Very good Work life balance.,4
962,107,BEST PLACE TO START CARRIER,5
963,107,"-Competitive Salary with night differential
-Free shuttle, and Transportation Allowance
-diverse, global work culture, if your job role is suited for it
-thirteenth month",4
964,107,"Respect to employees 
Salary
Communication
Transparency
Benefits 
Appreciation and managers support",5
965,107,"Stable employment, very helpful co-workers, sophisticated and modern structure, adequate infrastructure, benefits and sincere and constructive feedback.",4
966,107,"The people are great here. It’s a diverse working culture. The company takes care to support flexible working where it is required, and the remuneration becomes competitive as you get more senior.

It’s a global organisation so many roles have the opportunity to work with different cultures and run global services.

The culture of the journalists and the photographers from the Reuters news organisation still... colours a lot of the organisation – great pictures, and a global perspective, make it a fun environment to work in.

As a technologist, Thomson Reuters has so far offered me a huge number of opportunities to develop my skills. If you join this company and keep your eyes open and pay attention to growing your network, you will get to do work that challenges you and supports your growth. You may need to be patient.",5
967,107,Proper support from the seniors and guidance from the manager.,4
968,107,"Competitive salary, good culture, flexible working arrangements.  Good benefits packages. Reasonable bonus.  Lots of opportunity to move internally.   Generally open and talented people.",2
969,107,"The management highly values their employees from all walks of life and experiences. They provide excellent training programs, opportunities for career growth and on-going -- clearly supportive --  communication at all levels of the organization.",4
970,107,"Good work enviorment
if lucky,good projects",2
971,108,Proper support from the seniors and guidance from the manager.,4
972,108,Everything... work life balance to facilities and all,5
973,108,"Great Team
Great Manager 
Reputable Products
Good Collaboration  with team members
Happy with pay
Have progressed roles",4
974,108,"Good salary, Good Benefits, good work life balance.",5
975,108,"The work culture at Thomson Reuters is one of the best that I have experienced. The importance given to work-life balance is what has kept me going for over 9 years. 

+ Work culture
+ Career growth opportunities
+ Personal development
+ Culture & Values
+ Inclusive
+ Flexible",4
976,108,"Good working environment
Friendly coworkers
Location good
Facilities good
Canteen excellent 
Clean environment",2
977,108,"great company culture , challenging projects, networking opportunities, instantly immersed into the team",4
978,108,"Good work life balance, less politics in my group",2
979,108,Benefits and vacation are really good.,4
980,108,"Good place to work lots to learn, professional colleagues",2
981,109,"People, benefits, work remote ability, great name on a resume",4
982,109,The use of web base conference tools makes your work more easy since you will not depends on rooms availability: you have your own conference user ready 7x24.,5
983,109,Good work/life balance.  Plenty of challenging problems to solve.  Great christmas party. Nice people.  Opportunities to attend conferences & seminars.,4
984,109,"Great work culture, very transparent policies, employee friendly, quite few number of employees who have completed 5 years tenure and going strong. Flat hierarchy and provide growth opportunity.",5
985,109,People are friendly and great area to work in.,4
986,109,"Good company, and recommend to all",5
987,109,Professional environment. Customer oriented business model.,4
988,109,"Great ethos
Friendly
More principled than most",2
989,109,"Excellent work culture and work hours are very flexible, Employee friendly company",4
990,109,"- Company cares about their employees
- Challenging work
- Great co-workers",2
991,111,Work life balance is good,4
992,111,Los viernes en Veranos nos dejan salir temprano y nada más que eso. La gente cuando quiere es muy cálida y a veces hay festejos por peimavera,5
993,111,"The working environment is great. 
People are really friendly and helpful.",3
994,111,Decent benefits - awesome parental leave policy. Mostly surrounded by very intelligent and dedicated colleagues.,5
995,111,"pay is great, good work/life balance, lots of resources to leverage",4
996,111,Good team interaction and good corporate culture,5
997,111,"- Friendly environment with helpful colleagues
- Good Work-Life balance with occasional company events",4
998,111,"1) Company is big enough with lots of internal opportunities
2) Many talented people with diversified background you can learn from",2
999,111,I would like it more if its a permanent job,4
1000,111,Nice atmosphere. Good health plan.,2
1001,113,Empresa ética que respeita os funcionários. Possui algumas oportunidades de crescimento e há casos onde os funcionários conseguem transferência para o exterior (mas não é simples e muito menos fácil),4
1002,113,"I worked at Thomson Reuters full-time for two years. 

- Great work-life balance
- Great benefits
- The work is manageable, and also enjoyable 
- Friendly co-workers
- The culture used to be great",5
1003,113,"There are very great benefits to the company, and colleagues are very nice.  You can learn more than you think of the company.",4
1004,113,It's all good word word,5
1005,113,"Multicultural and global, good benefits, great environment, very flexible working",4
1006,113,company follows the good environment,5
1007,113,"Flexible, open environment, great pay",4
1008,113,"Thomson Reuters’ ethos centres around trust and integrity. The company lives its globally respected values. 
Genuine support from leaders for growth in the company and to work across departments. 
Great people, lovely work environment. 
Excellent work-life balance.",2
1009,113,"Good staff, perks and progression",4
1010,113,Highly committed to the customer and product users.,2
1011,114,"O grupo Thomson Reuters é um grupo fantasístico, sempre quis o melhor para seus funcionários, apresentando treinamentos, atualizações, mais isso não ocorria em todo o grupo.",4
1012,114,"Work-life balance
Great collaboration between departments
Good financial incentives
Awesome HR team!",5
1013,114,"É uma multinacional que esta se estruturando no Brasil e ja é muito conhecida no exterior, pelo porte da empresa é possivel interagir com diversas unidades de negocios por consequencia possibilitando buscar novos cargos e adquirir conhecimento nessas outras areas.",4
1014,114,Liked co-workers and clients and the job itself.,5
1015,114,Flexible schedule and lovely coworkers.,4
1016,114,freedom companionship growth influence market,5
1017,114,"Cultura de inclusão e muitos treinamentos internos. Excelente plano de saúde, principalmente quando se trata de reembolso de consulta médica. Exposição internacional",4
1018,114,"Paid for every dollar you sell
Long list of extra opportunities for go getters
Company continues to evolve which drives new opportunities",2
1019,114,"Decent environment, working with a small group within a large organization.",4
1020,114,The company has a great attitude towards work/life balance and there are great opportunities for both career and personal development - i.e. public speaking courses. Developing your skills and working with different teams is highly encouraged by management.,2
1021,115,"Great team culture and, in my role, I have an enormous amount of autonomy to drive the product I look after.",4
1022,115,Good work life balance and hours; social and friendly culture; good team collaboration;  teaches good skills for the financial industry and gives exposure to advanced technologies.,5
1023,115,"Strong culture of collaboration and teamwork. Great people, good opportunities and benefits",4
1024,115,"Not very demanding, ok benefits and time off , good technical exposure.",1
1025,115,Nice people and  good benefits,4
1026,115,"flexible timing, scope to learn new technologies",5
1027,115,A very supportive and collegiate work environment and excellent work-life balance.  Management is very open to new ideas and initiatives.,4
1028,115,Awesome  experience at Thomson Reuters Corporation,2
1029,115,Good products and ideas.  Many nice people who work very hard.,4
1030,115,Global opportunities for career progress,2
1031,116,"Too Many people in the company, especially at the campus I worked it meant I always had help.",4
1032,116,"Work from home when needed- permission not required, good documentation to begin work",5
1033,116,"Clima organizacional bom, desafios constantes, boa empresa para se trabalhar. Flexível, política, global, aprendizado constante, pessoas se ajudam",4
1034,116,"Good location, very nice office, very nice people to work with",5
1035,116,"Existe grande chance de crescimento, evolução e aprendizado. Os salários e benefícios são bons, inclusive para estagiários, e existe chance de efetivação.",4
1036,116,company has great health & parental leave benefits,5
1037,116,"Working at Thomson Reuters has been a very rewarding experience.  Leadership empowers employees to makes change for improvement, is willing to try new approaches, and values its employees. I find the culture to be very positive.  Leaders are strong in communicating their appreciation for employees and team.",4
1038,116,"Complelety MNC atmosphere, Proper work balance",2
1039,116,"Good work balance
Good culture
Lots of improvement in use of technology",4
1040,116,Staff well-educated. The company's products and services are all good things that have a positive impact,2
1041,117,Flexibility in work life balance,4
1042,117,"I have just finished my first year as a graduate, so my review refers to this:
* Interesting work - great scope to develop as a graduate
* Great team
* Excellent manager
* Work from home when needed
* Not bad remuneration 
* Town centre location (Nottingham)",5
1043,117,Interesting and varied projects that I enjoy,4
1044,117,"Values diversity, offers flexible work arrangements",5
1045,117,"Hardly any pressure.
Good team.
Weekends are off.
Transportation provided.",4
1046,117,"If you like the Good Ol' Boy club, this is it. Cronyism at it's best. Leave it to the boys in the upper offices across the parking lot to  manage the company- and what do you get? SOLD! Way to go, guys.",5
1047,117,Learned how to not lead a team,1
1048,117,Staff that is very welcoming and transparent with expectations.,2
1049,117,Great workplace i love working here.,4
1050,117,35 hour work weeks,1
1051,118,"No doubt, you are in a best place to work.",4
1052,118,"Good work/life balance
Interesting work
Good people",5
1053,118,"Flexible hours, good balance work / private life. Stability. Possibility to relocate since the company has offices world wide.",4
1054,118,"Empresa com ambiente de trabalho cosmopolita e estrutura global, pró diversidade e aberta constantemente a inovação. Recomendo a mesma para quem quer trabalhar com tecnologia e data.",5
1055,118,"Work life balance 
Good salary",4
1056,118,"Easy, Not-Time Consuming, Able to do other work while ""working , Good-pay",5
1057,118,The people you work with are nice and great at collaborating on projects.,4
1058,118,looks good on resume for other potential employers,1
1059,118,I enjoyed the training. There are multiple products to train on so you are continually challenged. There are a lot of employee engagement events. You can also wear jeans if you like.,4
1060,118,Work life balance is awesome,2
1061,120,Great product and services financial technology,4
1062,120,Great to work for this company,5
1063,120,"Coworkers are supportive, many benefits, plentiful opportunities for growth.",4
1064,120,"Good comunication, lots of interesting projects, international status.",5
1065,120,"No pressure on work
Good facilities",4
1066,120,"Working with competent, competitive and talented individuals will let you bring the ace out of you.",5
1067,120,love to work from home,4
1068,120,"Good management, good learning experience",2
1069,120,"Oportunidade de trabalhar com pessoas de vários países, várias culturas. A empresa possui ótimos benefícios, salário dentro do mercado. Ambiente bom de trabalhar.",4
1070,120,"Good working condition, good pay and benefit",2
1071,121,"Great benefits, PTO and 401k matching",4
1072,121,Easy work good colleagues perks,1
1073,121,Good work environment and Explore good career opportunities internally.,4
1074,121,"Posh office,incentives, good food , elitist mentality senior management",5
1075,121,Ability to work with current technologies with some freedom to innovate. Challenging problems to solve with a team of focused individuals.,4
1076,121,"Global organization - potential to relocate.
Good hours - standard 9 to 5, some times more.",5
1077,121,Life/work balance is great,4
1078,121,"work and life balancing, good working environment",2
1079,121,Used to be a great company with lot of great and smart people... Had really a lot of fun working there. The Reuters Pallanterie Building is probably one of the nicest Reuters Building worldwilde withe a very nice terrace where you can have your coffee while having the duck walking around !,4
1080,121,"- Very good graduate program
- many different teams and roles in Gdynia office
- possible to travel and work remotely from different locations
- excellent work - life balance",2
1081,122,Pension for those of us from West Publishing,4
1082,122,"Good benefits
Depending on projects, the use of latest tech is encouraged
good work life balance",5
1083,122,"Empresa multinacional, onde em determinadas áreas existe uma grande evolução de carreira, existe sempre um plano de carreira e oportunidades de crescimento",4
1084,122,Overall cool place to work depending on the department and managers.,5
1085,122,"Work/ life balance, provide everything needed to be successful, lots of support, strong income opportunity, people, leaders in the market",4
1086,122,easy work and good enviroment,5
1087,122,"TR is a great company to work for. As a salesperson as long as you hit your quota they leave you alone. Great bonuses, great leadership. I highly recommend this company.",4
1088,122,"- Very understanding management team 
- No micromanagement 
- Great benefits and good pay with fair bonuses 
-Many opportunities to works and get to know other teams",2
1089,122,"Previdência, clima, day-off no aniversario, proximidade alta gerencia, autonomia, plano de comissão, festa aniversariantes do mês, estagiarios",4
1090,122,"Work Life Balance, International presence, Location",2
1091,123,"Paga corretamente, valoriza o funcionario, excelente empresa super recomendo, tem possibilidade de crescimento basta se empenhar e agir corretamente .",4
1092,123,"big company, benefits, mentors, opportunities",5
1093,123,"Great colleagues
A lot of possibilities for self-development
Chance to use and learn modern technologies if you can justify its usage
A lot of flexibility in lower levels of organizational structure and for horizontal movement
Opportunities for personal project initiatives
Perfect work-life balance
International team",4
1094,123,"Good work life balance
Friendly environment",5
1095,123,"Great culture and workplace, flexible working hours",4
1096,123,Diversified environment with excellent working environment. Cares about people.,5
1097,123,"friendly environment, safe for women, less work pressure",4
1098,123,"You are given the chance to try new things from time to time. 
You learn a lot.",2
1099,123,"Flexible working hours, work from home",4
1100,123,"Work life balance
Good work environment",2
1101,124,Great benefits and time off.,4
1102,124,"Employees are generally treated well, paid fairly and given flexible working conditions. The business also invests in employee wellbeing programs and makes efforts to connect different business units in the interests of connectivity and collaboration. Supportive of international relocations.",5
1103,124,"A degree is not required for an job that affords a living wage. 
Company events that are fun like Support day (Free drinks and food at local bar)
Low stress environment most of the year.",4
1104,124,"Lots of free time, no control over working hours and vacation days",1
1105,124,Managers are understanding and professional. Constant training and refresher courses to ensure you are skilled and relevant for the role,4
1106,124,"O estágio envolve grandes responsabilidades, tornando-se assim uma ótima oportunidade para aprender e crescer . A empresa possui diversos treinamentos e incentiva a busca por conhecimentos. Liberdade de trabalho e horários flexíveis(depende da área)",5
1107,124,"Friendly environment, great location, lovely office",4
1108,124,"Good Company, Flexible work, Work-Life Balance",2
1109,124,"Work from home
work balance culture
growth opportunities",4
1110,124,Great collaborative culture and great life/work balance.   Opportunities to contribute and be heard always provided.,2
1111,126,"Very Good, Employee friendly and good culture",4
1112,126,"A empresa tem uma boa estrutura, com um bons equipamentos, a equipe em sua maioria é boa de se trabalhar, temos visibilidade internacional, oportunidade falar com pessoas do mundo todo . Muito dos processos que temos hoje ainda estão se formando, então isso gera oportunidades para mostrar seu trabalho. Da para ver que os gestores confiam no trabalho que as pessoas fazem, apesar desse confiar nem sempre ser para... ""todos"", infelizmente os gestores fazem panelinhas dos subordinados. Até 2017, as coisas funcionavam muito sem controle na fabrica, mas em 2018 isso começou a melhorar um pouco.",5
1113,126,You get a desk and work to do.,4
1114,126,Easy and flexible if you're on the right team or department. Frequent reorgs keep things interesting.,5
1115,126,Nice environment & people. Good opportunity for fresher.,4
1116,126,It was wonderful company which i've seen.,5
1117,126,"Ótimo para aprendizado e início de carreira. Pessoal muito legal e amigável. Salário na média, e ótimos benefícios (Unimed, sodexo, Bradesco.. )",4
1118,126,"Decent pay, large company, lots of potential opportunities.",2
1119,126,"nice environment
good location
flexible working hours",4
1120,126,Working with great people and excellent training,2
1121,127,Good for Work life Balance,4
1122,127,Friendly and open working culture,5
1123,127,Internal team is supportive very professional culture and liberty to employee to work in his style,4
1124,127,"Good Environment, Work Culture and Very Flexible..",5
1125,127,"Salary, bonus, fun activities,",3
1126,127,Good work and life balance,5
1127,127,Good products. good reputation. Good work life balance. Look after employees. Flexible working.,4
1128,127,"Great company culture, very innovative, projects are fast paced, no micromanagement",2
1129,127,"Good culture, smart people, international locations and global recognition",4
1130,127,"Good salary, benefits, pension, work-life balance etc.",2
