"","x"
"1376","Flexibility.
Excellent Working Environment.
Good Co-ordination with senior management.
No Work Stress"
"1377","you can keep improve yourself in TR, there are so may fantastic knowledge share sessions and learning groups. and people work with me are professional and nice."
"1378","- eager to acquire the best talents on the market
- fairly friendly atmosphere
- a good place to get immersed in the international community
- interesting social initiatives (e.g. Charity Team, English Summer Camp and similar)
- talented IT guys @ Gdynia and Eagan
- generally able to cope with multiculturalism and diversity in the workplace, with some exceptions
- some native speakers provide language lessons... in their free time, great respect for them
- a good place to work for women (esp. young mothers)
- telework possibilities
- can be a start for a challenging career for fresh graduates"
"1379","Stable company. The people that work there are great. Senior Management was engaged."
"1380","Great people, great clients, good pay and benefits. Fantastic clients."
"1381","Very Good Work life balance"
"1382","Smart people and strong products"
"1383","Well structured organization. Technologies updated. Good compensation."
"1384","Flexible work place with benefits such as working from home and flexible work hours."
"1385","Fantastic opportunity to learn about financial markets and data."
"1386","good 401k matching and the on boarding & training process is great."
"1387","Salary was definitely good and depending on the manager, great work/life balance."
"1388","The people there know their business and are generally great to work with
The work environment is friendly in terms of the people but morale isn't fantastic
Flexible working arrangements in terms of start and finish times and being able to work from home if rerquired"
"1389","Very good education for new employees. Really a 9 to 5 company, thus allows you to maintain good work/life balance. Friendly atmosphere."
"1390","A large company in some high-profile industries."
"1391","independence, respect, trust and flexiblity"
"1392","Great people, good products, diverse culture, good compensation."
"1393","The Checkpoint product is great and the content is first rate. They offer good training and you can make a good living selling to law firms, corporations, and Accounting firms."
"1394","Great benefits, great team, always benefited from opportunity I was given."
"1395","The talent is the best in the business, the business ethics are superior and the atmosphere is conducive  to job success."
"1396","The people I work with are fantastic.  I have often found that top leaders are accessable and willing to give you time."
"1397","Good place to get work life balance"
"1398","Great training, get to work on big and market moving stories and build a strong file, unmatched brand name, friendly work environment, relaxed leave policy"
"1399","It has great career prospect, cross-cultural interactions."
"1400","Work and life balance is good."
"1401","Talented people, interesting work. A world wide leader in media and news."
"1402","- Work Life balance
- Good no of leaves
- Transport Facility
- No Pressure
- Good Work environment"
"1403","Good work and life balance"
"1404","Loved the bright people I worked with and developed ideas with, very cohesive team"
"1405","Good job, decent pay, good benefits, great people."
"1406","Even after staff-cuts and union friction, Thomson Reuters kept competitive newsroom salaries/benefits for reporters, and offered great space for professional growth beyond ""hard work."" Senior editors expected as much. They valued innovative content strategists, passionate storytellers, those story-obsessed — and at every experience level. Staff enjoyed the likes of travel/location-swaps, of editorial support for... personal initiatives I know my peers were not experiencing elsewhere in journalism. 

Especially memorable: as global economic mayhem upped our newsroom hours/deadlines, I seldom saw my colleagues decline to teach (and reteach) fellow staff when asked."
"1407","Thomson Reuters does well with employee compensation and recognition.  I've received a raise and bonus every year since I started."
"1408","People are nice, learned a new tool, flexible hours."
"1409","Offers great flexibility and work life balance. Also, many departments and career opportunities. Great people to work with too."
"1410","- Great manangent, very cool people.
- Good work-life balance 40 hours a week with free weekends.
- the culture itself of the company is very good."
"1411","Schedules are really good. Facilities are more than awesome, some pantries even have television inside. Coffees are free. Awesome environment"
"1412","employee benefits, working from home, opportunities to earn extra money, management does try to motivate and reward employees"
"1413","Work/ life ratio and benefits"
"1414","working environment is good and its really good to work in TR"
"1415","TR bought my service line, and even though they found our salaries a bit rich, they continued to pay us at the established rates, though raises were thin and far between..."
"1416","good stuff benefits, fast paced environment to learn. And I am lucky enough to have a good supervisor who is willing to develop staff. Colleagues are friendly and easy to talk to, smart people are around."
"1417","The company has flexible working hours due to its global reach, which is a good thing in a sense that sometimes you have to work from home all the time, but it is also a bad thing as things get done very slowly and very error prone."
"1418","I cannot think of anything good to say about this company"
"1419","1)	Easy Money(Peanuts)
2)	Brainless Work
3)	Somewhat corporate feel
4)	Basic knowledge of E Discovery
5)	Best place to experience corporate nuisance"
"1420","Nice people and the clients/work can be interesting."
"1421","Excellent Work/Life balance.  Rarely have to work OT, fair pay for those joining the company.  Okay benefits."
"1422","Get to work on latest technology things. Lot of domain knowledge. Good work life balance."
"1423","laid  back , great people, good career line"
"1424","good work atmosphere. employee friendly."
"1425","Employee friendly policies, lots of paid leaves"
"1426","Great Products,  Throughout Tax and Accounting, customers are very happy with Thomson Reuters products.  Benefits are good, work life balance seems to be in check."
"1427","Some flexibility to work from home. Small bonus paid each year. Some colleagues became good friends."
"1428","Reuters Software Thailand is an excellent place in Thailand to work with. Great talent people and your success is really depend on your contributions and creativity."
"1429","stable employment....that's about it.  Not much more to say other than I can count on having a job."
"1430","Not a single positive thing about this place!"
"1431","Environment, Employee safety programs, Employee benefits are the key things one will find in thomson reuters"
"1432","Work and life Balance is very good"
"1433","Good additional benefits, stable job."
"1434","paycheck is wonderful so nice to get one."
"1435","Good if you have craving to learn new things"
"1436","Global, very global in their organization"
"1437","Great people, good salary if you ask for it"
"1438","Employee Friendly
Good Atmosphere
Flexible shifts
Strong Financials
Acquisitions"
"1439","Human resources is well organized - very effective with lay-offs..."
"1440","Friendly Enviroment , Life - balance , Helpful Seniors"
"1441","- Big organization
- Many products and teams that can be worked on
- High salaries"
"1442","Truly a work life balance - can easily by a 9-5 job"
"1443","Great work/life balance. Hours are regular from 9-6 p.m. and working more than those hours is rare and only happens occasionally. Attorney editors can focus on their area of expertise. Most people are nice."
"1444","Good company,no work load, free time, promotions based on how well you know your boss and how do you treat them"
"1445","None other than the attractive starting salary package for freshers (particularly national law school freshers). Post that, please do not expect any hikes for next two years.

Now...welcome to hell's office!"
"1446","training on how to sell, mostly warm calling vs cold calling"
"1447","Can be great company to work for, depending on which team or dept. you are in...managers who understand work/life balance and that don't micromanage is a huge plus. However, those who aren't can make work unbearable at times in development. Flex-time and VPN access or ability to work remote are important and should be offered across the board to developers."
"1448","Great at work life balance - even in a call center role, and an outstanding supporter of Guard and Reserve tropps"
"1449","Great people, global opportunities, possibilities for Training and personal development"
"1450","Their online research is the best!"
"1451","1. Good remuneration
2. Flexible working hours with direct manager approval
3. Not very stressful unless there is a major incident"
"1452","Good company rep - can be great for your resume and networking."
"1453","Flexibility, Huge learning opportunities, great work environment"
"1454","1. Friendly Orientation
2. Orientation was well presented and documents were provided easily.
3. Supervisor knew everything I had questions too, no hunting on obscure web pages for the information!
4. The starting documents clearly outlined all of the objectives I had to complete, it was very nice to see it all clearly laid out."
"1455","calibre of colleagues and work life balance"
"1456","many very good, capable employees; all the best data in the world"
"1457","Great training, great people, work hours are 8-5, tons of resources and great products, inside sales model"
"1458","Good Work Life Balance, Flexibility"
"1459","Flexible work options, Management pays a lot of attention to work life balance."
"1460","lot of exposure to learn latest technologies & domain front"
"1461","good people to work with"
"1462","They offer lots of benefits to employees, outside of health coverage. The Eagan campus has 2 cafeterias, a Subway, Caribou, a gift shop, US Bank, a new fitness center."
"1463","It's a very good lifestyle job. No one works more than 8 hours a day and never on the weekends."
"1464","The talented people who continue to work for them."
"1465","There were not any pros"
"1466","Good work culture and balanced life. There are several opportunity for training."
"1467","Great pool of employees, opportunity to learn and grow. Good balance of work and life, Good Benefits."
"1468","Work atmosphere was great.  As long as you did your job you were pretty much left alone. Was able to work from home or switch my hours when needed which was great as a working mom."
"1469","Great work life balance and a great brand name"
"1470","Good money and a lot to learn in the beginning"
"1471","People are great.  There is a genuine comradery amongst peers.  If you're fortunate to work in an area where the company excels, i.e. FX business, Research or Low-Latency Data/Technology, you can do very well as they do offer competitive salaries plus commission."
"1472","Great work life balance. Can work from home as long as your manager says so."
"1473","Great benefits, Great opportunity to travel and even live in other countries."
"1474","Work Environment is amazing.
Good growth."
"1475","benefits are okay; colleagues are willing to help you out"
"1476","Exposure and able to learn from the best editors"
"1477","People are decent enough, but everything else...  Building is great to look at though!"
"1478","finally getting their act together. Strong product in the pipeline"
"1479","Good hours, great technical assistance. The company saves money by having an open floor plan, and they reinvest it in the infrastructure."
"1480","Thomson Reuters is well known organization in US."
"1481","Great pay incentives
flexible schedule
consistency
Proactive in approach to managerial actions"
"1482","- Good work experiences and apportuites to learn new stuff
- Good for people with .net technologies as they use it a lot and customized it for corporate level needs
- Good work life balance and relaxed work environment 
- Has great people to work and learn"
"1483","Very laid back work environment.  Good people to work with.  Cafeteria on site so you won't have to leave for breakfast or lunch."
"1484","senior management is the pros here"
"1485","Smart and generally nice people on editorial and sales side. Good hours and lifestyle."
"1486","Opportunities to move within the company and internationally"
"1487","Nice people around with friendly atmosphere"
"1488","Great technology. People and mid-level management is good.  Benefits are exceptional.  This is a great job to have to get you into another better paying job.  You will get exposed to a great deal of technology that will look great on your resume and will eventually get you top dollar at another company."
"1489","The PTO is wonderful, and the experience is great. Also a large company. The majority of the people who work here are happy and positive. The location is great, in downtown Fort Worth, but that will be changing too."
"1490","Good work life balance .. nothing else"
"1491","Flexible work atmosphere, good compensation, good management"
"1492","Worklife balance, Depends on Project/Product you are part of"
"1493","F&R Business group leadership seems to have finally laid down and working on a clearly defined strategy for growth of the Financial Markets business even as the overall market is stagnant and too volatile.  We should congratulate them for that. If you are in product development or in areas closer to Customers, the jobs are fulfilling.

Most of the business groups have good work-life balance and allow you to work... from home often."
"1494","Holidays and Sick days are good. Health insurance back then is okay."
"1495","Good work/life balance, and the projects are interesting. The people are nice and generally competent."
"1496","Global outlook, people oriented, well regarded in market"
"1497","There are different cultures within Thomson Reuters, and some of them are very flexible and family-friendly.  If this is of interest to you, try to find another person within the group to find out more.  Don't assume that one group is the same culture as another group."
"1498","The company is very successful, well established and rich. Very good employee benefits, holiday entitlement, higher than average wages, professional HR people, helpful and well organised. Working for a big company usually brings extra security, but the great advantage of TR is that you benefit from its structure, without feeling over pressured. Great Christmas party too."
"1499","Very relaxed atmosphere and many opportunities to move across departments and also to overseas location. Colleagues are generally very nice and polite. Not a high stress environment."
"1500","Lots of cool teams, lots of technologies to learn"
"1501","Good benefits compare to other software house around.
Globally business environment"
"1502","Culture and values are admirable.Cab facility is good.Employees are friendly.
Management is willing to help and approachable"
"1503","As a stepping stone to get client exposure, it' a great company to work for. In addition, the organization is big enough to try various roles and divisions."
"1504","Seem to really care about employees"
"1505","They truly care about their workers and their staff. There are many events and discounts which are used to ensure the moral and continued diligence of the staff"
"1506","Safe, clean, workplace.  Shuttle service in the winter, so you don't die crossing the parking lot."
"1507","Senior management making effort to innovate, invest in development
Tax & Accounting doing well relative to the rest of the business
9-5 culture is more relaxed than other Wall Street financial/software companies"
"1508","Good work life balance. great employee benefits"
"1509","Thomson Reuters is a ""OK"" company to work for, the company promotes diversity, has a nice culture, good work balance and reasonable compensation and benefits."
"1510","Care about employees, Great management, Ethical company, Vast areas of Career opportunities"
"1511","A Best place to work"
"1512","Progressive company that supports community involvement and volunteering. Fairly stable positions.  The campus is huge with walking trails, ok cafeteria, food truck visits, on site caribou coffee and subway."
"1513","Career growth opportunities for those who are not physically disabled."
"1514","Thomson Reuters was great to its employees, provided lots of training for product knowledge, and held several activities to uphold morale."
"1515","Great atmosphere to work with great experienced people to share their knowledge with you and make you feel comfortable"
"1516","The biggest pro is the benefits. The time off is fantastic. Health, dental and vision insurance follow under the new rules of a gold, silver, or bronze plan. I feel our company pays a good amount of our premium. There is a good 401k savings plan. Expectations from managers are clear."
"1517","Wide variety of experiences if you work on the product side"
"1518","- Encourages you to take risks and try different strategies to drive revenue
- Good team of people to work with, for the most part
- Willing to give you a chance to prove yourself in tough roles/ projects"
"1519","- Well known product
- Open doors to business representatives"
"1520","Excellent benefits

Great co-workers

Great focus on improving already excellent programs, great R&D support."
"1521","I had an excellent supervisor, that really took the time to help me"
"1522","Great company to work for. Laid back atmosphere..Co workers really help each other to accomplish tasks. Pay is good but nothing compared to what you would someplace else."
"1523","Great start then lulls then turns to worst"
"1524","learn a lot, very good managers"
"1525","Decent company culture, good exposure to senior leadership if you seek it out, very nice facility w/ a wide variety of amenities. They pay too much for what inside sales employees actually do"
"1526","Multi cultural environment with very flexible working conditions, great team spirit and exposure to varied and interesting projects  in the past"
"1527","Good working culture, nice people around and true work life balance compare to other financial information providers firms."
"1528","Work Environment and work-life balance"
"1529","Thomson Reuters offers great benefits to married people with families. It also is bad at firing poor performers, so if you're not very good at your job, go and work for Thomson!"
"1530","Great company to work with. Lots of freedom at work but can be busy at times. Benefits are on par or above market practices"
"1531","If you keep your head down you can survive and progress"
"1532","Good culture and people 
Reasonable work life balance - flexible"
"1533","Benefits day one. Deluxe campus."
"1534","Good products and continue to invest in products, good vacation and pay"
"1535","Great  company, interesting new technologies to use, good benefits and work environment, good career opportunities. would recommend for people who like challenges"
"1536","Conservative financial management.  Good work-life balance.  Rewards loyalty."
"1537","Great Team work. I like the way everyone try to help."
"1538","Stability of your role, Salary as per market standard"
"1539","Depending on the department or division, the environment can be quite positive."
"1540","Good company, good benefits, good brand."
"1541","Open, Free, a lot of training"
"1542","The communication  and HR are second to none. You are really taken care of as an employee and the benefits are top-notch."
"1543","The level of professionalism among the employees is quite high, especially among those with law degrees who are choosing a different career path.  The company offers a number of interesting jobs that allow someone with a legal education to leverage their degree and experience in new and exciting ways while still working within the legal community."
"1544","Worldwide company, opportunity to interact with great people working everywhere"
"1545","not much work.u can get time for you and other activities not relates to work."
"1546","excellent hard working employee base"
"1547","Thomson has a great benefits package and the headquarters houses amenities like a credit union, a Caribou Coffee, a gift shop, and an indoor and outdoor cafeteria. Management is friendly and professional."
"1548","- Great coworkers (nearly all of them, anyway)
- Casual dress
- Good location in Winter Park - near restaurants and shopping
- Free coffee and tea
- Ping-pong table available for use"
"1549","Finally a flagship product to shout about and a great future for shareholders."
"1550","Team work to ensure efficiency"
"1551","Depending on position - reasonable, flexible hours.
Generally friendly coworkers.
Decent benefits, though they have been eroding for the last number of years."
"1552","Easy commute on the western suburbs of Milwaukee.  Was once a great company.   Years ago, the financial industry was flush with cash."
"1553","work-life balance. Great culture. Professional colleagues."
"1554","Great name to start career with especially if you are straight out of uni."
"1555","The company offered excellent benefits, an opportunity to work internationally, and offered opportunities to move to various roles within the company."
"1556","Excellent Work-Life balance, Good Salary"
"1557","empoyee centric, good work life balance, charged working environment"
"1558","Very Friendly and Professional, Good environment"
"1559","nice working environmental, lot of opportunities, great benefits"
"1560","Huge organisation, complex IT Infrastructure"
"1561","I found a better opportunity.  One of the happiest days of my life at that time."
"1562","Getting exposed to different technologies and working on different flat forms"
"1563","Work life balance ,Friendly atmosphere"
"1564","Great benefits and great brand name. Large product Line."
"1565","Good work 
Good work culture 
Good people 
Good salary in corporate and IP department 
Great growth opportunity"
"1566","Flexible work schedule, great work/life balance, good benefits"
"1567","Excellent talented people , great team work"
"1568","flexible and good work life balance"
"1569","Diverse business lines, divisions and units. Excellent opportunities for lateral moves within office."
"1570","Great company to have on your CV. Excellent start for interns, graduates and junior managers. Open to promoting work/life balance and flexible working arrangements. Good standard benefits - healthcare, pension and free gym."
"1571","Salary , Life Balance , work from home option ."
"1572","Pay scales nice and the brand looks nice on a resume"
"1573","Professional Division always bring in huge profits to drive the whole corporation"
"1574","good working environment and work life balanced"
"1575","Huge Eagan campus with lots of amenities including 2 cafeterias, caribou coffee, a convenience store, subway and US bank.  There are also opportunities for training if you look for them and can convince your manager."
"1576","A good place for new graduates to start their career"
"1577","Good compensation and benefits for permanent employees"
"1578","The Hoboken office has a good open floor plan and has a lot of great people working there. You see upper management walking by and feel you could go up to them if needed"
"1579","There is always something new going on"
"1580","Love the people I worked with"
"1581","great work environment; always learning opportunities available"
"1582","Global Culture, Decent HR practices"
"1583","balanced lifestyle , good salary , work from home option ."
"1584","Very global company, opportunity to learn a lot about doing business globally."
"1585","Good work culture, global career opportunities"
"1586","Decent benefits, some autonomy and security."
"1587","Thomson as a company is a great place to work.   The company has great benefits and good opportunity to move - even from one division to another."
"1588","very good work culture for employees"
"1589","Super Produkte und Kollegen, deshalb großartiges Potenzial, wenn das Management sich am Riemen reißt!"
"1590","Great team work environment and support from coworkers. Remote work is allowed."
"1591","good company to work with and enjoyed"
"1592","Good place to work, banlance work and life.More chances for your promote."
"1593","they were flexible, nice, decent pay..."
"1594","Knowledge is the most important value for us"
"1595","Great company to work and enhance the knowledge"
"1596","Good benefits and work life benefits"
"1597","Interesting work, products that serve clients needs.  Excellent life balance, with opportunities to work from home. Opportunities to travel if in the right job. Decent promotion opportunities and competitive salary."
"1598","Global experience and a diverse organization"
"1599","If you are in senior management, You will be well compensated and experience much variety in job cultures both internationally and with exposure to frequent aquisitions that need to be assimilated"
"1600","Working with smart and knowledgable people, and benefits are still better than many other companies. Although after the TR merger they have been hit bad, but if you are exReuters you may still be among the few who is enjoying 5 weeks vacay time."
"1601","Global company, relatively young and energetic environment"
"1602","A big company and you can always seek out good people."
"1603","Brillian work Atmosphere, environment, tools, value"
"1604","Work environment is fairly relaxed. Colleagues are also very friendly. HR policies are also pretty employee friendly"
"1605","Good work environment and just right compensation package. Right place to work and good work life balance activities. They are accomodating and really great to work with"
"1606","Balance b\w work and life"
"1607","Interesting and rewarding work to do"
"1608","good place to work on all the tools and we will know all the products of TR"
"1609","Good benefits, great products, good overall work environment"
"1610","A good company, growing fast, many opportunities"
"1611","Great working environment, trememdous learning opportunities"
"1612","Flexible, benefits, compensation, reorganization, transparency"
"1613","Great work life balance for working mother's."
"1614","Great name. Great people. It's a good place to get started, but it's possible to get stuck there."
"1615","Good environment to work in. Upper management is always willing to help."
"1616","Big campus and lots of perk"
"1617","Good work environment and benefits."
"1618","Health Benefits. Car allowance. Not much else."
"1619","Excellent Opportunities to build career"
"1620","Some high quality staff
Global Footprint
Solid Content"
"1621","Excellent company, people, policies and culture"
"1622","Big company with broad range of opportunities through out the world"
"1623","Great working environment. Good pay"
"1624","It is an easy going work environment and can be fun at times"
"1625","Great campus, lots of development opportunities"
"1626","Great team oriented working environment
Excellent knowledgeable colleagues"
"1627","Good company to work just for time pass"
"1628","Work culture. learning opportunities, exposure to clients and stakeholders"
"1629","-growth opportunity
-good management
-company is well-established and respected in marketplace
-401K
-PTO
-family-friendly
-work-life balance
-further education opportunites"
"1630","Great work/life balance, supportive management"
"1631","very professional attitude to progression and personal development, very loyal if you demonstrate commitment and an equally mature attitude, excellent product and attitude toward product and staff integrity"
"1632","I like our business and our product. The work is interesting, and there are many individual co-workers that I enjoy working with every day. There are plenty of lateral mobility opportunities,  if you tend to get bored doing the same thing every day."
"1633","Seems like a great work/life balance and the benefits are impressive. Lots of room for growth and they expect you to want more job opportunities and move around within the company."
"1634","This is a great company to work for if you are looking for experience. Lots of opportunities to work in interesting and challenging projects.  Also, the people in general are great, but I can only speak for my department."
"1635","8-5 position. A lot of PTO and sick time to use throughout the year"
"1636","- can be hired without former experience
- satisfying salary for fresh graduates
- recognizable company can give your resume some shine at the beginning of your career"
"1637","Employee satisfaction and one can think of staying for long term in Thomson Reuters"
"1638","Large company, room for growth both within a single department or inter-departmentally, great benefits"
"1639","Location, Brookfield, WI, office space is nice
Good internship program."
"1640","Great work-life balance and global culture"
"1641","Worked out of a home office."
"1642","Good co-workers and lots of work to keep you busy and challenged."
"1643","This company given good opportunities for employees who are interested to learn & devlop their skills. Its a good company to start for the freshers."
"1644","good company culture, many training program which help employees get improved"
"1645","Company has a great reputation"
"1646","Very challenging environment, great for learning."
"1647","The highest executives regularly promote messages of inclusion and innovation."
"1648","Good opportunities for career growth"
"1649","The only pro about this company is its health benefits."
"1650","As a former software engineer at Thomson Reuters, I had an opportunity to learn a lot of technologies along with financial concept. I really like the face that I could work closely with my manager and she could provide me useful resources for completing my tasks."
"1651","Management support is wonderful, training is provided often."
"1652","Ethics - It's an organization which is very proud and high on ethics when it comes to the content it deals with."
"1653","Good work environment, personal and work life balance and cultural values. It is easy to approach the higher management for any issues and the security given to employees and the option of work from home and onsite offsite coordination are very good"
"1654","Big building with room to roam. Caribou coffee, good cafeteria. Outside cafeteria in warm months. Walking trails."
"1655","Lots of opportunity, great work-life balance, and decent benefits."
"1656","Benefits package: 401k, healthcare, dental, vision. Excellent coworkers, good work-life balance."
"1657","While change is disruptive and often imperfect, they are not afraid to take risks in seek of a better structure/approach"
"1658","Stable company, good growth. Does not have the cyclical nature of the other BU's."
"1659","They are a major information/ technology company. Throughout my time there I have been given the opportunity to do many things and was provided numerous opportunities for advancement. They have tons of content and technology to utilize it. My exposure had been in the financial services section and I never once found work boring as their industry is so dynamic. I am a lifer here at Thomson Reuters and never really... looked for employment outside. Many people who do leave do come back and I think that says something. Thomson Reuters is also very open to taking back prior talent."
"1660","Improved Soft Skills and Technical knowledge,"
"1661","Over the years, I had numerous opportunities to grow my skills and my career with the company. The benefits, vacation time, and work/life balance were all great. I always had an excellent group of people to work with."
"1662","Great people
Really nice and friendly work environment
Other benefits including - private healthcare, gym card, pension, yearly bonus
Mentoring - you can choose a mentor yourself either on site or from abroad
Client focus - you can learn how to work with clients - either directly or indirectly
Truly international environment
Repetitive work"
"1663","Global operations offer you a chance to interact with some of the most intriguing portfolio managers and analysts around the world.  You might talk to a quantitative analyst at a major mutual fund company on one call and then a hedge fund manager in Luxembourg on the next.  The Lipper division under Reuters management enjoyed European style benefits, including unlimited sick days on top of your generous vacation... package, which made for a very humane work environment. Culturally, the place was one big, relatively happy, slightly dysfunctional family.  Some of the most talented colleagues I've every worked with accross the board in a number of different departments.  There were some very knowledgeable tenured employees there that you could really respect as global financial industry experts.  At the beginning of my employment the Lipper brand was very highly regarded in the institutional investment community, and probably had about 98% market share."
"1664","Great name for your resume.  You will expanded your product knowledge"
"1665","Good Salary
good options in corporate/IP department
Option to make good friends
Options to learn much in comparison to other LPOs-some seniors always teach and are very good(irony is that only such good ppl dont climb ladder)
Liberty to take as much break as you need."
"1666","No work pressure, Cool people around . work life balance is good."
"1667","Nice new office in Culver City"
"1668","Great culture with excellent technology.  The company has high margins so is willing and able to buy the best technology.  The building in Eagan is very nice."
"1669","Easy to move between departments."
"1670","work 40 hours and not one more minute"
"1671","Great co-workers, vacation package, immediate supervisors worked well with their employees,  cross training provided within your department."
"1672","Good salary and benefits, lots of involvement in the community."
"1673","Good product/service for in-house attorneys and law firms.  Casual work atmosphere but can get a bit cliquey at times."
"1674","Good team. New technologies. Nice office."
"1675","It is a legitimately global organization with numerous opportunities to advance, work on new things, and grow your skill set."
"1676","Good benefits and people. There are some interesting initiatives due to the level of change."
"1677","Not much work pressure, nice colleagues"
"1678","Work life balance, flexible timings"
"1679","After dedicating more than 15 years of my professional career, and having never had more than an exceptional review, I have no pro's to report, as the parent company has ruined valuable business segments."
"1680","Opportunities to advance
Global opportunities
Complex design problems to solve"
"1681","Good Flexibility.. Work from Home Option available."
"1682","Decent Salary compensation, compared to competitors"
"1683","Nothing is good in this company..."
"1684","High reputation for Reuters in terms of its news across globe, flexible working hours for engineers. Colleagues are  nice and supportive."
"1685","Good life work balance. Nice people"
"1686","A very good work life balance"
"1687","The company has a great global footprint and will expose you to other parts of the world and other cultures.  I had some great Leaders and some terrible ones.  The terrible ones should not be protected by the political flair that is common in large companies."
"1688","There is nothing great about the company. Just that my manager is good."
"1689","- Best work & life balance
- Great Coworker
- Cooperative Manager"
"1690","Great technical opportunities
Well positioned to do big things in the professional services field 
Employees really care and are motivated to do good work"
"1691","Work freedom & Pay and opportunity"
"1692","The values, process, people, facilities, learning & development, social responsibility, events, customer focus..every thing. A good company to which I would love to return back any time provided I like the role and responsibilities of the position."
"1693","Reuters has a long heritage and good relationship with decision makers in big banks and other financial institutions. With their global customer base and offices Thomson Reuters offers good benefits to those interested in working abroad in other offices."
"1694","Good pay and opportunities if you are working on Eikon (ONLY)"
"1695","Excellent professionals willing to improve the current company situation.
Good balance between private life and work.
Flex time, vacations"
"1696","Good place to work, Good culture, flexible"
"1697","Substantial financial resources, strong focus on diversity, good opportunity for international exposure and interaction. Strong base of products and services."
"1698","Great work life balance.
Open source technologies"
"1699","Access to executives. A lot of global opportunities. Fast track."
"1700","Good Work Environment to work for
Good Compensation and benifits"
"1701","Work life balance, great work culture and value peoples words"
"1702","Latest technologies are being used, work life balance and nice people"
"1703","There is a friendly environment and a real desire for people to work together across units.
There are talented people and interesting projects."
"1704","Nice people, good informal atmosphere"
"1705","work life balance. opportunities fro transfers within"
"1706","laid back work environment with great peers"
"1707","I had the opportunity to constantly be challenged, learn, and have a variety of responsibilities  in my role."
"1708","great culture, overall the company encouraged using new technology, tools and systems"
"1709","It was great working with thomson reuters. Learning in depth about financial statements."
"1710","only in beijing,china, good culture."
"1711","After all the layoffs, most of the employees left are very hard working."
"1712","Good people, good benefits, and they're doing some exciting things.
There are many different ways and places you can take your career within the company."
"1713","Great people, good benefits, decent pay"
"1714","Great facility, some good management, decent benefits, caribou coffee store on site"
"1715","great people, culture is good but shifting priorities"
"1716","Despite continuing turmoil (See, Cons). as with most large institutions your experience here will largely depend on which group or business unit in which you work.  There are some fantastic and brilliant people working here and most are dedicated to helping push the company forward in the right direction."
"1717","Improve yourself every single day. And keep sharing with your team.
Encourage team goal. A lot of opportunity to learn and improve your skills."
"1718","Well established and good reputation"
"1719","No Shifts, good work culture"
"1720","The best thing about TR is a great balance between Personal and Professional Life
With Great Manager we can achieve great things and such managers are key people
Good in Compensation"
"1721","Reputed Company and Work Environment"
"1722","Great collegues, flexibility, contact with clients very good and lots of opportunity to learn"
"1723","There are some really excellent people. Very knowledgeable and willing to team up on projects to see them through to a positive result."
"1724","It is basically a 40hr per week position, and the more seniority you get the more flexible a schedule you will have."
"1725","Thomson Reuters, Focuses on innovation and developing products to support the ever growing needs, The company is know for his people friendliness and excellent work environment. Its a open door approach and ideas are encouraged and the management is transparent."
"1726","People  are  generally good. Work-life balance is excellent."
"1727","Good company to start working for to get experience.  Very complex and customized IT environment, especially in SAP, that keeps you learning and engaged.  Great team leads and co-workers."
"1728","Very supportive of employees; great benefits; very mature business model"
"1729","– Plusieurs projets différents dans lesquels on pourra participer. 

– Entreprise véritablement « globale » avec des collègues en Europe, en États-Unis, en Asie...

– Très haut niveau d'expertise à travers les différentes équipes."
"1730","Family friendly, nice people, relaxed"
"1731","we can have a good work-life balance"
"1732","My team was small (~6 employees) hosting application services for the eGRC application.
- Many opportunities for comraderie.
- Plymouth office has a relaxed dress code, so I wore jeans nearly every day except when there was an important visitor.
- High degree of access to application environment. Did not feel operationally restricted.
- ITIL Change Management meant increasingly strict maintenance windows and... planning. (Less unplanned overtime.)
- Vacations were encouraged as a full break and not expected to check email.
- General spirit of tolerance and HR sensitivity are strongly encouraged.
- Other teams were generally pleasant to work with."
"1733","Flexibility with work arrangements, work from home"
"1734","Good growth opportunities for an extended career"
"1735","Mininum supervision. Good balance work/life. Fairly good compensation."
"1736","Believe it or not, people are generally great to work with."
"1737","Open environment, Supportive Management, Employee Friendly policies"
"1738","The pros are remote working"
"1739","Large company, lots of opportunities to move around hence it makes it attractive to move around and get experience in different areas of the business."
"1740","Excellent Management
They first think about you and then take an action"
"1741","Flexibility in shift timing and good working environment"
"1742","Some of the smartest people you could ever hope to meet work here."
"1743","people were great, managers didnt micro manage as long as you did your job"
"1744","I was employed there for 13 years and felt as though I had a secure job.  The benefits were good and they were flexible with family commitments.During the time I was employed there I had three children.  They support being a working mom"
"1745","Great work life balance great opportunities to grow"
"1746","As a global company it gives you the chance to work with teams from Europe, US and Latin America"
"1747","Pretty entrepreneurial in that the company lets you take your ideas and follow through with them, and actually turn them into new business lines."
"1748","Fantastic work/life balance with cool people inside"
"1749","Good people, good work life balance"
"1750","Processes and results driven, nice atmosphere, friendly and helpful colleagues."
"1751","One of the leading company, competing with Bloomberg. This can be a great stepping stone for some starters or also some professional who seek a settle down to their routine role.

They're also opened mind to accept anyone who likely to be able to perform the job unless of the education. Diversity/equality are using here and can be expected.

Above average pay in Thailand with decent benefits. You can't easily... find these kind of employee support elsewhere in Bangkok except you're having extraordinary traits. 

They provided a decent amount of medical insurance and extended to your spouse/children. Fixed and variable bonus which approximately another 15% of your annual income. Flexible time and nice organization cultural."
