"","x"
"240","80% of the work is done by 20% of the staff. Very difficult to get promoted, priorities shift daily, long term strategic planning next to impossible, and many highly paid / highly titled employees in the technology planning area don't pull their own weight. Working hours very stressful. 6-day work weeks are common."
"241","If you consult there very little hope of  actually getting hired full time. Company has been having massive layoffs and doesn't seem to have a great future outlook."
"242","People in charge, over bloated board"
"243","Can improve employee on-boarding and off-boarding"
"244","Poor Management and managers in certain groups, mostly yes men to mgmt, no structure or organization or career path/training, favoritism among certain teams and managers, reduction to tuition reimbursement program recently, MASSIVE EXPENSE REDUCTION PROGRAMS and LAYOFFS.  Not like it used to be and getting worse..."
"245","Unless you were born here, you won't ever get the chance- company has a less than 2% attrition rate and recruiters are proud of the fact that less than 7% of all hires last year came from outside the company."
"246","No negative to tell about it"
"247","bureaucracies like any large corporation. not always the most qualified people are your boss."
"248","You have to play the politics game very well to succeed. Too much red tape hindering people's success and keeping them from reaching their fullest potential."
"249","Management does not team build, even though the company will provide team building classes and support, the management teams go unchecked and only see other managers as team members not the group that works under them. this leads to lots of unsatisfied employees and unresolved issues within teams."
"250","There are a lot of politics at the CME and people play favorites, and the favorites aren't the best employees."
"251","computers eliminated the jobs on floor"
"252","- Layoffs are part of corporate culture NOW
- very POOR managers at ALL levels
- NO career path
- depressing place to work
- no motivation to succeed"
"253","Inability to get promoted in recent years
A very political and caustic atmosphere 
Flattened org recently has reduced the ability to take on more
Nearly impossible to make decisions and make impacting changes even at Exec Dir level and sometimes even at Sr MD
Because of all of this, many good people have left the company and other good candidates are staying away"
"254","lots of cost cutting and more to come, waiting is a requirement on every project, very few people have a true voice that management will listen to. 
the company is rife with politically savvy people, those that play it will or buddy up to the bosses get ahead, the rest have no hope, laterals are nearly impossible you have to already know how to do the new job and be a perfect match on paper."
"255","My group was understaffed though which lead to issues.  While not afraid to spend money on technology they don't always spend money to get more people to help support it."
"256","company is too focused on cutting costs at the biggest expense of people. everything is going electronic. losing that personal feel that made the markets work."
"257","People aren't promoted on their skills or the fact that they have developed as an employee. When staff are ready for promotion a lot of them are not promoted because there's 'no room in the business'. It's got absolutely nothing to do with their skill at all."
"258","Business is not what it used to be. Unfortunately the economy led to the major collapse of this industry. Too bad, because there was so much potential."
"259","After the last couple reorgs the company has basically turned into ""do as I say"". Opinions, individual thoughts, and alternative solutions are no longer welcome at CME. It's a shame a company that promoted and thrived on innovation has completely thrown that out the window. Every single person I know fears for their job. It's not a healthy place to work."
"260","Management is very Chicago centric and many in positions they should not hold. This company is relatively ""new"" and needs a clean out from the top down."
"261","Management is disconnected to their destruction and downfall of this once great, 100+ year old institution. Some one's pride was hurt when a shoe-in Asian deal didn't go to the CME as expected and CME's downfall began.  They are 12 years too late to the outsourcing game, hiding it as another CME office and will fail miserably!"
"262","After several rounds of layoffs a lot of good (qualified and knowledgeable) people were either let go or quit which created a complete vacuum and crisis of leadership in many groups. Individuals who took their places are utterly incompetent and consequently extremely insecure and seemingly in constant fear for their own jobs.  Middle management is full of incompetent yes-men who are bent on creating appearance of... being extremely busy and pressuring their employees to work on meaningless tasks while setting unreasonable expectations and ridiculous deadlines."
"263","excessive politics at a senior management level which can be disruptive to finish a project with high quality, this impacts which projects/ products are chosen to spend resources on"
"264","After two rounds of lay-offs, removal of naysayers, the organization has been left with an out of touch upper management supported by a middle management layer paranoid about its future in context evaporating opportunities.  

The other recent reviews speak to this reality, no communication, no career progression, middle-management comprised of screaming alcoholics, etc.  The once interesting opportunities are... drying up quickly as the company has focused on “organic” growth and switched to cost-cutting and maintenance mode.    It boggles the mind watching such a profitable company drive itself into the ground.  The company maintains a cash balance of 1.8 billion dollars, margins of an incredible 61%, almost all of which is returned as a dividend to shareholders and barely a dime is reinvested in any sort of innovation.   But why?! Do Google and Apple pay all earnings out as dividends and not re-invest to innovate? Would their shareholders like all cash returned as a dividend, I think not.    Last time I checked, CME wasn’t a utility company, so what gives? 

This “organic growth”(a euphemism for 0 re-investment) focus has left what remains in the middle-management layer scrambling to justify its existence in an ever shrinking pool of opportunity beyond business as usual work.  The doer level employees are left with the scraps, despite having more to offer, while the management put themselves in front of meetings scrambling to drink from the ever drying well of opportunity, desperate to keep their spot.   Ground level employees are left doing monotonous tasks and have no meaningful involvement, no opportunity, zero progression.  

The resulting environment is one of resentment, indignation, boredom, and apathy among staff, and massive career insecurities at the middle manager level.   Survival for the management layer is priority 1 and this only brings out the absolute worst in people, translating to back-stabbing, petty politics, abysmal management, no career development, lacking communication, and flagging employee morale.  

Meanwhile over at the ED/MD/Sr MD rainbow unicorn palace in the sky, things couldn’t be better!  Their middle management yes-men reports do what they’re told, never complain, and deliver their ever shrinking workloads with a smile.  For the executives in the high castle, costs are being cut, profits are flying in(thanks macro-economic environment!), a reducing workload is being delivered, nobody is complaining, and bonus checks couldn’t be better, all of their efforts are a resounding success!  Or are they?  And what about those Engagement Survey results?  What Engagement Survey results, Engagement Sur? Engage-a-what?  Never heard of it.   Career development?  Oh yeah, just go to that online tool thingy and fill it in, yeah it’s real real important guys, we care."
"265","We manage risk for our clients, and, as such, we tend to take conservative views with our policies."
"266","Not enough work given to interns"
"267","VERY political and next to impossible to get things passed through quickly or in a timely fashion."
"268","Ever since I left CME, I keep hearing how bad things have become. You lost key people. Many of the ones that remain are NOT blind and are looking."
"269","Working for a company that eliminated hundreds of US jobs in the past 2 years.  Some of the most talented and respected leaders were kicked to the curb with absolutely no reasoning behind it.  Watching these jobs move to Belfast and India has destroyed moral.  The remaining IT leadership is made up of people with ties to India, screaming alcoholics and yes-men.  Existing staff is actively looking for alternative... employment but won't make the move until the next round of layoffs come around (with package) or the next bonus is paid out."
"270","Can be dysfunctional as a work environment"
"271","Worked as Intern awaiting for the full time oppurtunity ."
"272","Company tries to give an image that it is changing, which would be greatly needed to gain in agility and effectiveness, the they change the base and not the leadership. They kept the same senior management which spend its time building their mini empire, focused on their personal gain rather than the company and their team without incentive to take risk to change and improve efficiency and effectiveness...... Promotions and growth is still driven by the size of your organization and therefore stacking people without value creation...."
"273","No standard followed in promotions, some teams promotions are very common while others you are stuck in same position for years and finally end up leaving. You can never compare two people in the same title here, 

money saving is the primary goal these days and can see a great company loosing its shine. This company used to be in best 100 companies for years. I cant think this is going to happen in the... future

middle management keeps changing and new managers have no idea what kind of work their employees are doing.

work life balance is mostly in paper, also varies with managers even in same department."
"274","Upward advancement can be tough depending on where you are in the company, along with dealing with lots of politics and cliques amongst divisions and colleagues. Some people's behavior reminded me of high school. If you can avoid the drama as much as possible, your day will flow much smoother."
"275","I can't really talk about downsides at my level, however, it seemed the company was quick to fire their upper-level management without much notice. Very Wolf on Wall Street."
"276","- Unqualified managers and directors with no IT or Project Management skills. 

- Favoritism by Managers and Directors to certain employees.  

Advice to New Hires:
If you are passionate about Software Engineering and Computer Science, then this is NOT the place for you. Unqualified Managers and favored Software Engineers will screw your career."
"277","Too much politics to go up any higher. 
On my first day at this company, I asked one of my new colleagues, what his role was and he sarcastically replied, ""I don't do anything"". I found out eventually that he really didn't do anything. His answer was truer than he even realized.
Rewards are based on how close you are to the management folks. Reward hard-working dev folks as well."
"278","Very high stressed, Saturday working, new Org structure is not doing well."
"279","As for cuts are made in preparation of the India Data Center that will ramp up late 2016, the workload increases and leads to burnout.  A lot of middle managers are still there that do not know the business nor are they technical, but know enough to sound knowledgeable in meetings and fool senior management.  They are only worried about themselves."
"280","Layoffs are frequent and the loss of good people in both upper management and worker bees is demoralizing. Whats left in its place is the feeling of uncertainty and no direction.
Management does not promote career growth. Prepare for absolutely no lateral movement for your tenure at CME."
"281","Nothing I can think of or I encountered during my short stay"
"282","Very political. There are more directors than analysts in this company and they all demand the same analyst to do all the works."
"283","- Lack of leadership / strategic direction - everything is a top priority until it is forgotten about
- Cost cutting to boost bottom line/stock price is top priority ($1 billion special dividend anybody?)
- Long-tenured / talented staff are moving on to companies with better pay and/or better work life balance
- Company is feeling the employee backlash from lay offs and has left remaining staff unmotivated,... demoralized, or looking for new opportunities elsewhere
- Outsourcing work to remote consultants / Hiring H1-B workers is current staff augmentation strategy
- Managers receive little to no formal training and ""wing it"" with their direct reports
- Communication from management is non-existent (unless you consider plagiarized HBR articles)
-  Flattening the company has resulted in limited opportunities for career growth / promotion, all while continuing to ""Raise the Bar"" when it comes to performance reviews"
"284","Very small cubicles for contractors."
"285","siloed bureaucracy to fight throguh sometimes"
"286","There was a shift to it being a very cut throat company. Drive for profits only. People with many years of experience and company loyalty and expertise were shown the door in waves. It seems to be a cycle that will again result in more people being thrown out of work."
"287","not very nice people in the trading pit. usually have to stand your ground when people push you.  most people fart on you when they have to fart"
"288","Fading industry form the floor perspective"
"289","Poor Management. They don't promote fairly"
"290","Compensation was well below average"
"291","No security, extremely demanding environment, high expectations with little support, and I repeat, NO SECURITY. All they care about is profitability. Staff with tenure are treated as  liabilities, can't push them out the door fast enough."
"292","Company is at risk of being disrupted and subject to regulatory risk"
"293","Commute to Downtown or live in Downtown"
"294","Reduced tuition reimbursement assistance; not flexible work schedule depending on your team."
"295","Too many useless meetings
Not enough decision making
Back stabbing culture
Constant layoffs
Unqualified individuals in key positions 
Nepotism is rife
America centric
American staff fish out of water in foreign jurisdictions
Interfering and unhelpful HR. They have their own agenda, protect the company and their jobs and don't help staff"
"296","Poor pay relative to other internships"
"297","- Over emphasis on security is getting in the way of modern tech approaches."
"298","under appreciation, long hours, long queue to get to full time from consultant"
"299","Too many meetings, lack of decision-making at times."
"300","Favoritism among management, limited career advancement"
"301","To much nepotism, and there are no longer any 
opportunities for advancement on the trading floor."
"302","No room for growth. Small niche."
"303","Look below and see how the handling of these changes have affected your staff. None of the changes were handled well. Communication is at an all time low and it behooves the firm to work on increasing morale."
"304","Leadership is gone
Quality people are gone
0 investment in educated experienced loyal employees , cut cut cut expenses and move move move to India.

Stay away, it is a sinking boat, although too big to fail."
"305","I could not really name one"
"306","internal politic that exist at every company"
"307","Lots of people limited room for growth"
"308","Management tends to focus on corporate more than the New York location. Promotions are far and few. Career delopment is half sighted especially in New York Ofice. The New York office finds out last about any initiatives. Feel disconnected from corporate most of the time. The communication is just bad from corporate to other locations. Employees are not valued."
"309","I have nothing bad to say about the company"
"310","Good Environment,nice place to work."
"311","Sometimes there seems to be a lack of direction, even for the higher ups."
"312","Downsizing, offshoring, and forced retirement packages."
"313","Lack of professional risk management (or any kind of management) systems, promotions are not based on performance but on ""change in scope of work"" so no reward for doing a good job but promotes nepotism & backstabbing."
"314","I don't have any bad impression on CME. Highly regulated company sometimes lack of flexibility is understandable."
"315","Enjoy it while you can"
"316","If you are not capable of adjusting and constructively working under duress you might experience difficulty navigating here."
"317","Keep up the good work"
"318","I can't think of any. I really like working here and I wouldn't not recommend this company to anyone."
"319","The new management has taken out all the seasoned employees.  I thought I would retire from that company."
"320","Career paths depend on the department.  Some are very straightforward where others are non existent.  Most people either move to another department or leave the company to progress."
"321","There is a bizarre secrecy within the Investigations department, no one seems to trust each other. More importantly though, much of the work is unchallenging and easily automated. Very high turnover from people leaving to do the same work for more money at other regulatory agencies, and those that stay becoming the middle management because of seniority. Little effort from top management to help control for culture... which is important with so much turnover."
"322","Boring job. Need to teach interns more and teach them more. Need better training program."
"323","Low pay
Intern work often monotonous data entry
Lax of flexibility with students"
"324","I was hoping to find some +'s unfortunately not many except that the interview process is super easy to get your foot into the door. 
Department is living in OLD SCHOOL leadership methodology where a few bad apples run the entire department and ultimately your career growth and progress. 
Department needs to look and learn from other departments within CME Group, Inc. and truly adhere to and live by the company... objectives of Focusing on Career and Professional Development of its workforce. Rather the department just cares about the few individuals and hopes the rest follow suit."
"325","Cheap labors. No benefits and low salary for contractors"
"326","Quality of upper management is questionable.
Senior managment place too much emphais on the 'pub' and not enough on project deliverables.
If you enjoy the pub culture this is a good place for you to work.  If you don't enjoy it you won't fit in.
Many staff feel the management are just there for the salary and this is quite demoralising.
It's become a very difficult and political place to work
Not enough... decision making
Back stabbing culture
Constant layoffs
Staff always complain about being bored, and working on the same or similar projects - ground hog day
Noticeable lack of ethnic diversity in the office!"
"327","Full of old-timers and some of them hardly do any work; double standard in the promotion ranks across departments meaning that some people can just skip ranks because they know the right people."
"328","Very political. Frequent senior management changes. Poor morale. Difficult to move around."
"329","Nothing I am aware of."
"330","Slow to promote from within, so definitely negotiate a good salary before you start."
"331","Management above are just there for the salary"
"332","Difficult to move up / get promoted."
"333","Very stressful and competitive.  The building itself is old and location isn't optimal.  CME's previous location was much nicer"
"334","can get a bit hectic with deadlines but in comparison to other places ive worked still very good"
"335","If you make an error, they hold it against you."
"336","Company/management seems to value industry knowledge versus competency.  Few folks are held accountable to actually get things done and when initiatives fail, which they often times do, the leaders who were on the hook to deliver are given  more responsibility and get to fail on even larger initiatives. If this company had to actually work to make money they would be out of business quickly."
"337","Off-shoring of jobs. Endless bureaucracy and meetings. Security concerns make everything painful. Spend more time configuring files than writing actual code."
"338","Management is constantly changing course."
"339","It's the most politically charged company I've ever worked at. There are employees on visas, desperate for green card sponsorship. It results in a lack of teamwork and some backstabbing, as they push to look better than their peers.  

Morale has been low, and now bonuses were lower than expected even with record volumes, due to their ""forecasted budget"" having unreasonably high expectations."
"340","Political, way to much red tape."
"341","could pay more than competitiors"
"342","Very Chicago-centric but getting better as this company becomes more global."
"343","You need to ask for something if you want it; don't just assume management knows what you need to be successful."
"344","Can be very hierarchical and title-driven"
"345","There aren't a lot of cons.  Salary is comparable to most companies.  I would say they are about average...  They do offer equity and a bonus which is a major plus!"
"346","The most political and completely out of touch of technology organization led by clueless and delusional leaders at the top. everyone is afraid to speak their mind as folks who have in the past 3 years get pushed out. The technology leaders ""vision"" is a joke. Its simply this, outsource everything and let someone else deal with the consequences later. Technology is slowww and ""new"" ideas other companies did 6-10... years ago. No way to get ahead unless you are great at pretending these guys are awesome or you grew up in India. Women and minorities are basically nonexistent in IT at manager levels and above. Wouldn't have brought it up but They consistently talk diversity but that's just to pretend it exists"
"347","you indirectly work for CFTC and there is no room for creativity"
"348","Hiring and other HR policies are clumsy. Not very quality oriented and processes are not standardized. Office politics prevelant due to higher salaries compared to capabilities. Fixed office timings. More like a bpo/support centre than a development centre. Outdated technology and not much to learn. Little bit bossy culture by directors on floor. Some groupism and nepotism can be seen as lot of senior people joined... from one company through each other's contacts. Others who join without much contact internally often face the heat. Overall ok - nothing great. People from other banking captives like jp morgan etc are considered superior than those who join from service companies regardless of individual skills and capabilities. HR processes not transparent. One colleage who resigned had to face lot of issues in getting relieving letter on time."
"349","Nothing to learn technically. outdated technologies. No career growth. Immature HR processes. Strict timings. Not very open culture. Director is god. Managers don't have much autonomy. Good for 1-1.5 years to increase your salary. Not good for a long term stint. Hiring process is not good. So lot of reshuffling and layoffs. High work pressure."
"350","Lethargic process. Specifically at Bangalore office we see recruitment team doesn't even call the candidates we refer. Lots of emphasis is given to referral but something is fishy with Bangalore recruitment team. Many employees believe there is some internal dealing with few consultancy and recruitment team. Many references is taken from consultancy who may be paying off to recruitment team."
"351","Toxic department

Constant turnover, over 13 last year left

This department is very toxic, highly corporate with the examiners/auditors constantly quitting and management doesn't seem to care, they just get someone else out of school to underpay and take their place.

Highly clicky and gossipy and immature

They are beholden to their shareholders and will put that above anything.  

As I saw in someone... else's recent review their is one director that is very mean and has made people cry and some quit.

I had to do a variety of things not in my job description, not even close to what is reasonable

My coworker was picked on and pushed out because people didn't seem to like her even though she was nice just didn't fit in to their ideals.  And was in a group that did not want her to succeed

No flexibility in work hours or time off to go to appointments (unless your management)

Very old school"
"352","Need to have the agility to move at a rapid pace of change"
"353","Do not have any yet"
"354","IT department is slow to implement changes and new projects."
"355","Poor higher management both locally and globally. Work allocated can be better. Less politics in teams will be appreciated."
"356","Past few years have lacked focus, that maybe improving with recent management.  Better balance between governance and innovation needs to be achieved"
"357","Regulations causing some slowdowns and process."
"358","Promotions seem to be too rarely based on the actual capability of an employee and seems more often to be based on sycophantic behaviour towards management. 

The skill level vs job title standard seems to be lower at HQ compared to other offices.

Investment in external training opportunities for employees seems to be increasingly pinched and rationed compared to offerings from previous years.

Some Dir level... employees seem completely out of touch with the day to day operations/realities of the teams they oversee."
"359","standard challenges of a large organization. Sometimes politics can get in the way of higher performers getting promoted"
"360","Sometimes the promotion process in general can be slower than expected and slower than other organizations.  For some this is not a negative but can be for others."
"361","Discrimination, role problem, dial every day in Us time for daily call. Lot of dependent from us. Work life balance is not good"
"362","Executives are on a mission to turn a formerly brick-and-mortar business that had started modern global online trading into an only-online business with drastically fewer employees. A consequence of their rush to do that is that being an employee can sometimes feel like being a cog in their wheel."
"363","Not too easy to stick around."
"364","Salaries is not that competitive compared with other companies especially for entry level, but it is still okay to leave in Chicago."
"365","HR Team
No opportunity to advance
Inability to make decisions"
"366","Management can be difficult 
Slow career progression"
"367","Company Politics make it difficult for hard work people to rise up the ladder. Also,  frequent frequent layoffs adds to low job stability."
"368","The salary might not be as high as expected."
"369","Can't think of any reasons to include cons except that the technology I specialized in was slowly disappearing so I had to make a move."
"370","Poor flexability with work hours. Bonus strictly dependent on market conditions, so very rare."
"371","Measures taken to reduce bureaucracy have led to  more bureaucracy.  There is always another process and yet another system to get simple things done."
"372","Need more diversity at senior management levels, improve workplace environment"
"373","Siloed organization that talks about collaboration and accountability but doesn't follow through on it. There is bad behavior - backchanneling and sabotage - at some of the highest levels of leadership. Employees are rewarded more for time in role than performance, so if you value promotion due to performance, you might find this environment challenging. Investments are spread too thin across too many priorities,... making it hard to see/feel like there is progress."
"374","do not select any free available guy from market and made him manager"
"375","pace is not too fast"
"376","Less opportunity to grow.
Less innovative."
"377","Computers have taking over for humans"
"378","Massively bureaucratic firm with many layers of Management. European business suffered from high turnover of staff."
"379","Bangalore is the only office which is growing. Employees are slowly being let go from NYC office. This is being done one or two at a time to keep it under the radar. All the values and principles of the firm are only on paper. In practice there is rampant corruption (especially in technology vendors), favoritism and red tape.  Dissenting viewpoints though encouraged in training and meetings are your way out of the... firm in practice.

Promotions are not based on merit but on who you know,"
"380","-Getting projects going can be slow
-Rigid promotion process, promotions only happen once a year"
"381","No Cons at this time, its a great place to work for a long term job."
"382","General input and suggestions were not noted or applied."
"383","Senior Management does not walk the walk that they preach."
"384","There are still some pockets of silos but that is mostly going away 
There is some bureaucracy mostly tied to being a highly regulated environment"
"385","Nothing comes to mind other than politics at times"
"386","Very hierarchical, limited upward mobility at higher levels"
"387","lot of layoffs 
no room to go anywhere"
"388","If you are a lower-level employee (analyst, senior analyst) managers often look past you and only pay attention to pleasing senior management. Don't always get the attention that junior level employees receive at other companies."
"389","Can't think of any right now!"
"390","There are lots of longtime employees who get to keep their jobs simply because they've been there a long time, even if they are totally incompetent. If you end up in a department with one of these people at the top, you are doomed."
"391","A lot of politics. Sometimes you are working more over the weekends or after normal work hours if your projects require it."
"392","there are no CONS what so ever"
"393","No politics"
"394","A little bit slow pace"
"395","Company is very focused on talking about their emphasis on career development without any corresponding evidence that working hard and dedicating yourself to the company’s mission will lead to some level of career advancement."
"396","Most people are great but some individual teams are more challenging - the metals group - so do your research.   Career progression can be slow."
"397","No real cons. Great place to work"
"398","Management structure is vertical and isolated."
"399","Politics get in the way of promotions
Too many people in senior management causing bottleneck of indecision on almost every initiative"
"400","Cube monkey, look at excel all day, very bureaucratic, not a lot of opportunity to advance into a different role"
"401","Lots of favoritism, especially towards remote Belfast and India offices, and frustrating organizational politics. Additionally, there isn’t any transparency from upper management on how decisions are made or if there’s any data to back those decisions. These points, as well as all the “security” related policies, which just end up wrapping everything in red tape, ultimately drove my decision to leave.
Also, there... exists in CME a know-it-all culture among senior management, where they seem to bury their heads in the sand in regards to pain points and the insane bureaucracy. This attitude of “everything is great and we have no problems” results in nothing changing and all these pain points only becoming more and more painful. 
Another huge frustration is the “throw some stuff at the wall and hope it sticks” mindset, with zero accountability when projects fail and it doesn’t “stick” (and usually it doesn’t).

From a technology perspective, lots of talk about “innovation” and “hiring the best” but that’s mostly just talk. The tech stack is a quite boring in most teams, with a few exceptions. In fact, when it comes to tech, the company is really just playing catch up at a brutally slow pace (mainly due to extreme red tape brought on by “security” measures, many of which are excessive and have nothing to due with real security).
From a hiring perspective, the technologists that are hired tend to be picked based on either industry experience or just the gut feeling of someone with a big shot title, and rarely on the applicant’s actual technical skill. Too many hiring decisions are made from the top down."
"402","Firings 
Non existing HR policies
Politics 
Too much work load"
"403","Not much opportunity for promotion, but that is because the stability that is required for this business precludes too much independence from “how things are done”"
"404","None that I can think of."
"405","no career path, people who work hard do not get what they deserve, while lots of people get overpaid. no equity plan for some department. terrible HR policy."
"406","can’t be promoted or move to another division in HR,  no room for growth or mobility within HR. Lots of politics. They fail to recognize talent within their own Division. HR heads need to be evaluated by an outside consulting firm"
"407","Not anything negative from the perspective of a what a job is"
"408","New developments go slowly. You need to have patience if you want to implement change."
"409","1.Hire and fire - Seen mostly on Engineering side
2. Favoritism in promotions and Hike
3. Too much power in the hands of Directors leading to above points
4. US team clueless about culture being built.. Esp fear in employees for their career
5.  No clear directions from leadership team in Blr either in form of projects /support required for teams . They take every feedback too seriously if it comes from US."
"410","No Work Life Balance 
To many Firings
Bad Culture"
"411","Lot of politics from senior folks. Good work is not appreciated. No visibility if you're in SE level. If you know how to cope up with politics it will be good. Some of the Chicago folks doesn't treat the Bangalore folks well. Women employees are more preferred than their male counterpart."
"412","Everybody works in silos, poor management of resources"
"413","Nothing in mind as of now."
"414","was difficult, technical round was hard"
"415","Nothing much to write here."
"416","I haven't experienced anything to add for Cons yet !!"
"417","No cons. I would definitely suggest accepting an offer here if considering, especially if you have any interest in fintech."
"418","Monopolist in the market that doesn't bother cutting many incompetent people on the payroll .  Lots of talents left recent years. 

Prepare for ' world-class' bureaucracy and 'industry-leading' politics. You'd be lucky if you have a boss who understands your work and cares about you, and the chance of so is decreasing as these people are leaving. Your boss is most likely only pretending to be knowledgeable to... backup his/her micro-management, and has no interest in recognizing who're the actual performers among the astonishing number of free riders who probably are better paid than you.   He cares about his next promotion even it means cutting promising projects. You and your boss aren't the same team, you are two professionals who takes care of your own career.

All Job Descriptions in the job market are somewhat painted but here it can get extreme. Hiring Masters from Ivy-like schools and leaving them with literally no intellectually challenging work is not uncommon.  This company can afford. Years later real talents either leave or can no longer find jobs matching their current rank &  salary elsewhere because in other places you actually need to Do things. If your boss comes from the later group then re-consider your career when you still can"
"419","Supposedly pay is average relative to the industry, unless you started your career here in which case you are paid 10-20% less than others doing the same thing who came from other companies.  You have to leave to get paid fairly.
Firm keeps cutting more and more benefits
Bonus calculations are opaque and it seems the company uses this to smooth earnings"
"420","Activities is Higher Management is not that Transparent."
"421","Super Smart employees fleeing like the plague thanks to the better economy. Upper management more interested in CYA than company growth. Culture of fear has taken over middle management. Poor training/onboarding for new employees. Long hours unrelated to real business needs expected. Everything is a fire drill - you will never be allowed to take time to proactively improve anything."
"422","no cons
time is limited
I hope to have more time with CME Group"
"423","I haven't find any cons here"
"424","Yes, you invest in great technology, but that is not going to prevent your workforce from leaving. They will go somewhere else with the same technology skills they used at CME, to a company that respects them and pays them more. Enough with the red tape - get rid of poor management. Maybe you should check supervisory orgs that have constant turnover. This workplace is toxic and out of touch with their employees."
"425","Management is too kind to under performers"
"426","Indian Teams are not given right opportunities 
Low Compensation with respect to market 
Extremely low growth opportunities"
"427","I have no cons, everything is good"
"428","No growth. bad vacation policy"
"429","technology is a little dated. recruiters are no help when moving internally."
"430","Teams are threatened with performance improvement plans 
Under-resourced in operations 
Chicago centric, decision making is all based in the US
Managers creating empires 
HR department protects management - issues are rarely resolved
Too many priorities / priorities change at a high rate
Staff in certain teams are overworked 
Weekend releases and dev teams are expected to support applications 24/7 while on... rota 
Huge number of highly experienced staff have left the Belfast  office this year  
Roles and responsibilities can be unclear and managers micromanage"
"431","clearing house is relatively isolated"
"432","bureaucracy, things take time to change"
"433","Company is flocked with non technical Managers who do nothing except politics 
 to keep their jobs and favoring people who speak their language. Company should get rid of such people seriously.  If you do not know how to engage in very close friendship with your Manager, you get stalled."
"434","Outsourcing job to offshore office, Hiring H1B employee by laying off US employees, Abusive manager, Long retirement vesting period, company lays off employees few weeks before meeting vesting period, Outdated technology,"
"435","Needs work on the culture a bit more. People are too engulfed in work that it's lacks being a comfortable environment."
"436","Non that I can recall."
"437","Reasonable benefits package and salary with work life balance but limited progression."
"438","straight 9-5, nothing too intense"
"439","- Bad Management
- Employees Are Told They Are  Expendable
- No Longevity In The Company
- Other People Take Credit For Your Work
- Constantly Feeling Like You Will Lose Your Job
- Employees Let Go Every 5 Years No Matter Performance"
"440","Absolute madness to work in, no constant plans, everything is on fly, changes everywhere, no stability"
"441","Very political and bureaucratic with poor senior management."
"442","None. The experience you gain will be very valuable if you're looking for a career in the industry."
"443","Too process oriented and feel restricted in the work"
"444","CME really stands for the Chicago Meeting Exchange
No idea how some people are in the senior positions they are in. Seems if there is no-one else for the job you get promoted.
Told to shut up for being outspoken. No desire to improve things or hear about what's not working.
Very top heavy in management.
Some management was spineless at the time I was there and afraid of London management. 
HR process is a ruse.... London and belfast management control HR, and can gang up against you that its farcical, your voice is unheard and you will be treated unfairly.  Sadly decisions are made before they can be actively resolved."
"445","No Cons as of now."
"446","Prone to ""Not invented here"" syndrome

Downright awful/incompetent management in technology (particularly in the software dev org, the goods ones all left for greener pastures.)

Silly cut throat politics 

HR"
"447","You are just a number, management does not care about it's employees and as soon as you make too much they will find any excuse to get rid of you, they have done this hundreds of times."
"448","Aggressive, discriminatory, bad leadership, if you bark the loudest and rule by fear, you are a shoe-in."
"449","Work-Life balance, security vs. functionality"
"450","-No incentive for hard work
-Promotions are biased 
-Leadership does not lead by example
-You are a number
-It is difficult to make change happen (many leaders are set in their old  ways)
-They speak of diveristy and inclusion but there is no initiative within a team within a specific department"
"451","Overall a very good company. No cons to report."
"452","Should be more willing to embrace company wide  remote working capabilities. Currently seems to be dependent on team/manager but not a very clear on a set policy."
"453","Too many priorities must fight to get resources and support."
"454","High responsibility and busy schedule"
"455","Heavy regulatory burden by the Federal government - this does not impact new technology rollouts as much as maintenance of existing systems."
"456","No opportunities for advancement 
No flexibility for work/life balance"
"457","Very conservative company and although thorough in their analysis, very slow in taking decisions."
"458","Highly political climate
Job happiness depends on your particular IT team. Our manager has ""favorites"" and isn't always honest with us.
Moving to open space as they consolidate Chicago IT staff at 20 S Wacker location.  It's being done to squeeze more staff into a smaller space.  Most are not happy about it."
"459","-Horrible office culture.
- Highly political. 
-What many people mention about HR and management is sadly true. Management own HR and they side with them at the expense of the employees."
"460","1) You could be in the same position for many years. 
2) Moving around to other departments could be a suicide mission.  If you were not doing so well in a group/team.  Then you easily face being let go.  Luckily they offer the chance to move around.  But if you are in the middle of a big Reorg,  chances for finding a new team could run out fast."
"461","Demoralizing amount of red-tape.

There is little financial incentive to over-perform. Target bonuses are small for the industry and little separates the highest and lowest performers, compensation-wise. 

Company-wide architectural decisions are made by the least qualified/most politically-connected, leading to brittle and unresilient systems.

The tech division is rapidly turning over FTEs. The most... motivated/talented engineers have been flocking to HFT and BigTech for a few years, and are subsequently backfilled with contractors and fresh college hires. This seems to be the conscious strategy going forward; let attrition take its course and hire armies of cheap foreign contractors to be trained by the one or two remaining holdouts."
"462","work life balance
huge offshoring movement"
"463","Misselling of Job, hiring managers interview for some role and give you something else on joining.
Lot and lots of politics
No proper work ethics
People get promoted on the basis of relationship with Managers and senior management and not their work."
"464","-Highly toxic work environment
-High turnover in NY Surveillance Dept (4-5 departures in 2018 alone)
-Work is bland and uninteresting
-Training, unless being conducted remotely from Chicago Surveillance, is very disorganized
-Favoritism on an epic proportion 
-Outright bullying for all to see
-Arbitrary terminations
-Lack of diversity, no underrepresented minorities, and doing nothing to fix it"
