,X1,pros_page1,pros_page_rating_value
294,35,"Work life balance, good brand",2
295,35,Challenging daily work with friendly colleagues,5
296,35,"In Analytics group. Good Variety of work, Very smart team",3
297,35,"Good environment, nice people around, decent office building.",5
298,35,"Mid size company, small enough so that you can have an impact, large enough to be able to work on different things, to have multiple products. Very good staff, slightly mismanaged.",5
299,35,A great place to learn,2
300,35,All the people at MSCI are passionate about their work and clearly know the road ahead. Its a company with its heart at the right place.,2
301,36,"Nice Salary, nice workplace and colleagues",3
302,36,"Great people, and great chance to learn for a beginner",2
303,36,Intellectually engaging. Great place to work. Good quality of work. Excellent people. Great Global Leadership. Very demanding. Rewarding.,3
304,36,"good paymasters, great work-life balance",2
305,36,Good work life balance here.,5
306,36,Decent work/life balance with four weeks of vacation standard. There's some really talented people. Benefits were decent but going downhill quickly.,3
307,36,Very smart people. Great products and strong presence in the marketplace.,5
308,36,"Average work-life balance.
Employee friendly policies.
Good technology stack.
Lots of opportunities to explore in your work area.
No too much of restrictions at work.
Support  and appreciates innovative ideas at work",5
309,36,"Some new technology.  And a yearly fun day, which you will need to job search.",2
310,36,The company has a truly global footprint and is at the cutting edge in terms of some of the services it offers,2
311,37,"Good working environment, Positive work culture",3
312,37,"Work life Balance
Good Work Culture
Less politics compared to other companies in similar doamin",2
313,37,Good place to gain finance experience,3
315,37,"nice environment, nice people, chance to work overboard",5
316,37,I enjoyed ESG reserach internship.,3
317,37,"There are not a whole lot ... Well, decent work/life balance, however, that depends on which team you're on.  20 days of paid vacation was nice ... and the perks pretty much end there.",5
318,37,"Great dynamic environment, in some teams flexible and open management with good work culture.
Very good place to learn and develop in technology/data/finance areas, recommended for people with little to no professional experience. 
Benefits are well above average.",5
319,37,Strong analytical product offering and great opportunity to learn and grow,2
320,37,"Great subject matter, smart people, interesting projects.",2
321,39,"Friendly atmosphere, good learning and career opportunities",3
322,39,"Great place to start your career, get good experience of a fast-paced company.",2
323,39,"Great Envt , Good team,",3
324,39,"Good working hours, work-life balance, decent cafeteria, decent technology support, works well if your boss is not in your location",2
325,39,A lot of personal time,5
326,39,good work environment. felxability for kids,3
327,39,"Good learning opportunity, global clients and employees",5
328,39,"location, manager, team members, environment, peers",5
329,39,"Great culture, great people, great ambient...",2
330,39,"Work life balance , insurance , flexible hours , leaves all types sick leave paternity as well as maternity . Good cafeteria",2
331,40,"Salary Best in the business . Awsome facilities ,Great Work . Great Growth and career oppotunities",3
332,40,Decent work life balance and flexible work timings,2
333,40,"They have great benefits and remuneration package. They are flexible when it comes to work, they allow you to work from home if needed. Job promotion is easy as long as you are a performer.",3
334,40,Index business is really strong and dominates the market.,2
335,40,"Comprehensive benefits, great learning opportunities. Career path is highly dependent on how good your immediate supervisor is (or how invested they are in your growth).",5
336,40,"a lot of room for growth, lots of holidays, vacation time, and excellent benefits. very talented group of individuals.",3
337,40,Travaux de recherche et BD intéressants.,5
338,40,good place to work and learn about various stuff - some new age technology and project management. comp is competitive,5
339,40,"International and smart people, flexibility, ethical",2
340,40,"MSCI is a lifestyle firm that offers a collegiate environment. Employees are hard-working but also enjoy benefits such as company-sponsored sports, events and other perks that make the workplace a good one. Work-life balance is also good.",2
341,41,"Well known brand, nice working environment, flexible working hours, good balance of life and work. Desirable benefits, particular fit to the staff has younger children.",3
342,41,Smart people.  You can advance if you want to work all hours.,2
343,41,"Good benefits, a bit above average wage, high standard office, smart and dedicated colleges.",3
344,41,A great work life balance,2
345,41,"When I was there, there were many opportunities to move around within the organization, and I was able to work in different positions in different locations, which was excited as I was in my twenty's.",5
346,41,learn indices and risk models. quite useful.,3
347,41,I like work culture at MSCI,5
348,41,"Good work/life balance
Great atmosphere/coworkers
Access to upper management",5
349,41,Learning about portfolio risk management and indices.,2
350,41,"casual work environment, very relaxed, free games, coffee, fun events",2
351,42,The NYC location is pretty good,3
352,42,Excellent team; possibility to explore various areas of finance; competitive salary (on the Hungarian job market);,2
353,42,"Flexibility is there, Work Life balance is there, Good Salary.",3
354,42,"Hard to find anymore.  Can maybe get to work with new resources every now and then.  Management doesn't like to buy anything new.  Especially in California offices.
Some of the severely abusive and untrained managers have migrated to other fields. Of sorts.",2
355,42,renommée à exploiter dans le monde de la finance,5
356,42,"Strong franchise
Large research team
Good parts to make a great company
Employees
Teamwork",3
357,42,"Nice office, interesting work, good salary",5
358,42,A company that cares about employees,5
359,42,Caring employer. Decent work life balance. Good work environment. Work content is also good if you like investment strategy research. Well respected name,2
360,42,"Great learning particularly with regards to markets ( Risk , Portfolio Analytics , Index). Merit based culture , overseas travel , transparent culture and good work home balance",2
361,43,"Good Company to start of your career. 
MSCI rarely hire freshers. So if you are one of them. Feel proud of that.",3
362,43,"1.  Great work culture
2.  Opportunity to work with people from multiple countries is gained
3.  Good work life balance
4.  Decent compensation",2
363,43,"Very talented people and good team
Flexible on working hours",3
364,43,"good exposure, good for freshers, good pay",2
365,43,"Good benefits
Decent salary
Attempts are being made to possibly fix some internal issues",5
366,43,good reputation and open evironment,3
367,43,"Good Company to work 
Nice renemuration ( Bonus and Increment)",5
368,43,Work/life balance was good. Nice people.,5
369,43,"good work life balance
fair pay",2
370,43,Good work life balance can still be achieved if you're hitting targets. Friendly and smart people work here.,2
371,44,"Flexible work time
Free drinks
Free fruits
Team building events
Xbox
International Environment
Lot to learn",3
372,44,"Working hours are decent, office views in NY are excellent",2
373,44,"As an employee of MSCI for over three years, I think the best thing about the firm is the varied experiences our environment offers. I have been given the opportunities to own projects from start to finish and to work in areas/functions I had not previously had experience. I feel my opinion is valued and matters because I am converse with senior leaders every day as a NY employee.

I also appreciate the... opportunity I have to interact with peers around the global who are leading minds in the index and analytics space. Our products win awards and are valued by our clients and I am proud to continue to play a part in this.",3
374,44,It has some intelligent people working for it.,2
375,44,"Not many anymore.

Sometimes great sales meetings.",5
376,44,It is a very established firm and has many mature products. The client base is huge. There are a lot of opportunities to learn and to grow.,3
377,44,"Interesting work tasks, high calibre of people.",5
378,44,"Strong Index business. 
Good client list. 
Dedicated people. 
Good office location and environs (London)
Good benefits package (London)
Here and there, some talented people.",5
379,44,"Learning is good for freshers.
Can pay well ONLY when joining.
Internal career mobility is there, but it comes only as a cost arbitrage opportunity for company.
Good HR practice/engagement level.",2
380,44,Smart motivated people and solid mtmgt team,2
381,45,"great working experience
good pay
friendly staff",3
382,45,"Established Brand
Highly recurring subscription business
Well known data and analytics
Some smart people
Some innovation
Engagement surveys",2
383,45,"Some really good people working there, trying to corral the mess that needs to be straightened out after most of the original talent got chased off by corporate culture changes.
If you're good, you could become a rock star. Beware the dangers that come with that.",3
384,45,Great company if you are the share holder or if you are the client.,2
385,45,"Robust Training procedures
Global Team culture",5
386,45,"A perfect Work and Life balance. Employees are well paid (above national average) and motivated. Working atmosphere is really friendly. 

Also selection procedure is very proper so that good quality talent is extracted.",3
387,45,"As a member of the training team, I have seen firsthand the effort and emphasis MSCI puts forth on developing the talent of it's people.",5
388,45,"Global experience. Opportunity to develop your skills, abilities and knowledge. Great work environment. Great benefits (based on Mexican labor market)",5
389,45,"Professional
Fun place to work at
Amazing office
Good People",2
390,45,"Had a good leadership which encouraged learning and development of employees. You get to learn Pure politics, learn soft skills to survive in tough environment. If you work in Norman OK then you get all kinds of video games, good restaurants. Nothing much at your desk.",2
391,46,"- Working at MSCI  offer some flexibility to work from home.
- The work is interesting and you will get the chance to learn a lot about the finance industry",3
392,46,"Good work environment, all manager are easily accessible, Good work life balance",2
393,46,"A company which always thinks for its employees first -  be it the benefits,  facilities, culture or compassion for the people.",3
394,46,Good exposure & lots to learn.,2
395,46,"Good work environment and nice colleagues
Opportunity to get exposed to advanced industry innovations
Opportunity to growth career",5
396,46,"Work Life Balance
Good Pay 
Working Conditions",3
397,46,Great People and place - very international feeling and opportunity to work in different offices,5
398,46,Very little when change is severe and not managed.  Occasional high moments when helping a client really solve a problem,5
399,46,"Good work-life balance. Pretty flexible about working from home, or taking time-off. 

Office camaraderie is pretty good at most locations.

Firm dips their toe into different areas of finance from Regulation, Factor Investing, Risk Management, etc. which may be good for someone who is just beginning their career.",2
400,46,"casual work atmosphere, good location",2
401,47,"- Very good work environment, with friendly people.
- Competitive compensation for the city and industry.",3
402,47,"Not a huge firm, most people are friendly, interesting product range",2
403,47,"Nice benefits
Nice people to work with
Ok salary",3
404,47,"company is employee friendly
and pay is also good",2
405,47,The salary and benefits are within industry standards. Flexible work schedule within department. The people are generally friendly.,5
406,47,"- Many learning opportunities
- Fine-tune numerical analysis skills
- Exhaustive data mining",3
407,47,It is a great work-life balance. You are able to leave work at a reasonable time and have commitments after works.,5
408,47,"1. MSCI's index business is subscription based and MSCI has been one of the leaders in this industry for a very long time. Due to this long standing creditability and stability in the industry, MSCI Clients continue to choose MSCI year after year. For employees, this often means high level of job security. Salaries are great and generally on the higher side. The salary structure is awesome with a very high basic... salary component (almost 60% of your total salary). This means the PF contributions are big and company matches what you contribute to your PF accounts. Yearly Bonus are over and above salaries and often range between 5-20% of your yearly salary, depending on which team you are on and how critical the contribution of the team is to the overall companies objective and strategic goals. Work life balance is excellent. I have seen people choosing their own flexible work hours depending on which location onsite they are supporting.",5
409,47,"Good atmosphere; good colleagues; not so many formalities, but still professional; one of the best financial software providers in the world",2
410,47,"Fair and good treatment of employees
Highly skilled and professional workforce
Strong, caring, motivated and passionate local management
Beautiful office",2
411,48,Work culture is fantastic. You've plenty of team events and activities all round the year. You get to learn pretty new things with different projects.,3
412,48,"awesome environment, great food at low price , great pay scale",2
413,48,"Multinational working environment;
Working with people from the other side of the world;",3
414,48,"good work life balance, used to provide good benefits",2
415,48,"Great colleagues and team mates.  Smart people too.  
Feel like a diverse international firm.  
Global team work and collaborate closely together.    Fun too.",5
416,48,"good name, ppl are smart",3
417,48,"Solid pay, good health coverage.  Financial/Risk models are quite good in some spaces.  Company benefits from the high margins of the Index side of the business.",5
418,48,Colleagues here are very nice and we do have work and life balance,5
419,48,Good work life balance. Flexible working culture.,2
420,48,Great possibilities to build and achieve individual and corporate goals in a super-active environment. Fast pace projects with professional coworkers and available tools.,2
421,49,"Good work/life balance
Just do your job and you will be fine",3
422,49,"Best to work, good environment , competitive salary, good culture",2
423,49,The organisation is fabulous place to work in and the culture is based on meritocracy. It has an open door policy and an employee friendly culture. Your performance will definitely earn you rewards,3
424,49,"Flexible timings, good pay, smart people",2
425,49,Superior and differentiated products.  Lots of opportunity to contribute.  Surrounded by smart and energetic people.  Excellent management team who seeks to innovate and deliver high-quality results.,5
426,49,Exposure to global teams; good HR benefits,3
427,49,"Salary,
Not much work pressure
Good for people intrested in monotonous work without applying logic",5
428,49,"Vacaciones 20 dias, algunos jefes son flexibles, hay 10 días de enfermedad que no requieres justificar, 30 días de aguinaldo, 50% prima vacacional.",5
429,49,"Global teams, Flexible timings, ok",2
430,49,"MSCI  was a great company to work for. Over my 10 years here, MSCI gave me several opportunities that fuelled my passion and potential.  Careers develop at MSCI as long as one is a strong contributor and flexible. MSCI is also placing a huge emphasis on employee engagement and career development which will only make it an even better place to work in future.",2
431,50,"good pay, good work culture",3
432,50,"There are a lot of opportunities for growth and transfer in different office locations worldwide, flexible schedule, great environment and culture",2
433,50,Great company to work with!,3
435,50,"Average salary with some flexibility for family life, only if you are on the ""favorite"" list.",5
436,50,Relaxed working environment. Good work life balance,3
437,50,"Flexibility in the company, you can change from office around the world for a couple of weeks if you want, a lot of home office is possible",5
438,50,good culture and work life,5
439,50,Decent pay.  Flat organization.  Nice NY office space.,2
441,51,"This is a very reputed firm and for good reasons.
Compensation is among the best.
Most people are very smart.",3
442,51,"- Benefits
- Great environment
- Multinational environment",2
443,51,"-Culture is very open, inclusive and vibrant.
-Seniors are approachable.
-Goals of Business are clear and shared to with us every year to align our department goals.
-No Ratings/ No Bell Curve in performance appraisal- Which is fantastic!",3
444,51,"company culture, benefits,compensation, office, flexible work schedule, good atmosphere",2
445,51,"Global finance exposure, develop finance and IT knowledge, good agile team, well known brand globally, stable place for a long term career.",5
446,51,"Was great team dynamics 10 years ago.
New management slowly killed jobs, morale and innovation.

Interns can be helpful, before they move on and don't look back",3
447,51,Good culture and decent benefits,5
448,51,"Very professional organization, good benefits",5
449,51,"Growing company, stable job. My colleagues were generally very pleasant to work with.",2
450,51,"Great Process, work life balance and good culture
I didn't find politics in teams
Professional and good people
HR are great",2
451,52,"This is a good company - a number of people I interact with are great, but as with other companies, there are some who are not very pleasant to work with. Managers I've had so far are great - they give you solid advice how to get to your goal and helps you transition from being an individual contributor to becoming a team leader. Mobility is also one of the good points for MSCI since the company is open to assist... employees move from one location to another or department to another, if they see that this employee will be a great addition to the team they are transferring to.",3
452,52,Good insurance scheme. Good work-life balance.,2
453,52,"Work life balance, good learning, good culture, good Insurance cover, home drops provided",3
454,52,Great people are working there!,2
455,52,"Amazing  people, lots of fun activities, good salaries even for freshers.",5
458,52,"Good company to work
Good work life balance",5
459,52,"Flexible working hours. 
Benefits are good.",2
460,52,"Good remuneration, good salary structure, great market value",2
461,53,Great company to work in. There is a great working environment.,3
462,53,"Flexibility of timings,  Good hike on joining, Nice office space",2
463,53,the compensation is good and they give a yearly bonus however total compensation is not so great.,3
464,53,Employee friendly. Good compensation. Talented colleagues.,2
465,53,"Flexible
Full of opportunity and learning
Work life balance",5
466,53,They had good culture and good health Benefits,3
468,53,"Far pay, fair hours, good work",5
469,53,Strong Index business unit with good client list and dedicated people in various business units.,2
470,53,Great office facilities and time convenience,2
471,54,Relative low work load here.,3
472,54,Global research team is impressive,2
473,54,"Work life balance is excellent, salary is competitive.",3
474,54,"Stability of the Company
Travel opportunity
Work ethics f employees is good
Nice work environment",2
475,54,nice to as an intern to enjoy life and work balance,5
476,54,The MSCI brand name and the high Academic Standards of its employees. Sales leadership and improved performance related pay. Learning culture.,3
477,54,"Good exposure to international markets, if you are interested.",5
478,54,"Good salary at the time of Joining.
Provides Opportunities to shift Departments.",5
479,54,Good work life balance and inspirational leaders,2
480,54,"- Sincere strategic investment in ESG business, strong support from the top
- Get to be part of the 'leading edge' in the ESG industry, in terms of thought leadership and influence
- High standards of integrity, quality, people
- Work with very smar",2
481,55,"I worked with MSCI for almost a year. Flexible work hours, Work life balance, Learning opportunities.",3
482,55,"Work from home option,
Pleasant environment,
Competitive salary,
Opportunities to move to the developed markets.",2
484,55,"Great personality amongst employees. Great opportunity to get experience, with lovely people. Basic perks included",2
485,55,"My team is great, I have a good life/work balance",5
486,55,"Like most places, there are some really talented and intelligent people working here.  You can escape the long hours and high stress of the investment banking world.  MSCI pays well.

Great benefits including gym membership discounts, backup daycare and 16 weeks of maternity leave.",3
487,55,Great Working culture you can grow,5
488,55,Good hours fair pay. Lots of talented people in the research department. Corporate culture is slightly better than some other rat race financial institutions.,5
489,55,"Good work environment
Acceptable work-life balance
Opportunities to transfer abroad
Leading company in its industry",2
490,55,"Decent work life balance, flexible hours, salary and benefits, able hr team up to 2014",2
491,56,"Pay is good, Benefits were good",3
492,56,Good life and work balance ; Compensation is good for fresh graduates,2
493,56,Very employee friendly and lots of events organized. Good benefits for employees,3
494,56,Ok work environment. Good work/life balance,2
495,56,Good basic pay and flexible work schedule,5
496,56,Excellent research team and market leader in global indexing.,3
497,56,"International, Innovative, Client-Focused, Future-Facing, Corporate",5
498,56,"20 day vacation each year, great packages",5
499,56,"Great senior management
Great work life balance",2
500,56,"Good work life balance.
Good salary and benefits packages.",2
501,57,"Le persone sono carine, sanno cosa stanno facendo. Buon equilibrio lavoro-vita",3
502,57,"flexible work time, good pension plan and extra business insurance benefit",2
503,57,Amazing team and work culture. Good performance of the business.,3
504,57,"Good Pay
Work life balance
Good brand name to work for",2
505,57,No useless politics. Good Work. Flexible timing.,5
506,57,"Working with high ranks employees, executive directors, VPs and sometimes managing directors. The people we work with are all professionals.",3
507,57,"Good hike from previous employer, good salary and benefits like home drops and home pickups during odd hours, nice office, 24×7×365 canteen, good culture, well educated and decent colleagues, bonuses once a year, decent hikes, opportunity for internal job postings and to front-end roles, less politics",5
508,57,"Exposure to global financial industry, possibilities to grow and change positions within the firm",5
509,57,"Good Infrastructure
Friendly Environment
Work is Recognized",2
510,57,"1. Good employee benefits
2. Manageable work load
3. Good payscale",2
511,59,"Lenient management, Work is less, Party is more. Culture is good. Management Consists of people from Diverse background and Upper management consists people from IIMs.",3
512,59,Have to opportunity to work from home if in the development space.,2
513,59,Good work culture and work life balance,3
514,59,Knowledgeable coworkers.  The organization is loaded with top quality talent.,2
515,59,"Great work culture
Friendly environment
Opportunity to learn",5
516,59,"Great benefits, good perks, nice people to work with",3
517,59,Best team mates. Everyone was so welcoming,5
518,59,Good work life balance. Good learning if self driven in the field of financial risk. Opportunities to move abroad if you’re in the right team.,5
519,59,Great company to work for,2
520,59,They paid good compensation for the positions.,2
522,60,Work life balance is good,2
523,60,"nice office, good salary, pro colls",3
524,60,A friendly place to work for.,2
525,60,"Benefit is good, and most of the groups have very collegiate and dynamic work environment",5
526,60,Good work life balance presence,3
528,60,"Pay,  work-life balance, smart people, industry standing",5
529,60,"Great office, work environment, great team, agile, education for personal and professional growth, management transparency, benefits, HR resources.",2
530,60,"Innovation is a priority, compensation and leave are competitive. Interesting business problems to solve. Opportunities to advance are plentiful.",2
531,61,"good benefits , good pay and all",3
532,61,"Pays well, has lots of passionate employees who go the extra mile, dynamic environment, diverse and multi-cultural teams, growing business with diverse set of products (i.e. offers broad range of learning opportunities and exposure to interesting types of problems to solve and clients), good and well known brand.",2
533,61,"1. Good Place to Work.
2. Work Life Balance in most of the Teams.
3. Talented People.",3
534,61,"- Empowerment
- Transparency from Senior Managment on down
- Work with smart research and technology colleagues
- Results driven organization
- Extreme focus on shareholder value
- An experienced and demanding management team",2
535,61,good salary as market standard.,5
536,61,"Smart Employees, will make great friends there",3
537,61,"Nice Increments
Better Salary than Market
Flexible timings
Work From Home facility
CFA and FRM Exam fees sponsored",5
538,61,Cute office. Relatively high salary.,5
540,61,"- Work/personal life balance
- Mobility and career path
- Market leader on index and analytic solutions",2
541,62,"Cool boss
Unique culture
Fun (challenging) work
Amazing benefits",3
542,62,"work and life balance, nice people",2
543,62,Many teams in the office,3
544,62,"Global culture, people in different offices and departments really support each other. Work with very knowledgeable colleagues and can learn a lot.",2
545,62,"Excellent pay, informal environment, friendly management.",5
546,62,Work and life balanced and reasonable support.,3
547,62,"Brand in Finance
Analytics legacy
Top quality client list
Global presence
Cash flow business
Comprehensive cyber security",5
548,62,"salary and benefits, work-life balance, office quality",5
550,62,"- Great opportunities for growth and development
- Friendly environment
- Great diversity of use cases, investment problems and areas of expertise",2
551,63,Good culture and opportunity for freshers,3
552,63,"Salary, people can get good exposure to new technologies, work from home facility",2
553,63,No work load and good work life balance,3
554,63,"Great company to work with in terms of profile, exposure and pay",2
555,63,"I found the work culture very chill.
Management and planning of the work is excellent.
Colleagues are very knowledgable. 
You get to work with a global team. 
Good salary however the increment is always linear irrespective of your performance.",5
556,63,Very well organized with good colleagues to collaborate with.,3
557,63,"Good work Culture, Opportunities available to grow",5
558,63,i enjoyed and liked working here.,5
559,63,"Highly skilled people, strong analytical competences, good compensation schemes",2
560,63,Great work culture and lots of chances to take additional responsibilities,2
561,64,Good work environment.  Flexible work culture,3
562,64,"Above market salary and competitive benefits
Challenging roles 
Highly skilled employees
Many learning opportunities",2
563,64,great colleagues; collegiate; flexible; gives you breathing room; work from home opps; management is not in the office; good work life balance,3
564,64,"Good environment, people and place",2
565,64,Good environment and learning opportunity,5
566,64,Compensation  and work ambience is good,3
567,64,"Good environment, flexibility, growth opportunity",5
568,64,Great benefits and laid back atmosphere,5
569,64,"extremely smart employees, engaged in all of the growth areas of finance...factor investing, ESG, smart beta",2
570,64,"Ambiente saludable y equilibrado con baja presión y gran libertad para desarrollar el trabajo. Existe la oportunidad de trabajar con nuevas tecnologías y soluciones a gran escala, lo que permite realizar propuestas y soluciones innovadoras. La oficina está bien localizada.",2
571,65,"Good salary, smart people (though this has decreased in last couple yrs).",3
572,65,It's a great experience,2
573,65,"Generally the people I worked with were quite intelligent, motivated and professional.",3
574,65,Comp and culture is good,2
575,65,"You get to meet people with great backgrounds, typically from top universities or elite firms.  The firm also has good work/life balance",5
576,65,Work life balance and career path,3
577,65,Excelente ambiente laboral con flexibilidad de horarios. Prestaciones altamente competitivas. En general muy satisfecho con la compensación de la empresa.,5
578,65,A work-life balance place. All colleagues are nice.,5
579,65,"Great people, great solution",2
580,65,Good work environment and team,2
581,66,"Tiene 20 días de vacaciones y puedes tomarlos desde el día 1 de tu ingreso, 10 días de sick day sin justificar, 30 días de aguinaldo, además de varios seguros adicionales a lo convencional, como seguro óptico y dental.",3
583,66,"-Intelligent, driven, colleagues
-Decent pay with good work life balance",3
584,66,"-People in the Boston office are great
-Very flexible hours
-Pay is good for what you're actually doing",2
585,66,"Good work-life balance, Competitive pay, innovative, talent is appreciated",5
586,66,MSCI is a great place to work. Great compensation schemes and open to career development. It is a great place to begin a career in the financial services industry.,3
587,66,"Autonomous working style, self starter appreciation",5
588,66,Global team and high exposure,5
589,66,"Permite el home office, excelente empresa que permite el crecimiento del empleado así como trabajar desde diferentes partes del Mundo. Excelentes prestaciones y ambiente de trabajo muy competitivo.",2
590,66,World leading international company and great product offerings,2
591,67,"Great Salary
Ample leaves
Great work life balance",3
592,67,Benefits costs are low for employees. Good pay package!,2
593,67,Excellent work culture. Good benefits.,3
594,67,Well recognized leader in the industry,2
595,67,"Good salary
Work life balance
No unnecessary processes, as in support industry
Will give you high package",5
596,67,"Market leader in it's core domain
Great work life balance
Strong techno-functional exposure",3
597,67,"Good work culture 
Nice benfits",5
598,67,"good work life balance
provide good foundation for further career progression in asset management",5
599,67,Well-run company. Great people to work with (mostly). Visionary Exec. management. Company-sponsored fun days.,2
600,67,Very responsive contractor company. Always available to help.,2
601,69,Work Life Balance is great,3
602,69,"Great Work/Life Balance
Always got a raise
Offices are encouraged to enjoy free time
Co-workers",2
603,69,"Some very intelligent and smart people on the floor, equally smart in politics. 
Good base compensation, leaves but less growth opportunities
Good work environment and facilities.",3
604,69,Good environment to work with,2
605,69,"It's a great company to work for. Good company culture, good benefits and even good management.",5
606,69,"- Top in class CEO
- A meritocracy 
- Truly global with a diverse set of employees
- High performance culture
-  Focus on leadership / empowerment as opposed to just management",3
607,69,Great benefits. Flexible and open management. Good work environment. Exciting work. Opportunity for growth. Innovation culture.,5
608,69,"1. Work-life balance
2. You find all kinds of people - smart, hardworking, kind",5
609,69,"C This is revenue generating organisation. Do not expect IT service based strategies. No concept of resource pool.
Atmosphere is positive and growth oriented.
Technical growth and opportunity depends upon project.
Technologies- Java, Springboot, Ruby, Python, Scala etc
Lot of work in data science 
ompensation is better that service industry but lesser than banks still it is good.
Good increment for technical people",2
610,69,"Average compensation.
Good brand name.
 That's about it.",2
611,71,Flexi timing and clean washrooms,3
613,71,"Depending on the team you are in--great work environment, flexible hours, and employee-friendly.",3
614,71,"Great learning experience, great environment.",2
615,71,MSCI has strong pricing power in parts of the index business!,5
616,71,"Prestaciones: 20 días de vacaciones desde el primer día laboral, bono anual, caja de ahorro, bono de referencia",3
617,71,Great People and Products. High Quality Research.,5
618,71,Matured platforms and projects. Good compensation and benefits. Good to work. Product development company.,5
619,71,"Prompt settlement of dues, Relaxed office environment, friendly HR policies. Many members among the senior management are very knowledgable, and the company has continually displayed tactical acumen through both organic and inorganic growth. They try to run a tight ship and this has made them a shareholder darling. The sales teams are extremely aggressive (in a good way).",2
620,71,Worth to work in terms of improving system skills,2
621,72,"Best grade salaries and compensation in Hungary, good self development opportunities (not in every role), career acceleration, many challenges to work on, be creative and provide your own solutions",3
622,72,Good learning/ diverse work / compensation is good,2
623,72,"Flexible work culture , nice policies",3
624,72,"Great learning opportunities. Good paymasters and great benefits, health insurance etc.",2
625,72,Many benefits and travel advantages.,5
626,72,"Nice work environment
Transparency within leads
Much growth options
Fun@work - Events",3
627,72,Salary is above market level,5
628,72,"Global
Experiencia
Accesibles
Excelente ambiente laboral
Las mejores oficinas",5
630,72,"El trato de la gente es muy amable.
El balance vida trabajo es perfecto. 
Tienen muchos beneficios, vacaciones, etc. Muy por encima de otras empresas en México",2
631,73,"Good benefits, quiet office",3
632,73,"Good benefits, office environment, talented people",2
633,73,"The company treats employees with warmth. You will get to work with people from around the world, and it would lead to a great learning experience.",3
634,73,It was a good profile as it boosted my analytical skills and improved my working knowledge of Microsoft Office,2
635,73,"Flexible work hour and work from home option
co workers are nice and helpful",5
636,73,Data.  History. Some balance.,3
638,73,"Flexi work timing, quality of work is good",5
639,73,"Small Company, Good work in Research team, Decent Work Life Balance",2
640,73,Lot to learn about finance,2
641,1,"Good vacation: 4 full weeks. If you are a diligent worker, should feel secure in your position. Commute is easy with BART. Name recognition within the industry, looks good on the resume. Company does sponsor CFA studies and test taking. Work hours are reasonable. Good place if your background is physics or financial analysis. If you are a researcher, it is a really good place.",3
642,1,The cooperative environment with colleagues.,2
643,1,"OK compensation, good benefits, 4 weeks paid vacation, flexibility with telecommuting if desired, consistent 9 to 5 schedule, no long hors outside of proxy season, relaxed work atmosphere.",3
644,1,"The company offers a tremendous opportunity to learn about the investment management business, especially on the analytics side (the old Barra). If you're in an outward-facing role, you'll also get excellent access to money manager clients (i.e., future employers). On the day to day level, you get to work with smart people and do interesting work, often in a collegial atmosphere.",2
645,1,"RiskMetrics is a place where everyone's opinion is valued, and everyone has the opportunity to make a contribution. There is also the opportunity to learn new things and work on exciting and interesting technologies. And, everyone has the ability to define their own career path, such as it is.",5
646,1,"Formerly Barra, this was once a place that had a grad school atmosphere and was a market leader of institutional analytics. The brainpower and product knowledge and support was unrivaled then, but a lack of leadership in management and inability to harness and support talent lead to a steady bleed of talented individuals to its competitors.

However some talent remains, especially on the research side, where a few from old Barra remain, so there is still some niche opportunity for learning.

Its sunny downtown Berkeley location is ideal for commuters and the atmosphere remains somewhat relaxed. Consideration for work/life balance can vary greatly with your department and supervisor.",3
647,1,"good team, atmosphere, competent people",5
648,1,"Everybody's opinion matters, new ways of thinking are strongly encouraged.",5
649,1,"They offer decent pay and good benefits for fairly easy work. The employees are generally young and friendly, and the Rockville office is easily accessible.",2
650,1,Relatively relaxing atmosphere. Fairly flexible working hours.,2
651,,Decent compensation and good functional exposure,1
652,,"Well paid, infrastructure,good place for a job not career",1
653,,well only thing that comes to my mind is office is good and toilets are clean.,1
654,,Only the Corporate Services Team and the few teams working during Indian Timings are good to work with. Corporate Services Team get all the facilities from the company and they enjoy their 8 hour job with timely promotion and bonus.,1
655,,Only good thing about it is once upon a time it was part of a good company Morgan Stanley Now all the good people have left and comapny is left with mediocre people where the manager believes there main part is playing politics,1
656,,The Company is of no use. So there is no Pros in this company.,1
657,,"* Good pay masters.
* 360 review.
* Good work life balance.",1
658,,"1) People may get higher salary than they deserve in market otherwise.
2) Company was initially started by Morgan Stanly but spun off in 2009.",1
659,,"Nothing at all which can be said positive. They believe that an employee is a machine, and can be replaced anytime, which results in you sometimes feeling like a bonded blue-collar labor",1
660,,Company pays good salary to get talent from Indiian market,1
661,,only few and they can be pretty temporary…,1
662,,"Immense resources available to improve technical skills. Management tries to provide perks such as ""fun days"" and cultural celebrations.",1
663,,Data. History. Some balance.,1
664,,Some interesting people to work with. Good benefits; Decent work-life balance.,1
665,,Flexible working environment - good for starting the career but not to continuing it,1
666,,"Salary, bonus, salary, bonus, salary",1
667,,Multi-cultural and very friendly environment,1
668,,nice building in the middle of the financial district,1
669,,Some really smart people and interesting work,1
670,,"Like most places, there are some really talented and intelligent people working here. You can escape the long hours and high stress of the investment banking world. MSCI pays well.

Great benefits including gym membership discounts, backup daycare and 16 weeks of maternity leave.",1
671,,"10% pension scheme, can't think of anything else. Private Dental, Bupa, private GP service, cycle to work scheme. Nice building.",1
