"","X1","pros_page1","pros_page_rating_value"
"245",28,"Collaborative, flexible working hours, good package, intelligent people, nice offices, global.  When I joined, my mindset was to retire at MSCI.  That's how good I perceived the Firm to be.  For majority of my stay, I was happy and contented.  With all the changes and what's happening currently, my opinion of the Firm has dramatically changed.","5.0"
"246",28,"May have changed post acquisition, but not recommended.","3.0"
"247",28,"Total compensation is good. You have to work hard and earn your promotion like any other company. Leadership is very supportive.","5.0"
"248",28,"Process driven company, strictly managed, solid index business","5.0"
"249",28,"Good work life balance in most teams...
if you are good, you get very high visibility as the peers are very lazy to put any efforts im their work","2.0"
"250",28,"Most of the late nights/all-nights can be handled from home. Vacation days are generous.","2.0"
"251",30,"Disciplined about quality of data and client service","3.0"
"252",30,"Great work enviroment, great company to work, worked with very intellectual people, make you feel to grow professionally","2.0"
"253",30,"Very good environment, excellent atmosphere","3.0"
"254",30,"Great Office, Good Salary, Lots of learning","2.0"
"255",30,"Co-workers are nice to work with.","5.0"
"256",30,"Friendly people, supportive, nice building","3.0"
"257",30,"Good perks, bonuses, relaxed work atmosphere.","5.0"
"258",30,"Some managers are great to work for and very helpful. There is not a lot of day to day management of employees, but there sure are high expectations which they hold you accountable for.","5.0"
"259",30,"good work life balance
people are friendly, flat structure","2.0"
"260",30,"Excellent benefits and quality of work; never let go of a chance to join MSCI when you have reporting boss sitting outside India","2.0"
"261",32,"Colleagues,decent benefits package, good work life balance, location.","3.0"
"262",32,"Mostly nice, smart people. Good benefits, relaxed atmosphere,  job security, great people.","2.0"
"263",32,"Not much.  If you're in sales you have an easier time.  Used to be fair promotions.  Now it's all just from weird connections.
Working to keep things in pipeline used to be an efficient process.
And there were easier sales until recently.","3.0"
"264",32,"Great it company that serves financial companies with data, analysis and market pulse through their indexes, risk models and portfolio analytics. It offers high degree of freedom during your work and the organization is relatively flat.","2.0"
"265",32,"job growth possibilities if you live in mumbai or manila; if based in dev market will gain exposure to other cultures when you train your eventual replacement","5.0"
"266",32,"The people are nice and friendly. The team is young. The office is very nice and the staff was generally very friendly.","3.0"
"267",32,"Smart people to work with. But unfortunately the bright ones are leaving","5.0"
"268",32,"Great Team and talent
Good Infrastructure and Benefits","5.0"
"269",32,"Awesome colleagues, high class professionals, great benefits and superb work environment.","2.0"
"270",32,"Competetive salary.
Starts to develop a new platform.","2.0"
"271",33,"Strong products, a good and well-known name makes it easier being a salesperson, good benefits package (but no work from home).","3.0"
"272",33,"Good culture and work environment. Flexible work timings with work from home option. Provides options for mentoring, skill development, along with various other workshops.","2.0"
"273",33,"Bright people, good benefits, reasonable work life balance, good location and offices, global company. Doesn't suffer fools.","3.0"
"274",33,"Culture and Work Life balance","2.0"
"275",33,"Excellent work environment - great client base, good opportunity for career progression, great management.","5.0"
"276",33,"Nice people and learn alot","3.0"
"277",33,"Nice working environment at MSCI","5.0"
"278",33,"exposure to senior level clients for junior workers, good work life balance","5.0"
"279",33,"Structure jeune et dynamique, qui réussit bien et récompense bien les plus ambitieux. Bonne ambiance mais il faut beaucoup (trop?) s'investir. Absence de réflexion de fond sur le sens de la mission de MSCI.","2.0"
"280",33,"Earlier strong brand.    
Earlier humane and fair place.
Some incompetent and abusive management has taken their act elsewhere.","2.0"
"281",35,"Some of the most interesting work in asset management. You are on the forefront of trends and get to experience first-hand how the industry manages money. You can get exposure to everyone from hedge funds, asset managers, pensions. A very broad view, with lots of large, great clients. You are not just dealing with a product, many times you are selling and discussing new ideas. Some of which are disruptive (which are... interesting). Lots of models, data, and analytics work.","3.0"
"282",35,"Relatively non demanding work hours.","2.0"
"283",35,"Working hours are not excessive.","3.0"
"284",35,"Work life balance, good brand","2.0"
"285",35,"Challenging daily work with friendly colleagues","5.0"
"286",35,"In Analytics group. Good Variety of work, Very smart team","3.0"
"287",35,"Good environment, nice people around, decent office building.","5.0"
"288",35,"Mid size company, small enough so that you can have an impact, large enough to be able to work on different things, to have multiple products. Very good staff, slightly mismanaged.","5.0"
"289",35,"A great place to learn","2.0"
"290",35,"All the people at MSCI are passionate about their work and clearly know the road ahead. Its a company with its heart at the right place.","2.0"
"291",36,"Nice Salary, nice workplace and colleagues","3.0"
"292",36,"Great people, and great chance to learn for a beginner","2.0"
"293",36,"Intellectually engaging. Great place to work. Good quality of work. Excellent people. Great Global Leadership. Very demanding. Rewarding.","3.0"
"294",36,"good paymasters, great work-life balance","2.0"
"295",36,"Good work life balance here.","5.0"
"296",36,"Decent work/life balance with four weeks of vacation standard. There's some really talented people. Benefits were decent but going downhill quickly.","3.0"
"297",36,"Very smart people. Great products and strong presence in the marketplace.","5.0"
"298",36,"Average work-life balance.
Employee friendly policies.
Good technology stack.
Lots of opportunities to explore in your work area.
No too much of restrictions at work.
Support  and appreciates innovative ideas at work","5.0"
"299",36,"Some new technology.  And a yearly fun day, which you will need to job search.","2.0"
"300",36,"The company has a truly global footprint and is at the cutting edge in terms of some of the services it offers","2.0"
"301",37,"Good working environment, Positive work culture","3.0"
"302",37,"Work life Balance
Good Work Culture
Less politics compared to other companies in similar doamin","2.0"
"303",37,"Good place to gain finance experience","3.0"
"304",37,"Good pay. Work life balance. Learning opportunities","2.0"
"305",37,"nice environment, nice people, chance to work overboard","5.0"
"306",37,"I enjoyed ESG reserach internship.","3.0"
"307",37,"There are not a whole lot ... Well, decent work/life balance, however, that depends on which team you're on.  20 days of paid vacation was nice ... and the perks pretty much end there.","5.0"
"308",37,"Great dynamic environment, in some teams flexible and open management with good work culture.
Very good place to learn and develop in technology/data/finance areas, recommended for people with little to no professional experience. 
Benefits are well above average.","5.0"
"309",37,"Strong analytical product offering and great opportunity to learn and grow","2.0"
"310",37,"Great subject matter, smart people, interesting projects.","2.0"
"311",38,"Intelligent and professional people. Good IT resources.","3.0"
"312",38,"High focus on employee engagement. If you are in APPDEV, then there is lot to learn. 24x7x365 functional cafeteria(literally). Also, with the new review system things are good","2.0"
"313",38,"Its a Really good company to work for with good pay structure and good work life balance.","3.0"
"314",38,"As the firm is in a good shape to have a bright future, jobs are really meaningful, you can relate to the goals set.","2.0"
"315",38,"nice colleges
Middle level package
Nice work env","5.0"
"316",38,"Good working environment with talented people.","3.0"
"317",38,"Competitive salary
Additional VL per year of tenure (max of 5)
Annual Performance bonus
Christmas bonus is in cash (not the usual Christmas packages)
Retirement benefit","5.0"
"318",38,"Work Life balance, easy transfer policy within different departments, Good leave policy, better other benefits like Mediclaim, insurance, topsline service","5.0"
"319",38,"Global reach.  Very profitable. Entrenched monopolistic position. Long term clients are largest international investors","2.0"
"320",38,"Good benefits, excellent 401k match 
Company is making progress on career development and employee engagement. 
Management is starting to listen to underlings and change is starting to happen.","2.0"
"321",39,"Friendly atmosphere, good learning and career opportunities","3.0"
"322",39,"Great place to start your career, get good experience of a fast-paced company.","2.0"
"323",39,"Great Envt , Good team,","3.0"
"324",39,"Good working hours, work-life balance, decent cafeteria, decent technology support, works well if your boss is not in your location","2.0"
"325",39,"A lot of personal time","5.0"
"326",39,"good work environment. felxability for kids","3.0"
"327",39,"Good learning opportunity, global clients and employees","5.0"
"328",39,"location, manager, team members, environment, peers","5.0"
"329",39,"Great culture, great people, great ambient...","2.0"
"330",39,"Work life balance , insurance , flexible hours , leaves all types sick leave paternity as well as maternity . Good cafeteria","2.0"
"331",40,"Salary Best in the business . Awsome facilities ,Great Work . Great Growth and career oppotunities","3.0"
"332",40,"Decent work life balance and flexible work timings","2.0"
"333",40,"They have great benefits and remuneration package. They are flexible when it comes to work, they allow you to work from home if needed. Job promotion is easy as long as you are a performer.","3.0"
"334",40,"Index business is really strong and dominates the market.","2.0"
"335",40,"Comprehensive benefits, great learning opportunities. Career path is highly dependent on how good your immediate supervisor is (or how invested they are in your growth).","5.0"
"336",40,"a lot of room for growth, lots of holidays, vacation time, and excellent benefits. very talented group of individuals.","3.0"
"337",40,"Travaux de recherche et BD intéressants.","5.0"
"338",40,"good place to work and learn about various stuff - some new age technology and project management. comp is competitive","5.0"
"339",40,"International and smart people, flexibility, ethical","2.0"
"340",40,"MSCI is a lifestyle firm that offers a collegiate environment. Employees are hard-working but also enjoy benefits such as company-sponsored sports, events and other perks that make the workplace a good one. Work-life balance is also good.","2.0"
"341",41,"Well known brand, nice working environment, flexible working hours, good balance of life and work. Desirable benefits, particular fit to the staff has younger children.","3.0"
"342",41,"Smart people.  You can advance if you want to work all hours.","2.0"
"343",41,"Good benefits, a bit above average wage, high standard office, smart and dedicated colleges.","3.0"
"344",41,"A great work life balance","2.0"
"345",41,"When I was there, there were many opportunities to move around within the organization, and I was able to work in different positions in different locations, which was excited as I was in my twenty's.","5.0"
"346",41,"learn indices and risk models. quite useful.","3.0"
"347",41,"I like work culture at MSCI","5.0"
"348",41,"Good work/life balance
Great atmosphere/coworkers
Access to upper management","5.0"
"349",41,"Learning about portfolio risk management and indices.","2.0"
"350",41,"casual work environment, very relaxed, free games, coffee, fun events","2.0"
"351",42,"The NYC location is pretty good","3.0"
"352",42,"Excellent team; possibility to explore various areas of finance; competitive salary (on the Hungarian job market);","2.0"
"353",42,"Flexibility is there, Work Life balance is there, Good Salary.","3.0"
"354",42,"Hard to find anymore.  Can maybe get to work with new resources every now and then.  Management doesn't like to buy anything new.  Especially in California offices.
Some of the severely abusive and untrained managers have migrated to other fields. Of sorts.","2.0"
"355",42,"renommée à exploiter dans le monde de la finance","5.0"
"356",42,"Strong franchise
Large research team
Good parts to make a great company
Employees
Teamwork","3.0"
"357",42,"Nice office, interesting work, good salary","5.0"
"358",42,"A company that cares about employees","5.0"
"359",42,"Caring employer. Decent work life balance. Good work environment. Work content is also good if you like investment strategy research. Well respected name","2.0"
"360",42,"Great learning particularly with regards to markets ( Risk , Portfolio Analytics , Index). Merit based culture , overseas travel , transparent culture and good work home balance","2.0"
"361",43,"Good Company to start of your career. 
MSCI rarely hire freshers. So if you are one of them. Feel proud of that.","3.0"
"362",43,"1.  Great work culture
2.  Opportunity to work with people from multiple countries is gained
3.  Good work life balance
4.  Decent compensation","2.0"
"363",43,"Very talented people and good team
Flexible on working hours","3.0"
"364",43,"good exposure, good for freshers, good pay","2.0"
"365",43,"Good benefits
Decent salary
Attempts are being made to possibly fix some internal issues","5.0"
"366",43,"good reputation and open evironment","3.0"
"367",43,"Good Company to work 
Nice renemuration ( Bonus and Increment)","5.0"
"368",43,"Work/life balance was good. Nice people.","5.0"
"369",43,"good work life balance
fair pay","2.0"
"370",43,"Good work life balance can still be achieved if you're hitting targets. Friendly and smart people work here.","2.0"
"371",45,"great working experience
good pay
friendly staff","3.0"
"372",45,"Established Brand
Highly recurring subscription business
Well known data and analytics
Some smart people
Some innovation
Engagement surveys","2.0"
"373",45,"Some really good people working there, trying to corral the mess that needs to be straightened out after most of the original talent got chased off by corporate culture changes.
If you're good, you could become a rock star. Beware the dangers that come with that.","3.0"
"374",45,"Great company if you are the share holder or if you are the client.","2.0"
"375",45,"Robust Training procedures
Global Team culture","5.0"
"376",45,"A perfect Work and Life balance. Employees are well paid (above national average) and motivated. Working atmosphere is really friendly. 

Also selection procedure is very proper so that good quality talent is extracted.","3.0"
"377",45,"As a member of the training team, I have seen firsthand the effort and emphasis MSCI puts forth on developing the talent of it's people.","5.0"
"378",45,"Global experience. Opportunity to develop your skills, abilities and knowledge. Great work environment. Great benefits (based on Mexican labor market)","5.0"
"379",45,"Professional
Fun place to work at
Amazing office
Good People","2.0"
"380",45,"Had a good leadership which encouraged learning and development of employees. You get to learn Pure politics, learn soft skills to survive in tough environment. If you work in Norman OK then you get all kinds of video games, good restaurants. Nothing much at your desk.","2.0"
"381",46,"- Working at MSCI  offer some flexibility to work from home.
- The work is interesting and you will get the chance to learn a lot about the finance industry","3.0"
"382",46,"Good work environment, all manager are easily accessible, Good work life balance","2.0"
"383",46,"A company which always thinks for its employees first -  be it the benefits,  facilities, culture or compassion for the people.","3.0"
"384",46,"Good exposure & lots to learn.","2.0"
"385",46,"Good work environment and nice colleagues
Opportunity to get exposed to advanced industry innovations
Opportunity to growth career","5.0"
"386",46,"Work Life Balance
Good Pay 
Working Conditions","3.0"
"387",46,"Great People and place - very international feeling and opportunity to work in different offices","5.0"
"388",46,"Very little when change is severe and not managed.  Occasional high moments when helping a client really solve a problem","5.0"
"389",46,"Good work-life balance. Pretty flexible about working from home, or taking time-off. 

Office camaraderie is pretty good at most locations.

Firm dips their toe into different areas of finance from Regulation, Factor Investing, Risk Management, etc. which may be good for someone who is just beginning their career.","2.0"
"390",46,"casual work atmosphere, good location","2.0"
"391",47,"- Very good work environment, with friendly people.
- Competitive compensation for the city and industry.","3.0"
"392",47,"Not a huge firm, most people are friendly, interesting product range","2.0"
"393",47,"Nice benefits
Nice people to work with
Ok salary","3.0"
"394",47,"company is employee friendly
and pay is also good","2.0"
"395",47,"The salary and benefits are within industry standards. Flexible work schedule within department. The people are generally friendly.","5.0"
"396",47,"- Many learning opportunities
- Fine-tune numerical analysis skills
- Exhaustive data mining","3.0"
"397",47,"It is a great work-life balance. You are able to leave work at a reasonable time and have commitments after works.","5.0"
"398",47,"1. MSCI's index business is subscription based and MSCI has been one of the leaders in this industry for a very long time. Due to this long standing creditability and stability in the industry, MSCI Clients continue to choose MSCI year after year. For employees, this often means high level of job security. Salaries are great and generally on the higher side. The salary structure is awesome with a very high basic... salary component (almost 60% of your total salary). This means the PF contributions are big and company matches what you contribute to your PF accounts. Yearly Bonus are over and above salaries and often range between 5-20% of your yearly salary, depending on which team you are on and how critical the contribution of the team is to the overall companies objective and strategic goals. Work life balance is excellent. I have seen people choosing their own flexible work hours depending on which location onsite they are supporting.","5.0"
"399",47,"Good atmosphere; good colleagues; not so many formalities, but still professional; one of the best financial software providers in the world","2.0"
"400",47,"Fair and good treatment of employees
Highly skilled and professional workforce
Strong, caring, motivated and passionate local management
Beautiful office","2.0"
"401",48,"Work culture is fantastic. You've plenty of team events and activities all round the year. You get to learn pretty new things with different projects.","3.0"
"402",48,"awesome environment, great food at low price , great pay scale","2.0"
"403",48,"Multinational working environment;
Working with people from the other side of the world;","3.0"
"404",48,"good work life balance, used to provide good benefits","2.0"
"405",48,"Great colleagues and team mates.  Smart people too.  
Feel like a diverse international firm.  
Global team work and collaborate closely together.    Fun too.","5.0"
"406",48,"good name, ppl are smart","3.0"
"407",48,"Solid pay, good health coverage.  Financial/Risk models are quite good in some spaces.  Company benefits from the high margins of the Index side of the business.","5.0"
"408",48,"Colleagues here are very nice and we do have work and life balance","5.0"
"409",48,"Good work life balance. Flexible working culture.","2.0"
"410",48,"Great possibilities to build and achieve individual and corporate goals in a super-active environment. Fast pace projects with professional coworkers and available tools.","2.0"
"411",49,"Good work/life balance
Just do your job and you will be fine","3.0"
"412",49,"Best to work, good environment , competitive salary, good culture","2.0"
"413",49,"The organisation is fabulous place to work in and the culture is based on meritocracy. It has an open door policy and an employee friendly culture. Your performance will definitely earn you rewards","3.0"
"414",49,"Flexible timings, good pay, smart people","2.0"
"415",49,"Superior and differentiated products.  Lots of opportunity to contribute.  Surrounded by smart and energetic people.  Excellent management team who seeks to innovate and deliver high-quality results.","5.0"
"416",49,"Exposure to global teams; good HR benefits","3.0"
"417",49,"Salary,
Not much work pressure
Good for people intrested in monotonous work without applying logic","5.0"
"418",49,"Vacaciones 20 dias, algunos jefes son flexibles, hay 10 días de enfermedad que no requieres justificar, 30 días de aguinaldo, 50% prima vacacional.","5.0"
"419",49,"Global teams, Flexible timings, ok","2.0"
"420",49,"MSCI  was a great company to work for. Over my 10 years here, MSCI gave me several opportunities that fuelled my passion and potential.  Careers develop at MSCI as long as one is a strong contributor and flexible. MSCI is also placing a huge emphasis on employee engagement and career development which will only make it an even better place to work in future.","2.0"
"421",50,"good pay, good work culture","3.0"
"422",50,"There are a lot of opportunities for growth and transfer in different office locations worldwide, flexible schedule, great environment and culture","2.0"
"423",50,"Great company to work with!","3.0"
"424",50,"The Company is of no use. So there is no Pros in this company.","2.0"
"425",50,"Average salary with some flexibility for family life, only if you are on the ""favorite"" list.","5.0"
"426",50,"Relaxed working environment. Good work life balance","3.0"
"427",50,"Flexibility in the company, you can change from office around the world for a couple of weeks if you want, a lot of home office is possible","5.0"
"428",50,"good culture and work life","5.0"
"429",50,"Decent pay.  Flat organization.  Nice NY office space.","2.0"
"430",50,"Only good thing about it is once upon a time it was part of a good company Morgan Stanley Now all the good people have left and comapny is left with mediocre people where the manager believes there main part is playing politics","2.0"
"431",52,"This is a good company - a number of people I interact with are great, but as with other companies, there are some who are not very pleasant to work with. Managers I've had so far are great - they give you solid advice how to get to your goal and helps you transition from being an individual contributor to becoming a team leader. Mobility is also one of the good points for MSCI since the company is open to assist... employees move from one location to another or department to another, if they see that this employee will be a great addition to the team they are transferring to.","3.0"
"432",52,"Good insurance scheme. Good work-life balance.","2.0"
"433",52,"Work life balance, good learning, good culture, good Insurance cover, home drops provided","3.0"
"434",52,"Great people are working there!","2.0"
"435",52,"Amazing  people, lots of fun activities, good salaries even for freshers.","5.0"
"436",52,"Only the Corporate Services Team and the few teams working during Indian Timings are good to work with. Corporate Services Team get all the facilities from the company and they enjoy their 8 hour job with timely promotion and bonus.","3.0"
"437",52,"well only thing that comes to my mind is office is good and toilets are clean.","5.0"
"438",52,"Good company to work
Good work life balance","5.0"
"439",52,"Flexible working hours. 
Benefits are good.","2.0"
"440",52,"Good remuneration, good salary structure, great market value","2.0"
"441",53,"Great company to work in. There is a great working environment.","3.0"
"442",53,"Flexibility of timings,  Good hike on joining, Nice office space","2.0"
"443",53,"the compensation is good and they give a yearly bonus however total compensation is not so great.","3.0"
"444",53,"Employee friendly. Good compensation. Talented colleagues.","2.0"
"445",53,"Flexible
Full of opportunity and learning
Work life balance","5.0"
"446",53,"They had good culture and good health Benefits","3.0"
"447",53,"Management spends very little on initiatives so they can put this money into bonuses. People are well compensated but there is no work life balance so this compensation comes at a big personal price.","5.0"
"448",53,"Far pay, fair hours, good work","5.0"
"449",53,"Strong Index business unit with good client list and dedicated people in various business units.","2.0"
"450",53,"Great office facilities and time convenience","2.0"
"451",54,"Relative low work load here.","3.0"
"452",54,"Global research team is impressive","2.0"
"453",54,"Work life balance is excellent, salary is competitive.","3.0"
"454",54,"Stability of the Company
Travel opportunity
Work ethics f employees is good
Nice work environment","2.0"
"455",54,"nice to as an intern to enjoy life and work balance","5.0"
"456",54,"The MSCI brand name and the high Academic Standards of its employees. Sales leadership and improved performance related pay. Learning culture.","3.0"
"457",54,"Good exposure to international markets, if you are interested.","5.0"
"458",54,"Good salary at the time of Joining.
Provides Opportunities to shift Departments.","5.0"
"459",54,"Good work life balance and inspirational leaders","2.0"
"460",54,"- Sincere strategic investment in ESG business, strong support from the top
- Get to be part of the 'leading edge' in the ESG industry, in terms of thought leadership and influence
- High standards of integrity, quality, people
- Work with very smart, eager, earnest people who are passionate about what they do
- Ability to forge your own career path","2.0"
"461",55,"I worked with MSCI for almost a year. Flexible work hours, Work life balance, Learning opportunities.","3.0"
"462",55,"Work from home option,
Pleasant environment,
Competitive salary,
Opportunities to move to the developed markets.","2.0"
"463",55,"10% pension scheme, can't think of anything else. Private Dental, Bupa, private GP service, cycle to work scheme. Nice building.","3.0"
"464",55,"Great personality amongst employees. Great opportunity to get experience, with lovely people. Basic perks included","2.0"
"465",55,"My team is great, I have a good life/work balance","5.0"
"466",55,"Like most places, there are some really talented and intelligent people working here.  You can escape the long hours and high stress of the investment banking world.  MSCI pays well.

Great benefits including gym membership discounts, backup daycare and 16 weeks of maternity leave.","3.0"
"467",55,"Great Working culture you can grow","5.0"
"468",55,"Good hours fair pay. Lots of talented people in the research department. Corporate culture is slightly better than some other rat race financial institutions.","5.0"
"469",55,"Good work environment
Acceptable work-life balance
Opportunities to transfer abroad
Leading company in its industry","2.0"
"470",55,"Decent work life balance, flexible hours, salary and benefits, able hr team up to 2014","2.0"
"471",56,"Pay is good, Benefits were good","3.0"
"472",56,"Good life and work balance ; Compensation is good for fresh graduates","2.0"
"473",56,"Very employee friendly and lots of events organized. Good benefits for employees","3.0"
"474",56,"Ok work environment. Good work/life balance","2.0"
"475",56,"Good basic pay and flexible work schedule","5.0"
"476",56,"Excellent research team and market leader in global indexing.","3.0"
"477",56,"International, Innovative, Client-Focused, Future-Facing, Corporate","5.0"
"478",56,"20 day vacation each year, great packages","5.0"
"479",56,"Great senior management
Great work life balance","2.0"
"480",56,"Good work life balance.
Good salary and benefits packages.","2.0"
"481",57,"Le persone sono carine, sanno cosa stanno facendo. Buon equilibrio lavoro-vita","3.0"
"482",57,"flexible work time, good pension plan and extra business insurance benefit","2.0"
"483",57,"Amazing team and work culture. Good performance of the business.","3.0"
"484",57,"Good Pay
Work life balance
Good brand name to work for","2.0"
"485",57,"No useless politics. Good Work. Flexible timing.","5.0"
"486",57,"Working with high ranks employees, executive directors, VPs and sometimes managing directors. The people we work with are all professionals.","3.0"
"487",57,"Good hike from previous employer, good salary and benefits like home drops and home pickups during odd hours, nice office, 24×7×365 canteen, good culture, well educated and decent colleagues, bonuses once a year, decent hikes, opportunity for internal job postings and to front-end roles, less politics","5.0"
"488",57,"Exposure to global financial industry, possibilities to grow and change positions within the firm","5.0"
"489",57,"Good Infrastructure
Friendly Environment
Work is Recognized","2.0"
"490",57,"1. Good employee benefits
2. Manageable work load
3. Good payscale","2.0"
"491",58,"Awesome work culture, No micromanagement, helpful people","3.0"
"492",58,"Some  really  smart  people and interesting work","2.0"
"493",58,"Compensated well
Interesting work
Intelligent co-workers
Non-political environment","3.0"
"494",58,"Competitive salary, nice benefits and great paid time off","2.0"
"495",58,"Good offices and benefits. Excellent work life balance.","5.0"
"496",58,"Very well positioned in the market. Generous vacation and comp structure","3.0"
"497",58,"MSCI as a company has great and employee friendly policies. Good co-workers and stakeholders. Pay higher than market and great exposure.","5.0"
"498",58,"-variety of work.
-good people to work with.
-good benefits.","5.0"
"499",58,"Flexible hours, can work from home if needed. Good health medical. Not a lot OT. Good stable place.","2.0"
"500",58,"Has a decent culture for a company of it's size. You are not locked into a specific domain technology wise - there is as much room to grow as you have the desire and capacity for.","2.0"
"501",59,"Lenient management, Work is less, Party is more. Culture is good. Management Consists of people from Diverse background and Upper management consists people from IIMs.","3.0"
"502",59,"Have to opportunity to work from home if in the development space.","2.0"
"503",59,"Good work culture and work life balance","3.0"
"504",59,"Knowledgeable coworkers.  The organization is loaded with top quality talent.","2.0"
"505",59,"Great work culture
Friendly environment
Opportunity to learn","5.0"
"506",59,"Great benefits, good perks, nice people to work with","3.0"
"507",59,"Best team mates. Everyone was so welcoming","5.0"
"508",59,"Good work life balance. Good learning if self driven in the field of financial risk. Opportunities to move abroad if you’re in the right team.","5.0"
"509",59,"Great company to work for","2.0"
"510",59,"They paid good compensation for the positions.","2.0"
"511",60,"Some really smart people and interesting work","3.0"
"512",60,"Work life balance is good","2.0"
"513",60,"nice office, good salary, pro colls","3.0"
"514",60,"A friendly place to work for.","2.0"
"515",60,"Benefit is good, and most of the groups have very collegiate and dynamic work environment","5.0"
"516",60,"Good work life balance presence","3.0"
"517",60,"nice building in the middle of the financial district","5.0"
"518",60,"Pay,  work-life balance, smart people, industry standing","5.0"
"519",60,"Great office, work environment, great team, agile, education for personal and professional growth, management transparency, benefits, HR resources.","2.0"
"520",60,"Innovation is a priority, compensation and leave are competitive. Interesting business problems to solve. Opportunities to advance are plentiful.","2.0"
"521",61,"good benefits , good pay and all","3.0"
"522",61,"Pays well, has lots of passionate employees who go the extra mile, dynamic environment, diverse and multi-cultural teams, growing business with diverse set of products (i.e. offers broad range of learning opportunities and exposure to interesting types of problems to solve and clients), good and well known brand.","2.0"
"523",61,"1. Good Place to Work.
2. Work Life Balance in most of the Teams.
3. Talented People.","3.0"
"524",61,"- Empowerment
- Transparency from Senior Managment on down
- Work with smart research and technology colleagues
- Results driven organization
- Extreme focus on shareholder value
- An experienced and demanding management team","2.0"
"525",61,"good salary as market standard.","5.0"
"526",61,"Smart Employees, will make great friends there","3.0"
"527",61,"Nice Increments
Better Salary than Market
Flexible timings
Work From Home facility
CFA and FRM Exam fees sponsored","5.0"
"528",61,"Cute office. Relatively high salary.","5.0"
"529",61,"Multi-cultural and very friendly environment","2.0"
"530",61,"- Work/personal life balance
- Mobility and career path
- Market leader on index and analytic solutions","2.0"
"531",62,"Cool boss
Unique culture
Fun (challenging) work
Amazing benefits","3.0"
"532",62,"work and life balance, nice people","2.0"
"533",62,"Many teams in the office","3.0"
"534",62,"Global culture, people in different offices and departments really support each other. Work with very knowledgeable colleagues and can learn a lot.","2.0"
"535",62,"Excellent pay, informal environment, friendly management.","5.0"
"536",62,"Work and life balanced and reasonable support.","3.0"
"537",62,"Brand in Finance
Analytics legacy
Top quality client list
Global presence
Cash flow business
Comprehensive cyber security","5.0"
"538",62,"salary and benefits, work-life balance, office quality","5.0"
"539",62,"Well paid, infrastructure,good place for a job not career","2.0"
"540",62,"- Great opportunities for growth and development
- Friendly environment
- Great diversity of use cases, investment problems and areas of expertise","2.0"
"541",63,"Good culture and opportunity for freshers","3.0"
"542",63,"Salary, people can get good exposure to new technologies, work from home facility","2.0"
"543",63,"No work load and good work life balance","3.0"
"544",63,"Great company to work with in terms of profile, exposure and pay","2.0"
"545",63,"I found the work culture very chill.
Management and planning of the work is excellent.
Colleagues are very knowledgable. 
You get to work with a global team. 
Good salary however the increment is always linear irrespective of your performance.","5.0"
"546",63,"Very well organized with good colleagues to collaborate with.","3.0"
"547",63,"Good work Culture, Opportunities available to grow","5.0"
"548",63,"i enjoyed and liked working here.","5.0"
"549",63,"Highly skilled people, strong analytical competences, good compensation schemes","2.0"
"550",63,"Great work culture and lots of chances to take additional responsibilities","2.0"
"551",64,"Good work environment.  Flexible work culture","3.0"
"552",64,"Above market salary and competitive benefits
Challenging roles 
Highly skilled employees
Many learning opportunities","2.0"
"553",64,"great colleagues; collegiate; flexible; gives you breathing room; work from home opps; management is not in the office; good work life balance","3.0"
"554",64,"Good environment, people and place","2.0"
"555",64,"Good environment and learning opportunity","5.0"
"556",64,"Compensation  and work ambience is good","3.0"
"557",64,"Good environment, flexibility, growth opportunity","5.0"
"558",64,"Great benefits and laid back atmosphere","5.0"
"559",64,"extremely smart employees, engaged in all of the growth areas of finance...factor investing, ESG, smart beta","2.0"
"560",64,"Ambiente saludable y equilibrado con baja presión y gran libertad para desarrollar el trabajo. Existe la oportunidad de trabajar con nuevas tecnologías y soluciones a gran escala, lo que permite realizar propuestas y soluciones innovadoras. La oficina está bien localizada.","2.0"
"561",65,"Good salary, smart people (though this has decreased in last couple yrs).","3.0"
"562",65,"It's a great experience","2.0"
"563",65,"Generally the people I worked with were quite intelligent, motivated and professional.","3.0"
"564",65,"Comp and culture is good","2.0"
"565",65,"You get to meet people with great backgrounds, typically from top universities or elite firms.  The firm also has good work/life balance","5.0"
"566",65,"Work life balance and career path","3.0"
"567",65,"Excelente ambiente laboral con flexibilidad de horarios. Prestaciones altamente competitivas. En general muy satisfecho con la compensación de la empresa.","5.0"
"568",65,"A work-life balance place. All colleagues are nice.","5.0"
"569",65,"Great people, great solution","2.0"
"570",65,"Good work environment and team","2.0"
"571",66,"Tiene 20 días de vacaciones y puedes tomarlos desde el día 1 de tu ingreso, 10 días de sick day sin justificar, 30 días de aguinaldo, además de varios seguros adicionales a lo convencional, como seguro óptico y dental.","3.0"
"572",66,"Salary, bonus, salary, bonus, salary","2.0"
"573",66,"-Intelligent, driven, colleagues
-Decent pay with good work life balance","3.0"
"574",66,"-People in the Boston office are great
-Very flexible hours
-Pay is good for what you're actually doing","2.0"
"575",66,"Good work-life balance, Competitive pay, innovative, talent is appreciated","5.0"
"576",66,"MSCI is a great place to work. Great compensation schemes and open to career development. It is a great place to begin a career in the financial services industry.","3.0"
"577",66,"Autonomous working style, self starter appreciation","5.0"
"578",66,"Global team and high exposure","5.0"
