All reviews for S&P Global Platts as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global Platts
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW18223910.htm,Senior Director,2017-12-06,London,England,UK,Yes,More than 3 years,Full-time,3.0,3.0,3.0,2.0,4.0,4.0,Getting Better,Yes,No Opinion,"Smart people trying to do interesting and challenging work.  A balanced and positive work/life balance is possible, not always easy, but possible.","Mismatch between direction, empowerment and enablement. senior leadership have been in flux for years with 3 material changes in leadership in 3 years.",Make more decisions more quickly. It's ok to be wrong sometimes as long as you're prepared to pivot.,"Global impact, massive opportunity to add value, challenging environment.", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW18172634.htm, ,2017-12-03, , , ,Yes, ,Full-time,1.0,2.0,4.0,1.0,3.0,1.0,Getting Worse,No,Disapprove,Reasonable salary and benefits as well as life/work balance.,"Dreadful management who treat the staff and customers with contempt. Poor-quality products with which most employees are happy because their managers are unable or willing to do anything about poor performance. Managers' sole focus is on saying that their bosses want to hear to maintain or advance their positions within the hierarchy Soul-destroying for those who do want to produce anything worthwhile. Material which is not ""price assessments"" is regarded as just there to fill space or be advertorial.","I think the same as Oliver Cromwell's to the Long Parliament: Ye are a factious crew, and enemies to all good government...In the name of God, go!",Avoid if possible, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW17647756.htm,Senior Market Reporter,2017-10-31, , , ,No, ,Full-time,2.0,3.0,4.0,1.0,3.0,1.0,Getting Worse,No,Disapprove,"Decent salaries given the type/difficulty of work required, and plentiful opportunities to travel with few deliverables. People are generally nice but the more political and slippery ones get promoted. In that sense, it is easy to progress if one is prepared to play the game.",The culture is toxic due to too much time spent on internal politics. Productivity and morale is low. Technology is horrendous and gets in the way. Dogma trumps any sort of market responsiveness or pragmatism. Customers are treated with distain. The company is loathed in the market. Far too many con-calls and meetings done as a job in itself. Company HR and compliance structure saps employees' time and willpower.  All of the above stifles creativity and makes for a poor work environment.,Stop acquiring companies and try to invest longer-term in organic growth. Reward performance not sycophancy. Treat people with more respect to have more external ambassadors (few ex-Platts staff speak highly of the company).,"Decent benefits, if you can put up with the culture", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW17438871.htm,Reporter,2017-10-19, , , ,No,More than a year,Full-time,4.0,4.0,4.0,3.0,4.0,4.0,Staying the Same,Yes,Approve,It is a really good place to learn about markets and I think a lot of people agree on that. The benefits package is good. Some of the managers are really good and share a lot of their experience. The training program I was on was maybe a bit too long before doing the real job where I could actually get into the daily work of assessing markets but it did help. Reporting on markets is very interesting work most of the time and you get to speak to lots of traders who also help you learn. I was on two markets and learned a lot. The people are friendly and I did feel sad to go.,"I really enjoyed my 2+  years at Platts and would recommend it to others but it has something of an ID crisis. It sometimes does not seem to know if it is a journalism company or an analysis company. It would help if they told the staff a bit more. I can see why some reviews on here have raised issues with some managers, one of who is frankly a joke and everyone knows.",Talk to staff more about what is going on. Although this was improving. And get rid of the big joke at the pool table!,A great place to start but needs to be a great place to stay, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW17334703.htm, ,2017-10-13,Singapore, ,Singapore,No,More than a year,Full-time,3.0,2.0,4.0,3.0,2.0,3.0,Getting Better,Yes,Disapprove,"Good pay (this is relative of course)
Intelligent colleagues 
Warm environment, depending on the team 
While relatively old fashioned in terms of processes, company is making effort to evolve with exciting possibilities","Poor progression plans
Some older managers or staff may be complacent, cocky and uninterested in new ideas 
Long working hours and high pressure environment for key teams, sedentary and mundane environment for those which are  not","Spend time on grooming staff, be open to evolving the business. 
Provide managers with more incentive to manage people well",Associate editor, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW17115935.htm, ,2017-10-01, , , ,No, ,Intern,4.0,4.0,4.0,5.0,4.0,4.0, , ,No Rating,"Good work flow, great team environment",The NYC office for Platts is in Midtown West right next to MSG. But in a couple years they will move down to HQ at 55 Water Street, ,Energy Markets Analyst, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW17042571.htm,Content/Commercial,2017-09-27,London,England,UK,No,More than 8 years,Full-time,2.0,2.0,3.0,1.0,1.0,1.0,Staying the Same,Yes,Disapprove,"Decent pay, good job security and when you are green it can give you great insight and experience into commodity trading. You might learn how to be a journalist too. For editorial staff it is a v important role in the market place that can give access to senior figures. Solid on the CV, but only if you want to be a junior analyst in Switzerland at a commodity trading house or work for a competitor. If you are lucky you get in to an exchange.  You do make friends for life though. A good place to start your career and certainly no easier sales place to be than here. Big marketing budget.","Bureaucracy - layers of it and no one understands the roles, rules or functions. Compliance functions staffed with people that (mostly) have no experience of the business and haven't done the job (apologise to those that have). Get them working a content job to understand the pressure and pain of systems they design.
Content - front line roles have no sense of meaning, autonomy and the compliance rules mean staff are treated like children. Necessary for compliance? It may be, but it doesn't feel like it is YOUR job. Millennials will find this the hardest bit as Platts' graduate recruitment plan shows.
Strategy - sales strategy is to exercise Platts' power in a de facto monopoly. Client base for price reports is going down. So the general practice has been to squeeze the biggest clients for more money and offer them some analytics or price reports they don't need. This creates client distaste for the organisation as many many people have commented on here.  Great for shareholders. Not great for customer facing roles. Only going to get worse as sales try and force Analytics offerings that the company has purchased  down Platts' clients throats. 
Product management - paralysed. Haven't launched a new revenue-generating product for years and the technology from the companies that were bought was left to wither on the vine. Generally they are hamstrung by a decision-making process that no one understands and crippled by fear of losing revenue.
Marketing - Excellent, but (as noted by many in the organisation) they end up marketing products the company doesn't sell. That's because the products the company does sell (PDFs) look dreary.
Management - Micromanagement is high with senior to middle managers left with little authority bar being a conduit for minor decisions(big decisions don't get made). Too many times do people ask for guidance only for managers to kick decisions upstairs. There is an uncomfortable succession-planning process where every employee is rated on an overly simplistic scale of 1-4. Managers with little knowledge of employees often have a big say in a rating process that can harm careers long after that manager has departed. Feels underhand. Ask your manager what yours is if you work there.
Career prospects - Like any corporate beast it is good if you pick up the lingo, curry favour and don't challenge the status quo.  Listening to the colourful tall stories farmed out by senior management, (which I guess is meant to be inspirational) can be torturous though so a rhino skin and a sense of humour is important.
Culture - too many people with not enough work to do in some areas leads to gossip and office politics. As many have noted in here, the politics is really really bad. That's partly due to a complicated reporting line structure that very few people understand and causes distraction.","Get a management consultancy in to tell some hard truths. Hire people who are experts in compliance to minimalise the impact of pending regulation.  Try hiring managers that have had success in their careers at other places. Ask yourself - do we really need all this staff that don't really produce content, sell it or market it?",Bloated & paralysed with an odd corp. culture, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW17019307.htm,Executive Assistant,2017-09-25,New York,New York State,US,No,Less than a year, ,2.0,3.0,5.0,2.0,4.0,5.0,Getting Better,No,No Opinion,"Benefits, stability and salary. However salaries can vary greatly for the same role . Employees are supportive and nice. Good cafeteria, subsidized. Nice location and building. Good company reputation and history.",HR does not support you. If you have a problem expect HR to look the other way regardless if they know you're right. Is there anyone looking out for the little people?,Do right by your employees,Good experience depending on who you support, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16988445.htm,Sales,2017-09-24,London,England,UK,No, ,Full-time,1.0,1.0,2.0,1.0,3.0,1.0,Staying the Same,No,No Opinion,I only recall the dominant position in the market.,"Many unfortunately. It's just embarrassing deciding from where to start. Strictly from a sales point of view: (senior) sales management highly incompetent and unprofessional; they live in a fantasy world. Oil is and always will be the golden egg. The Corporation only managed to appoint a Global head of sales after 2 years. Nowadays it's a jungle out there.  From a career perspective, there is no progression or recognition despite the efforts you put in. Opportunities are only for those paying a lip-service to senior management. Salary below market average. Highly political workplace. Too many lazy chiefs not enough Indians.",Get rid of Mini-cooper and those foolish fantasists who don't have a clue of how Platts' business works. Get back to your roots.,sales, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16967197.htm, ,2017-09-22,London,England,UK,No,More than 5 years, ,3.0,3.0,3.0,1.0,5.0,3.0,Staying the Same, ,Disapprove,"At the beginning of my time at Platts I enjoyed myself.   The people were great and dedicated and there was a great fun atmosphere.

You could get work done in a structured way and was thanked for delivery.  There was heated discussion but we moved forward and past disagreements buried.

There are a lot of talented people and a lot of very good storytellers there that can make life interesting and throughout my time there I never once had that dreaded feeling of having to go into work.","However, the longer I stayed I saw that the company did not promote success, but rather the opposite.  If you failed and failed badly, but were able to scamper away to another part of the business, while blaming others for your failure, you were safe.

If you missed your deadlines, but were able to put a nice powerpoint together that explained why you had only delivered a fraction of what you had committed to deliver to, you were safe

There was one Senior Managet who no one in their team actually knew what they did, but they talked such a good game, the C-Suite would talk in awe of them.   

Management only in it for their own benefit, and are frightened of rocking boats, in case they find their own name in the firing line, so content to let projects drift aimlessly with nothing being delivered, biding their time till they can jump to the next role and leave their mess behind for someone competent to clean up.

Projects left to drift, with no one stepping in, culling the project leadership and starting afresh. No brave new blood, rather a rehash of ineffectual middle management muddling along in the vain hope they will be able to deliver something, someday, somewhen.","Be brave.  When you see a ship steering off course, challenge that Captain of the ship.   Ask them why they have under delivered against what they have committed to deliver.

If they continue to do this, don't wait for it to really go awry, step in earlier, remove them, and if necessary, remove their manager.    

Review and understand projects.  Listen to your teams, be engaged, drive them forward.   If you hear of a manager not pulling their weight, remove them.","Great Place moving towards uninspired, insiped management", 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16898821.htm,Pricing Specialist,2017-09-19,London,England,UK,Yes,More than 3 years, ,2.0,2.0,2.0,2.0,4.0,2.0,Staying the Same,No,No Opinion,Flexible hours and possibility to work from home if there are sound reasons for it,Limited progression opportunities and slow salary increase., ,Limited progression, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16845581.htm, ,2017-09-15, , , ,No, ,Full-time,2.0,2.0,2.0,2.0,4.0,2.0, ,No,No Rating,work life balance is good,"underpaid, not much room for learning new things, lots of bureaucracy to deal with to get things done", ,review from former software engineer, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16764784.htm,Associate Editor,2017-09-11, , , ,No,More than 3 years, ,2.0,3.0,3.0,1.0,3.0,1.0, , ,No Rating,"Major organization in related industry, i.e oil and gas energy sectors.",The size of the company is too big so its internal communication system is not efficient., ,Associate Editor, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16729525.htm,"Senior Director, Customer Facing Solutions",2017-09-08,Denver,Colorado,US,No,More than 3 years,Full-time,5.0,5.0,5.0,4.0,4.0,5.0,Getting Better,Yes,Approve,"High level of intellect amongst the team, would recommend working for.",Red tape! Hard to get projects started...,I believe you already cleared out the key problem...,Great Company to work for, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16722042.htm,Managing Editor,2017-09-08,London,England,UK,Yes,More than 5 years,Part-time,4.0,3.0,3.0,0.0,5.0,4.0,Getting Better,Yes,Approve,Great people and nice place to work in Canary Wharf. Good health benefits.,Very large company so making decisions or changes takes time., ,Managing Editor, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16630148.htm, ,2017-09-01, , , ,Yes,More than a year,Contract,4.0,4.0,3.0,4.0,2.0,4.0,Getting Better,Yes,Approve,Great work place to work for,Nothing really. As per my opinion, ,Editor, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16507104.htm, ,2017-08-24, , , ,No, ,Intern,3.0,1.0,1.0,0.0,4.0,3.0,Getting Better,Yes,No Opinion,Le stage est encadré et il est possible de recevoir de nouvelles tâches.,Le stage ne permet pas un emploi fixe., ,Point de vue sur l'entreprise Platts, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16351424.htm, ,2017-08-14, , , ,Yes, , ,2.0,2.0,2.0,1.0,2.0,1.0,Getting Worse,No,Disapprove,Global opportunities to travel and work,"Legacy environment, not willing to change",Plan for  the future,Sales, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16248254.htm,Business Development Manager,2017-08-07,Houston,Texas,US,Yes,Less than a year,Full-time,2.0,1.0,1.0,1.0,2.0,3.0,Staying the Same,No,Disapprove,Some of the best people,A company run by finance, ,Business development Manager, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW16162843.htm, ,2017-08-01, , , ,Yes, ,Full-time,4.0,3.0,3.0,3.0,4.0,5.0,Getting Better,Yes,No Rating,Interesting mix of personalities and everyone is generally helpful to their colleagues.,High rate of turnover in upper Management., ,Great Company Culture, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15972799.htm,Senior Director,2017-07-19, , , ,No,More than 5 years,Full-time,3.0,4.0,3.0,3.0,2.0,2.0,Staying the Same,Yes,No Rating,"It is now a pro and a con and that is the people.  The first 7 years or so of working at Platts, the people I worked with in sales and marketing were great. The management team was truly aligned and solid. We enjoyed working together with the other departments and there was a mutual respect generally speaking across most departments.  There are still great folks at Platts but it's just not the same...but then again it never is.

Platts product/service is strong, well respected and needed by its customer base. 

Benefits and training are competitive and as long as you prove yourself, you will do well and overall enjoy Platts. If you sit on the sidelines waiting for management to notice you, it might not work out of you.","During the last 2 years of my time at Platts, we went from a department-run company to more of a general management structure and that ultimately didn't work well for me and several others.  We lost people that I enjoyed working with","Be cognizant of the culture that is being created, the talent you have gained and lost over the last 5 years or so and ask those  who have/are still there...is Platts better off?  Do the talent you are recruiting want to work at Platts vs others in the space?  Maybe so...maybe not.  How are the subcultures within Sales, Marketing, Editorial and IT developing and how strong is leadership.?  Many of these departments seem to be in rebuilding mode.

I have a lot of respect for S&P Global and learned a ton.",Sr. Director, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15937571.htm,Quality Assurance Engineer,2017-07-17,Gurgaon,Haryana,India,Yes,More than a year,Full-time,3.0,2.0,4.0,1.0,5.0,1.0,Getting Worse,No,No Opinion,"Daily cab
Good Salary
Opportunity for Automation","No Growth
Politics
Time based Promotions
Bad Management", ,No Growth, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15424137.htm, ,2017-06-11, , , ,Yes, ,Full-time,3.0,2.0,4.0,2.0,4.0,3.0,Staying the Same,Yes,No Opinion,Industry leader. Global presence.  Opportunity to make markets move.,Leadership too far removed from clients to make intelligent business decisions. No single member of leadership team has any commodity trading experience.,Hire your best customers.,Senior Management Roles, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15375967.htm, ,2017-06-07, , , ,No, ,Intern,4.0,5.0,4.0,4.0,4.0,4.0,Staying the Same,Yes,No Opinion,Great Experience. Smart individuals and challenging work.,Need more interaction across the departments, ,Analyst, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15333117.htm, ,2017-06-05,London,England,UK,No, , ,3.0,2.0,3.0,2.0,3.0,2.0,Staying the Same,No,Approve,"Some real experts in their areas, nice office space and location. Good career options if you brown nose the right people.",Poorly managed. Most managers out for self promotion and good at managing upwards but have no interest in their teams. The level of waste is shocking in both peoples skills and money thrown at dead end projects.  No accountability for anything.,The only thing that could fix Platts is getting in a management consultancy to realign teams and get rid of the bad seeds.,Badly managed but skilled individuals, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15231470.htm, ,2017-05-27, , , ,No, ,Intern,5.0,4.0,4.0,3.0,5.0,5.0,Getting Better,Yes,No Opinion,"The managers of the intern program really put a lot of thought and effort into developing a quality experience , which includes coming up with engaging and challenging projects for the summer.  Interns have great access to all of the reports and resources at  Platts, and are highly encouraged to take advantage of that. If you want to, you can learn a great deal about energy markets and oil / gas in a short period of time. They also encourage you to learn how to give quality presentations, which is a big part of the culture there.","Company at the high level is still figuring out branding / restructuring after multiple acquisitions, which lends to itself to some uncertainty if you are considering a long term career there.  The energy analytics business continues to grow even with the downturn in oil /gas , but the space seems to be getting more competitive. The company though still maintains it's gold standard status in the industry for now.", ,Great Learning Experience, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15031116.htm,Editor,2017-05-12,Singapore, ,Singapore,Yes,More than 3 years,Full-time,4.0,4.0,4.0,4.0,2.0,4.0,Getting Better,Yes,Approve,Exciting! Fast paced mix of pricing analyst and journalism,"Poor work-life balance, high pressure",Improve IT support systems,Heaven for workaholics, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15028200.htm, ,2017-05-12, , , ,No, ,Full-time,1.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Certain desks are professional and have in-depth knowledge and insight but overall there is no ""expertise"" as virtually no Platts employee has ever worked directly in the oil, gas or metals industries in any capacity, let alone as traders, and would never be considered  to be of the caliber to do so.","Far too numerous to mention them all. Highly political with obnoxious, incompetent and vile individuals in  many strategic sales middle management positions. Utter contempt for the customers and abuse of legacy near de-facto monopoly positions for price reporting in certain markets; resulting in endemic hatred for Platts by the players it ""serves"" who are continuously fleeced year on year (and the customers know it!)","""Drain the swamp"" as Platts is in reality a ""toilet"" of a company with obscene arrogance that will ""reap what is has sowed"" down the line.",Appalling Company, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW15000296.htm, ,2017-05-10,London,England,UK,No,More than a year, ,3.0,2.0,3.0,2.0,4.0,3.0,Staying the Same,No,No Opinion,"- most people are engaged and interested
- general sense that organization wants to grow and change
- editorial group has passion about the markets they serve
- sales and service groups are putting in a lot of effort to a very chaotic environment to do what they can for customers","- too much change/turnover in senior management
- lack of vision for products
- disconnect between success and effort has led to culture of complacency
- strong disdain for clients (take clients for granted due to dominance)","truly put clients first, rethink where value is generated in the organization, create true prod development and sales cycles",status quo, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW14960777.htm,Migration Analyst,2017-05-08,London,England,UK,No,More than a year,Full-time,5.0,4.0,5.0,5.0,5.0,5.0,Getting Better,Yes,No Rating,"I worked Full Time with S&P Global Platts for more than a year.
- Excellent Team
- Excellent Project I worked on
- Very good work benefits e.g.pension, gym etc.
- One of the best line manager I worked with.",- Can't experienced in my tenure., ,Best Work Life Balance, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW14928854.htm, ,2017-05-05,London,England,UK,No, ,Full-time,1.0,1.0,3.0,1.0,1.0,1.0,Staying the Same,No,Disapprove,"On the pro side, good benefits, some travel opportunities , and a good starting salary and ongoing training.","As other reviewers already pointed out, Platts  has particularly difficult political situations where people distrust each others - and for good reasons. Employees that thrive in this place are the ones who know how to handle it and manipulate other people . If you can't cope with that don't stay too long, get the good name on your CV, learn as much as you can, and move on. There are plenty of other places to work that promote a healthier corporate culture. Anther major problem is micromanagement, low quality middle managers , the extreme (and honestly useless) competition that can get really nasty and to a low level. Long hours as others said also contribute to bring out the worst  in co-workers.",wherever there is competition you'll find politics but it when it gets really low no one benefits from it.,Highly political organization, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW14877399.htm,Analyst,2017-05-02,London,England,UK,Yes,More than a year,Full-time,4.0,2.0,3.0,3.0,5.0,3.0,Staying the Same,Yes,No Opinion,"Very good work life balance, well compensated, lots of travel. Relaxed office so little stress which is a rarity in finance",Limited progression within the company. Hard to see where the role will move to in the future. Great initial compensation but limited growth in this area,Allow people to advance in the company.,Good work life. Limited progression, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW14365171.htm, ,2017-03-27,Houston,Texas,US,No,More than 3 years,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Getting Worse,No,Disapprove,good pay and good benefits,"Horrible place to work. No one cares, no training a all.", ,Editor, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW14254689.htm, ,2017-03-19, , , ,Yes, , ,2.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Reputed brand name, conducive office environment",No growth path specified, ,Associate Editor, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW14203051.htm, ,2017-03-15,Houston,Texas,US,Yes,More than 5 years,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Getting Worse,No,No Opinion,"International Travel, break room has a coffee machine.","Although others on ""the street"" think that this is an American company, the truth is that there are less American employees than ""international"" employees. Most employess reside in London. 

I found it very interesting that the president of the company supports the ""Make America Great"" campaign but does not ""Walk the Talk"" Most of the American employees are very young, straight out of college ""kids"". 

Management takes full advantage of these inexperience employees. Long hours and unethical treatment by managers is far more common than upper management is lead to believe. Work life balance is nonexistent.  

Management especially in the marketing department, is very rude and disrespectful to ""American"" employees, often times cursing during departmental meetings, displaying behavior that would normally get you fired at any reputable company. Upper management tends to turn a blind eye because they view the employees as ""kids"" who do not know any better.","Seriously look into how the ""kids"" are treated especially by the London managers. Work on establishing a fair and  balanced work place. Get rid of verbally abusive managers. It's time to grow up. I wish this was the American company that it use to be when I was hired.",No Longer an American Company, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW13816266.htm,Oracle Database Administrator,2017-02-16,San Francisco,California,US,No,More than 3 years,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,Approve,Many career opportunities and excellent benefits. Great people and we still keeping in-touch after all these years.,Not that many offices in the bay area., ,Great Company, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW13677156.htm, ,2017-02-07, , , ,Yes, ,Full-time,5.0,5.0,4.0,4.0,5.0,4.0, , ,No Rating,Solid company to work for. Lots of ability to learn from others and travel. Develop important professional relationships with people inside and outside of company.,Not many cons. Slightly less competitive salary than others in market., ,Good Company to Work For, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW13665086.htm,Senior Analyst,2017-02-07,London,England,UK,Yes, , ,5.0,0.0,5.0,5.0,5.0,5.0,Getting Better,Yes,No Opinion,progressive relaxed environment. Great place to work. Travel benefits,No negative aspects for me, ,Review, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW13235687.htm, ,2017-01-08, , , ,No, ,Full-time,4.0,4.0,2.0,2.0,3.0,5.0,Getting Better,Yes,No Opinion,"A robust business model that serves critical roles for the energy markets and its subscribers, offering employees direct market-facing opportunities from an early start. Values and supports industry engagement and promotes education, supporting a collaborative work ethic across its editorial teams. A fantastic opportunity for inquisitive self-driven people to establish and develop their careers working in energy markets.","An appreciation that its editorial staff are to an extent replaceable. In the pursuit of new revenue streams the buck often stops with M&A, missing great opportunities to invest and drive growth from within. The consequence, lower staff retention and its associated costs.",Develop stronger career paths for the ambitious people you employ and better quantify and reward the successes they bring.,Editorial, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW13196596.htm, ,2017-01-04,Singapore, ,Singapore,Yes,More than a year,Full-time,3.0,3.0,3.0,1.0,1.0,1.0,Getting Better,No,No Opinion,"Good health benefits, 13th month fixed salary given out over a 12th month period. Nice central working location at Marina Bay Financial Center, many good restaurants and cafes, although could be expensive. Good health club within the MBFC location, at Tower 2.","Excessive compliance regulations and regulatory tests to be taken on a quarterly basis, around 6 tests a year. Excessive focus on compliance regulations and upkeeping of every call, business contact, expense. Very complicated procedures and structures in place for everything required - from stationery to pass security, and across every work function and unit.",Please relax on the compliance regulations.,Working at S&P Global, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW13119814.htm, ,2016-12-28, , , ,No, , ,1.0,1.0,2.0,1.0,1.0,2.0, , ,No Rating,Good people on the ground,"Bureaucratic. 
Weak managers. 
Heavily organised in verticals - little interactions between functions in same location.
Long hours.", ,Weak managers, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12746418.htm,"Editor, Markets",2016-11-21, , , ,Yes,More than 5 years,Full-time,5.0,3.0,5.0,5.0,4.0,5.0,Getting Better,Yes,No Rating,"For journalists aiming to get away of the news side, it's a great opportunity to enhance your analytical skills. The strong segmentation enables each editor to become a true market specialist on the covered commodity.","Bureacracy can make you spend more than time than you would expect, and sometimes you will have to travel more than you would like. It can take time to get a promotion.","Sometimes it is worth to rethink the way of doing things, although they have always apparently worked out fine. Investing in better technology solutions can also be important to speed up the daily processes.",You will become a specialist in something, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12611532.htm, ,2016-11-09, , , ,No,More than a year,Full-time,1.0,1.0,2.0,1.0,2.0,1.0,Getting Worse,No,No Opinion,Nothing much really - just an organisation made of people thinking they are conversant in commodities but it's really just empty vessels,"Editors are rude to clients, with some being extra selfish. Just because you have been working in the same product line for 4-5 years doesn't make you an expert in that area. It just means you have a narrow job scope and no drive to take on more responsibilities.

Even after the 'amazing' restructuring they purported, everything is still stagnant. People are not driven, work remains very individualistic, employees have poor exit opportunities due to a constraint skillset and everything seems flat-lined and dead.",Please review hiring policies and find staff with higher EQ. Some editors do not seem to have any basic interpersonal skills,Terrible place, 
S&P Global Platts,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Platts-RVW12610537.htm,Marketing Management,2016-11-09,London,England,UK,No,More than 3 years,Full-time,1.0,2.0,3.0,1.0,1.0,1.0,Staying the Same,No,No Opinion,"The company offers a moderate salary and sound benefits. The office is a buzzy and dynamic environment and there is an opportunity to travel to other global offices on occasion. There are some really hardworking and solid employees who work at S&P Global Platts, to balance out the really difficult ones who appear to do little and advance the fastest.","Little support of staff, unless they are in positions of senior management.
Chaotic environment. Protected senior staff members, who have little understanding or regard for those working tirelessly on the ground. Long hours and heavy workload, with little reward. The Marketing Department especially is a mess. From my experience, S&P Global Platts is a company where the harder one works, the more likely one will be kept in the same position. Also, the less accountable one is and the less one works, the more likely it is to succeed. Challenging place to work from a political perspective.",Begin with addressing company values and its attitude towards employees. Weed out senior members who are incompetent. Reward and encourage hardworking and productive members of the team. Sort out company politics.,Serious leadership issues. Extremely heirarchical. Little consideration for wellbeing of employees., 
