All reviews for S&P Global Market Intelligence as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global Market Intelligence
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3491956.htm, ,2014-01-05,New York,New York State,US,No, ,Full-time,3.0,1.0,3.0,1.0,3.0,3.0,Staying the Same,Yes,No Opinion,"Good place to start your career. 
Good amount of young professionals.","Hard to progress in the company.
The department I was in had a lot of internal conflicts. Management did little to nothing to resolve it.",Company to create a career paths for people which can eliminate bias and conflicts.,Good Start, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3473060.htm,Network Engineer,2013-12-31,Gurgaon,Haryana,India,No,More than 3 years,Full-time,5.0,4.0,4.0,5.0,5.0,5.0,Getting Better,Yes,Approve,"Great Management, Nice people, nice culture and values, the employees are looked after very well and thats the best part about CIQ",Everything was as good as it gets, ,Working for Capital IQ was one of the most enriching experience. I really liked the culture and values of the company, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3446156.htm,Software Engineer,2013-12-21,Gurgaon,Haryana,India,Yes,Less than a year,Full-time,4.0,4.0,4.0,4.0,5.0,5.0,Getting Better,Yes,Approve,"1.Talented people.
2.Healthy Environment
3.Freedom & Space in terms of Logic Implementation.
4.Infrastructure","1.Unawareness & Non-Uniformity of Policies.
2.Admin Management is not quick & prompt.",Managers are supportive. They value your ideas & give you authority of your tasks.,Quality Work with Work-Life Balance, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3381814.htm,Senior Software Engineer,2013-12-03,Hyderabad,Telangana,India,Yes,More than 3 years,Full-time,4.0,4.0,5.0,4.0,4.0,3.0,Getting Better,Yes,Approve,The work culture is more like a young startup. One has the independence to propose his solutions and implement them after taking feedback. Such Entrepreneurial traits are strongly valued and encouraged.,"Within 1-2 years, one will get a hang of the nature of work and it becomes easy to solve. After 1-2 years, it is difficult to get any challenging work.",Hands on managers who can jump into work will offer much help to employees compared to those who only know projects at theoretical level. I happened to work with a mix of both and the former ones offered more help in shaping me.,Senior software engineer @ Capital IQ Hyderabad: This can be a good first job, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3352676.htm,Technology Quality Analyst,2013-11-24,Gurgaon,Haryana,India,Yes,Less than a year,Contract,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,good working enviornment.people are helpful.managers are also supportable.,there is no any negativity.people are very helpful,nothing,nice work place to do job, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3329948.htm,Senior Research Associate,2013-11-19,Hyderabad,Telangana,India,No,More than 5 years,Full-time,3.0,2.0,2.0,3.0,4.0,2.0,Staying the Same,No,No Opinion,"There are good chances to grow in the company up to 2-3 levels, from entry level to a Senior level. 
The management was accommodating.
Good work life balance.
Target based role, every thing will be fine as long as you are able to achieve your monthly targets... quantitatively and qualitatively ..","Post the Senior Associate or Analyst level, it is very very tough to get promoted or to move out from this company to any other. 

It would take about 3-6 years till you can get another promotion. 

The experience from this place is pretty much useless, it is close to impossible to move to another company, unless you have some additional certifications (such as CA, CFA, etc).

There is a certain amount of preference for male employees, when it comes to special projects. 

You need to be in the good books of the management to get promotions and leaves accepted, else things could become awful!

Constant change in policies.

Very conservative environment!","Please assign projects to all members of the team. Do not selectively assign it to a special group of people.
There should be more motivational factors",Monotonous and Stagnant!, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3254679.htm,Junior Research Associate,2013-10-31,Hyderabad,Telangana,India,No,More than a year,Full-time,4.0,3.0,3.0,3.0,3.0,4.0,Getting Better,Yes,Approve,good to know the field of finance,shifts can disturb health of employees,no need,good to learn life and work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3243985.htm,Intern,2013-10-29,Hyderabad,Telangana,India,No,Less than a year,Contract,4.0,4.0,4.0,4.0,4.0,4.0,Getting Better,Yes,Approve,"Great Mentors
Lot to Learn
Interesting Work",The work completion and milestones were most of the time off schedule leading to loads of work to be accumulated at the last phase of the project.,More  interaction and work delivery between team members of a project would be helpful,Was a good Internship Experience, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3193893.htm,SRA,2013-10-17,Hyderabad,Telangana,India,Yes,More than 5 years,Full-time,4.0,4.0,3.0,2.0,3.0,5.0,Staying the Same,Yes,Approve,"Good atmosphere to learn lot of things related to Financial markets, investment market, etc totally knowledge based processes.",There is no good employer review and ratings here and middle management lacks in ascertaining the employees' performance review and no Rewards & awards for employees, ,I am Greatful to work hee in S&P Capital IQ, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3193052.htm,Team Leader,2013-10-17,Hyderabad,Telangana,India,No,More than a year,Full-time,5.0,0.0,0.0,0.0,0.0,0.0, ,Yes,No Rating,Highly professional and Committed Employees,Shift systems and extended working working hours, ,Excellant work environment, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3189131.htm,Software Lead,2013-10-16,New York,New York State,US,Yes,More than 3 years,Full-time,4.0,4.0,5.0,2.0,4.0,4.0,Staying the Same,No,No Rating,"Good compensation, great learning opportunities, great people used to be working here, however have left the company in recent months.","Highly bureaucratic, simple things cannot get done due to multiple hurdles, infrastructure operations outsourced to a terrible vendor, senior management is out of touch with recent technological advancements, lot of politics played by middle management employees due to job insecurity.","streamline the senior management by paying closer attention to the actual work being done by the so-called ""directors"" and ""senior directors"".","No new product developments, existing portfolio is pretty solid though", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3177952.htm, ,2013-10-14, , , ,No, ,Full-time,3.0,3.0,4.0,2.0,4.0,3.0,Staying the Same,Yes,No Rating,Good company with a few good people remaining. Still have some strong products and solutions but not very innovative anymore. Safe place to work and company isnt going anywhere anytime soon (up or down),Senior leadership isnt very strong and product development is lacking. Growth is flatlining., ,"Good company, but best people have left", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3174935.htm,Risk Specialist,2013-10-13,London,England,UK,Yes,More than a year,Full-time,4.0,3.0,3.0,4.0,4.0,4.0,Getting Better,Yes,Approve,"In S&P Capital IQ you will find great people working in a great and flexible environment. In general, you will feel secure without unpleasant surprises! At the same time you will be given the opportunities to stand out.",Bonuses are lower than banking environments while promotions are generally subject to years of experience instead of performance and skills.,I believe that the management should pay more attention to the most talented employees and reward them because there are a lot of talented people who are looking for new opportunities just because of modest recognition.,"Great people, environment to work and open to new opportunities", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3171307.htm, ,2013-10-11,New York,New York State,US,No,Less than a year,Intern,2.0,3.0,4.0,2.0,4.0,4.0, , ,No Rating,"Good tech culture.
Friendly people willing to help and talk to you.
Good hours.","Work not exciting.
Employees left after a few years - high turnover.
Senior management is hired from outside the company.",Promote more within the company.,The company had a good culture but the work wasn't very exciting., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3133040.htm, ,2013-10-03, , , ,No, ,Full-time,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Great learning opportunities, forward-thinking company, generally a very dynamic atmosphere where people who believe in the brand often stay for many years","The transition to become fully integrated into its parent company, S&P, was not received well by a majority of employees, causing many key leaders and talented employees to leave", ,Start-up that has become more corporate to compete with other big data providers, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3090229.htm,Junior Research Associate,2013-09-23,Hyderabad,Telangana,India,Yes,More than a year,Full-time,4.0,3.0,3.0,3.0,3.0,4.0,Getting Better,Yes,Approve,"Training, Environment, Flexible work culture, Pay, Vacations.","Shifts, Cab, Monotony in work,", ,Good for a fresher, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3085493.htm, ,2013-09-23, , , ,Yes, , ,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Good Working Environment, Good Salary and incentives.",Profiles are Very Rigid Specially for Entry Level Positions,"Try an Improve Work Culture, I personally feel corporate professionalism among employees is missing",A good company to start Career, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3054031.htm,Software Engineer,2013-09-15,New Delhi,Delhi,India,Yes,Less than a year,Part-time,4.0,4.0,4.0,4.0,4.0,4.0,Getting Better,Yes,Approve,"good environment
nice staff
good salary
perquisites are good","hectic schedule
work load
wait for opportunities", ,good, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW3025896.htm,Senior Business Analyst,2013-09-08,Hyderabad,Telangana,India,Yes,More than 3 years,Full-time,4.0,3.0,3.0,4.0,4.0,5.0,Getting Better,Yes,Approve,"Very encouraging managers, brilliant employees and very supportive colleagues.",Doesn't pay too much compared to the competitiors, ,Nice place to start a career., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2977672.htm, ,2013-08-26, , , ,No, , ,3.0,3.0,3.0,3.0,3.0,4.0, ,Yes,No Rating,"Good facilities, relaxing job atmosphere
 Less pressure and good interaction with manager",No creativity in jobs and no onsite, ,Relaxed place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2918228.htm,Software Engineer,2013-08-10,Hyderabad,Telangana,India,Yes,Less than a year,Intern,4.0,4.0,3.0,4.0,3.0,5.0,Getting Better,Yes,No Rating,"Lots of opportunities to learn
colleagues are very friendly and supporting",Didnt find any during my internship peroid,Benifits could be better,Great I did my final year project work here, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2911266.htm,Software Engineer,2013-08-08,New York,New York State,US,No,More than 5 years,Full-time,3.0,3.0,4.0,1.0,4.0,4.0,Getting Worse,No,Disapprove,"There is a lot to learn here, the projects are challenging, and there are some really great people.  Working in the heart of downtown Manhattan is pretty cool too.","There was a re-org in 2011 and since then a lot of top talent has left the company.  This left a knowledge vacuum that the company has been struggling to fill.  So far, the upper management has done a horrible job handling this.  They are very disconnected and uninspiring.  They haven't focused on hiring new, smart people.  They've ignored how bad the new outsourced MIS solution is.  Basically, the current environment is one where its very hard to get work done.","It's been 2 years since the re-org.  Stop ignoring the problems and writing them off as growing pains.  Instead, solicit feedback from all tiers of employees and take meaningful action to correct the issues.","A mixed bag, some brilliant people in an environment that is struggling to find direction after internal re-org", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2876391.htm,Research Associate,2013-07-30,Gurgaon,Haryana,India,Yes,More than a year,Full-time,3.0,2.0,4.0,4.0,5.0,4.0, ,No,No Rating,"chilled out environment, easy work hours","monotonous work, no learning after sometimw", ,work life at capital iq, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2870658.htm,Research Associate,2013-07-29,Gurgaon,Haryana,India,Yes,Less than a year,Full-time,4.0,3.0,4.0,3.0,3.0,4.0,Staying the Same,Yes,No Rating,Good work culture. Three different time slots for working ( can't be chosen though). Healthy sex ratio.,Work sometimes seems to be boring and monotonous, ,A somewhat fun work experience involving both ease of operations and streamlining of career goals, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2861092.htm, ,2013-07-26, , , ,Yes, , ,2.0,3.0,3.0,2.0,5.0,3.0, , ,No Rating,good initial package upto 4-5lacs,bad attitude toward the employees,check ur attitude,:P, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2838439.htm,Research Associate,2013-07-19,Gurgaon,Haryana,India,No,More than 3 years,Full-time,1.0,1.0,4.0,1.0,4.0,1.0,Getting Worse,No,No Opinion,"No work pressure and chilled out atmosphere
Work only for money","Managers throw people out in less than a day whenever they wish to..so very unstable company
Growth - forget it
Learning - totally zero
Work - data entry type not that good
Politics and managers are biased 
Training - zero after initial training", ,Unstable career abrupt changes and biased managers politics big tim, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2793228.htm,Senior Director,2013-07-04, , , ,No,More than 5 years,Full-time,2.0,2.0,1.0,1.0,1.0,2.0,Getting Worse,No,No Rating,The company has some very good products and has made some good acquisition in the past that will help existing solutions develop further.  The Capital IQ brand is still held in high regard with clients.,"The management are all legacy S&P and so they bring with them the culture that was always the problem with that company - lack of vision, lack of care for staff, lack of ambition, lack of humanity., and worst of all they will back-stab clients at the drop of a hat. If you like kissing your superiors back-side then this is the company for you.",Stop living in the 80's and wizen up.  Your staff are your most valuable asset so use them wisely.  And stop nickel and dimming your clients and stabbing them in the back at every contract renewal/discussion - that's what's destroying your reputation in the market.,Good products - terrible management, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2787338.htm,Research Associate,2013-07-02,Gurgaon,Haryana,India,Yes,Less than a year,Full-time,4.0,4.0,4.0,3.0,4.0,4.0,Getting Better,Yes,No Rating,"Good pay
Great gender ratio, cool environment","Shift timings, non value additive work",None as of now.,Research Associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2786918.htm, ,2013-07-02, , , ,Yes, , ,4.0,3.0,4.0,3.0,5.0,3.0,Staying the Same,Yes,Approve,"There is excellent work conditions  and good hr policies fun place to work, great work life balance can be maintained as the company offers various shift timings and I havent had to stretch throughout my tenure",Career progression is slow. The work becomes monotonous aftr a point of time and promotions are slow. Also no employee skill development programs, ,good start to a research career, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2779149.htm,Jda,2013-06-28,Hyderabad,Telangana,India,Yes,More than 3 years,Full-time,1.0,1.0,1.0,1.0,3.0,3.0,Getting Better,No,Disapprove,"No responsibilities, No pressures:) , very limited responsibilities to even  Ass Mgr.","No growth, no learning centres, no trainings, no people development, very long heirarchy. One should never expect growth here.","Very poor HR magmt, need to develop lot many things in Hyd.",JDA - FADIM, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2769927.htm, ,2013-06-26, , , ,Yes, , ,3.0,3.0,0.0,0.0,0.0,3.0, , ,No Rating,"systematic way of conducting initial rounds, good environment, people friendly organization, nice work culture","lack of communication after 3-4 rounds, major crowd from colleges like iipm, iilm, etc", ,Research associate, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2753978.htm,Research Associate,2013-06-20,Gurgaon,Haryana,India,Yes,More than 3 years,Full-time,2.0,1.0,3.0,2.0,4.0,2.0,Staying the Same,No,No Opinion,chilled out work environement and less pressure,no learning and frustated employees,Create some learning environment for the employees,Don't waste time here. Not worth it., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2746328.htm,Manager,2013-06-18,New York,New York State,US,No,More than 5 years,Full-time,1.0,1.0,1.0,1.0,1.0,1.0,Getting Worse,No,Disapprove,Capital IQ has an amazing Indian operation.  Morale there remains pretty good.  Do yourself a favor and sort the reviews by location and you will see that folks in India generally are happy and have good feelings about the business and even the CEO (who they don't know.),"Look at how people in NY feel.   Most people disapprove of the CEO and wouldn't recommend the company to a friend.  NY is where most of the sales, technology and product development is located.  NY is also the same office as Lou the CEO and much of the senior managers.  NY'ers have a much better sense of the level of incompetence, politics and lack of ""realness"" that the senior team has mastered.  It is very sad.",Read the reviews.  React.,Depressing outside of India, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2734307.htm, ,2013-06-13, , , ,Yes, ,Intern,5.0,0.0,0.0,0.0,0.0,0.0,Getting Better, ,Approve,"Its the perfect mix of a professional work culture and startup fun. You learn a lot, get mentored a lot, get challenging work but see people full of energy around you playing games, shouting, laughing, throwing jokes, making fun - that is you never get bored.
There will never be a lack of energy and fun
There will never be a lack of learning and quality work",Don't go by the negative reviews. I had really low expectations from the company after reading them but am so glad now that I joined it, ,Startup Fun Culture with perfect Professionalism and Work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2724915.htm,Product Consultant,2013-06-11,New York,New York State,US,Yes,More than a year,Full-time,2.0,2.0,3.0,2.0,5.0,3.0,Getting Worse,No,Approve,It's an easy job with short hours. The people are fun and like-minded.,"The group is terribly managed, and there is no real growth potential.",Pay attention.,Product Consultant, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2722309.htm, ,2013-06-10, , , ,No,More than a year,Full-time,3.0,2.0,3.0,3.0,4.0,3.0,Staying the Same,No,No Rating,"Work Culture, Environment, Team Work, Minimal politics, no or minimal work pressure",Career Growth Opportunities were lacking,Indulge and communicate more,Experience at S&P CIQ was average, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2721879.htm,Research Associate,2013-06-10,Gurgaon,Haryana,India,No,More than a year,Full-time,3.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"No work pressure, shift timings,","Monotonous Work, Need to get more interesting work", ,Friendly Employee Culture, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2709445.htm,Technology Quality Analyst,2013-06-05,Gurgaon,Haryana,India,No,More than 3 years,Full-time,3.0,2.0,5.0,1.0,4.0,3.0, , ,No Rating,"Money Money Money, Good package, brand name, no work pressure, Good bonus, No dress code, 8 hour shift , 40+ Annual leaves and Cabs...","1) No Growth - you cant expect growth until unless your senior leaves the company and your superior wont go anywhere because she/he is getting lots of money with zero technical knowledge

2) No Learning- After 6 months your learning curve falls and get ready to do the same stuff for the rest of your life..also it become very difficult to switch because of zero development in your skill set

3) Too much politics - Promotions are not on the basis of MERIT.. there is no transparency ..a person with 4 years in job will be a level 2 while a fresher with 2 years in company might be senior just because of stupid policies...

4) work is also not challenging... work become mundane after some time, its like a call center where u spend half of the time in replying to client issues 

5) No ONSITE opportunity - US will be a dream for u, only top management goes abroad and for others Webex and video conferencing :P","Management is controlled by a bunch of guys and they do whatever they like, too much favoritism by the Managers, if you have good terms with manager then its ok else there is no one to appreciate your work..

Advice will be to bring transparency, give promotions on Merit","no growth, no job satisfaction, no learning, no value of work in Outside market", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2700808.htm, ,2013-06-02, , , ,Yes, , ,3.0,3.0,3.0,2.0,4.0,4.0,Staying the Same,No,No Rating,"Big name
Stability
People  you can meet","Talent is walking out
Top Down information lags significantly",Get to know your employees better,Talent is draining, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2691790.htm, ,2013-05-30,Gurgaon,Haryana,India,Yes,More than 5 years,Full-time,2.0,1.0,4.0,1.0,4.0,1.0,Getting Worse,No,No Opinion,"Great salary package (at least in India)
Fixed timings, good facilities (commuting options available).
Not much work pressure,","a) No learning. Senior management has no interest in investing in employees and assisting in development. No training after initial 2 months-4 months.

b)  Stunning level of politics. Merit is no longer a consideration. Insecure/Arrogant senior management is more focused on surrounding themselves with mediocre cronies.

c) Massive exodus of talent. Most of the technology team has quit as mentioned by other reviewers. Same trend beginning to appear in research/analytics.

d) Lack of transparency and honesty (a marked change from the pre-2009 times). Management can't stop sending ""communications"" but these are almost always irrelevant (except for informing about yet another restrucring and/or senior level exit).","You are a disgrace. You'd burn the company down just to ""manage"" the ashes. Stop now.",Good for fresh graduates. But no point in wasting too much time here., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2686703.htm,Business Analyst,2013-05-28,New York,New York State,US,No,More than a year, ,1.0,2.0,1.0,1.0,1.0,1.0, ,No,Disapprove,Good for unambitious people. If you are even 5% motivated and want to add value to your Resume dont join this place.,"1) Management
2)) People: Everybody is a junior who think they know it all...wrong on all levels...there are no good mentors and non technical people are given techincal jobs.
3) Some business teams are good but majority have no vision",Fire all and get a new management,Pathetic pathetic...bunch of goons running the place!, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2628570.htm, ,2013-05-07, , , ,Yes, , ,4.0,4.0,3.0,3.0,5.0,4.0, , ,No Rating,"Work-Life Balance, Training, Culture and Location.",Integration with the rest of the company especially the S&P side of the business and transparency from HR and upper management., ,S&P Capital IQ, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2595671.htm,Middle Management,2013-04-25,New York,New York State,US,Yes,More than 5 years,Full-time,4.0,4.0,4.0,3.0,5.0,3.0,Staying the Same,Yes,No Rating,Flexible and entrepreneurial work environment. Lot's of potential to grow the business by putting together solutions from businesses acquired over the years but not yet fully integrated,"Hard to get paid well. Varying quality of senior management team. Culture clash between ""lifers"" and new young blood mostly brought in through acquisitions",Hire on merit for senior positions and not just based on past loyalties,Great place to work despite recent integration pain, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2579115.htm, ,2013-04-20,New Delhi,Delhi,India,No,More than 3 years,Full-time,4.0,2.0,4.0,3.0,4.0,4.0, ,Yes,No Rating,"Good environment, Friendly and helpful Colleagues",ot easy to shift to others teams, ,Great Place to work, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2542632.htm,Risk Analyst,2013-04-08,London,England,UK,Yes,Less than a year,Intern,4.0,3.0,3.0,4.0,3.0,4.0,Getting Better,Yes,No Rating,"Excellent environment, salaries are normal (but less than in Investment Banking), mostly quantitative tasks, difficult to hire in a permanent position but rarely proceed to dismissal after that stage.","Salaries around industry average, difficult to get approval for promotion (for an Intern), pension schemes and Insurance coverage less than in Investment Banking.", ,Great working environment, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2504468.htm,Research Associate II,2013-03-27,Gurgaon,Haryana,India,Yes,Less than a year,Full-time,3.0,3.0,5.0,4.0,4.0,3.0,Getting Better,Yes,Approve,"Excellent pay package (perhaps best in the data analytics industry)
Flexible work timings making life easier
Balanced work atmosphere
helpful and considerate managers
Excellent company policies","No real developmental possibilities as learning is only limited to proprietary stuff
The experience doesn't add much to the learning curve of an employee
No real challenges in the job roles available at CIQ at different levels",No real advice as overall an excellent place to work and no complaints for the top management,"Good Place to earn money, not so good to learn and develop career", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2500264.htm,Director,2013-03-25,New York,New York State,US,No,More than 8 years,Full-time,3.0,2.0,3.0,2.0,3.0,2.0,Staying the Same,Yes,Approve,Business leadership has been good at articulating strategy in the last few years.  Urgency is there.,"There has been a fair amount of re-organizations due to leadership changes within the last 5+ years.  Also, unless you are part of a key priority, you could be left behind.  There has been a relatively high level of voluntary attrition to staff in the last year or so.",Focus on ensuring there is a balanced scorecard on the key management team across all areas of the firm especially in areas where there is a greater than normal level of staff attrition.,An evolving story ..., 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2457493.htm, ,2013-03-13, , , ,No, , ,3.0,3.0,4.0,2.0,4.0,4.0,Staying the Same, ,No Rating,"Smart and good people
Interesting market
Good technology","Going through restructuring
Uncertainty about future state", ,Great Place to Learn A Lot, 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2446937.htm,Developer/BA/QA/Database Administrator,2013-03-10,Hyderabad,Telangana,India,Yes,More than 5 years,Full-time,5.0,5.0,5.0,5.0,5.0,5.0,Getting Better,Yes,No Rating,"Technology team in Hyderabad division works on critical applications of the company, provides excellent growth for the smart and hard working candidates, and has a great work culture. More than 80% of the employees has come out of college over the years and retained by the company, it won't happen with out proper work life balance, work satisfaction. I'm one of them joined here more than 6 years ago from campus.
Uses latest technology in market.
Have more recent and exciting technologies and careers in Software industry for future like Data science and the company's culture allows you to move around teams/technologies as long as you've necessary technical and analytical skills.
Developed many in house and great technologies, like web crawling, SOLR, Vertica.","You'll see colleagues from reputed colleges in India, like IITs and IIITs, NITs. People usually get a bit confused about the popularity of the company, because this company not as famous as amazon, microsoft in India, but its parent company is Standard and Poors, MC Grawhills and quite a famous, good corporate company in United states. So you can carry the brand in future if you will work in US and you'll really get all the benefits of corporate company and product based software company culture here.
If you're the person who want to seek onsite opportunities, there are no long term onsite opportunities as of today, 2013 March. You will get chance to work for few months like less than 6 in head quarters, New York, Wall street.",Keep cranking.,"Technology division: Excellent culture, work-life balance and learning", 
S&P Global Market Intelligence,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Market-Intelligence-RVW2438384.htm,Software Engineer,2013-03-07,New York,New York State,US,Yes,More than a year,Full-time,1.0,1.0,1.0,1.0,4.0,3.0,Getting Worse,No,Disapprove,"- No pressure, Chill environment
- Coworkers are nice","The company lacks vision or direction since the S&P take over. The CEO is arrogant and is not afraid to reduce salary across the board at the cost of driving every last talent away. Both of the guys who interviewed me quit within 6 month. People are leaving every week, it's truly sad. To cut cost, the company outsources a lot of development to india. The quality is greatly reduced. Then, as a bandaid fix, they hired Microsoft consultants at 500 dollars an hour, while handing out yearly raise less than the natural inflation rate! 
It feels like the upper management are clueless of what they are doing.",Resign. You guys are so terrible it's helpless!,The company is going swiftly downhill since S&P take over, 
