All reviews for S&P Global as of 2019-09-17 22:36 PDT. (No filters were used to create this file.)
# -------------------------------------------------------
# Employer's Name: S&P Global
# Content: Glassdoor Reviews
# All Reviews through 2019-09-16
# -------------------------------------------------------
Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW2000042.htm,Online Implementation Coordinator,2012-09-28,Gahanna,Ohio,US,Yes,More than 3 years,Full-time,2.0,1.0,4.0,1.0,4.0,1.0,Getting Worse,No,No Rating,Benefits; Flexible scheduling and Time Off; Great Pay if in the digital area,"Management is blind. If you offer ideas that are obvious to the company's success, you get pushed aside for another way, and this ""other way"" messes things up worse.
Very $$$$ driven. If it doesn't make the company money, or save it money, it gets passed over.","Listen to your PEONS. They know more than you think. WE are the ones talking to the customers, NOT YOU. You talk among yourselves about money and layoffs, we talk among each other about ways to improve processes. I just WISH I was in a position to make changes. The company would stop wasting time and money on stupid repetitive processes they pay us to do everyday, and these processes would be automated.","Started off great, but once inside, you get a real feel for how things go...", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1995345.htm, ,2012-09-27, , , ,Yes,Less than a year,Intern,4.0,3.0,4.0,4.0,4.0,3.0,Getting Better,Yes,Approve,The work environment is good. People are nice and friendly. Sessions are organized from different segments of the company for interns to learn as much as possible and build up networks with different people. Salary is acceptable for interns.,The projects that are assigned to us are not specified in details. Sometime makes it ambiguous to understand. Otherwise everything is fine for me., ,It was rewarding experience, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1988798.htm,Marketing Communication Analyst,2012-09-25, , , ,Yes,More than 8 years,Full-time,4.0,4.0,5.0,4.0,5.0,4.0, ,Yes,Approve,"Work/Life balance
Varied opportunities
Suburban and city",Company is going through many changes right now., ,Good place to work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1896428.htm,Editor,2012-08-28,Columbus,Ohio,US,Yes,More than 5 years,Full-time,4.0,3.0,4.0,4.0,4.0,4.0,Getting Better,Yes,Approve,Good place for mothers or parents to work.  Great benefits.,"After years of dependable employment, laid off long time full time  permanent staff. Keep lots of staff as project workers and don't promote.",Encourage staff more and recognize the efforts of all staff.,Good place for former teachers, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1859763.htm,Broadcast Director,2012-08-18,Indianapolis,Indiana,US,No,More than 10 years,Full-time,4.0,4.0,5.0,4.0,5.0,5.0, ,Yes,Approve,This is a great company to work for. The pay is excellent. You'll make more than your counterparts in the same city. Benefits are excellent. I no longer work for McGraw-Hill because this TVStation was bought out by another company and the benefits in comparison don't even come close.,The downside for working from McGraw-Hill in the broadcasting industry was that they were phasing this branch of the company out over the past several years and we felt it here. Equipment not being updated and the humdinger not being upgraded.,They were fine. No comments.,"Great company, excellent salary, exceptional benefits.", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1852972.htm, ,2012-08-16, , , ,Yes,More than 10 years,Full-time,2.0,2.0,3.0,2.0,3.0,2.0,Getting Worse,No,Disapprove,"Decent benefits and many dedicated, hard-working employees.  Unfortunately those would be the only ""pros"".",Poor senior management and NO internal employee training or opportunity for advancement.  Tremendous amount of outsourcing and annual layoffs simply to benefit bottom line.,"Annual rounds of layoffs, declining benefits (recent elimination of company sponsored retirement plan), switching to an ineffective appraisal and goal setting process along with a corporate culture where employees are afraid to actually speak their minds - all need to be addressed.","Acceptable but Over-Rated.  No loyalty to employees - Simply ""bottom line"" focused.", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1844075.htm,Summer Intern,2012-08-14,Beijing,Beijing,China,No,Less than a year,Intern,4.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,"Was able to learn a lot about the industry, was given a lot of real work as an intern","Limited in breadth of learning, I wish I was able to learn about other industries", ,Great place to learn, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1832390.htm,Analyst,2012-08-10,Hightstown,New Jersey,US,Yes,More than 10 years,Full-time,3.0,3.0,4.0,1.0,4.0,3.0,Getting Worse,No,No Opinion,"Friendly atmosphere, good work/life balance, flexible hours, good benefits, 401K","Poor management,  no advancement opportunities in recent years, positions being outsourced to handle spinoff.","Lean Six Sigma is broken, as some solutions are not implemented.",Business Shared Services analyst, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1818551.htm, ,2012-08-07, , , ,No,More than 3 years,Full-time,1.0,0.0,0.0,0.0,0.0,1.0, , ,No Rating,Ok benefits. Competitive industry with great potential to do good.,"Lack of professional leadership, the absolute poorest training for all levels & functions. Antiquated systems and emotion/favoritism driven management. Outwardly diverse/inwardly bigoted environment. Sweat-shop!!!  Illegal work hours vs. standard workday/work hours as required by law.  No compliance for handicap reasonable accommodation.","With so much influence in the world of finance, the S&P division of M-H is, in my opinion a disgrace. This firm should not be allowed to operate, let alone yield the power to determine the worthiness of ANY entity.","Very, very poor work experience", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1802833.htm,Senior Director,2012-08-02,New York,New York State,US,Yes,More than 10 years,Full-time,4.0,3.0,5.0,2.0,5.0,4.0,Getting Better,Yes,Disapprove,Exposure to multiple companies across the McGraw-Hill portfolio,Slow to change / adopt new methods; HR and Finance seem to have more control than in most companies.,Add metrics for 'speed' and customer perspective; establish a formal training and performance improvement organization; fill some senior exec roles from within,Very structured environment; great benefits., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1741762.htm,Financial Analyst,2012-07-17,New York,New York State,US,Yes,More than a year,Full-time,3.0,3.0,3.0,2.0,5.0,1.0,Staying the Same,Yes,No Opinion,secure salary and nice people and good hours,too bureaucratic.  very political - low pay, ,moderate place to work as a young employee, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1738282.htm,Middle Management,2012-07-16,New York,New York State,US,No,More than 3 years,Full-time,2.0,1.0,4.0,1.0,3.0,2.0,Getting Worse,No,Disapprove,"Fairly good pay and benefits, lots of highly educated co-workers, widely recognized brands.",Little opportunity for advancement.  Its all about who you know rather that what you know.  Senior management is mostly out of touch with their markets.  New ideas are frowned upon.,Too much of a good-old boy network.  CEO needs to step down and take some of his cronies with him.  Doubtful that company will be able to succeed in an increasingly competitive global marketplace as long as it continues to rely on advice of same senior managers.,"Poor, out-of-touch management", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1654420.htm,Information & Media Executive,2012-06-26,New York,New York State,US,No,More than a year,Full-time,1.0,0.0,0.0,0.0,0.0,0.0, , ,No Rating,A brand people have heard of,"Very conservative, very slow moving on digital",Give real P&L responsibility to executives with digital experience,Slow to change, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1620898.htm, ,2012-06-19,New York,New York State,US,Yes,More than 5 years,Full-time,2.0,3.0,3.0,1.0,2.0,3.0,Getting Worse, ,No Opinion,"strong brand recognition, great opportunities on the business side, good BU leadership, spinning of Education business will strengthen the Financial protfolio","No career track for HR or Finance, all decisions are made by 3-5 people, decision making takes years (this is being nice), All of HR does not understand what the business needs","New Corporate Leadership, commit to a pay for performance culture, walk the walk",HR needs to get a Clue (about itself)!, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1613490.htm,Project Manager,2012-06-17,Houston,Texas,US,Yes,More than 3 years,Full-time,3.0,3.0,2.0,2.0,3.0,4.0,Getting Better,Yes,Approve,"Growing subsidiaries, international, work-life balance opportunities, personable culture...","Salaries based on entry level, need to consider years of experience and certifications. Mgmt mostly promoted within, need to invest in developing leadership / professional mgmt skills.",Offer competitive salaries for experienced professionals. Invest in promoted leadership to develop mgmt skills.,McGraw-Hill Platts, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1531367.htm, ,2012-05-23, , , ,Yes,More than 10 years,Full-time,2.0,3.0,4.0,2.0,2.0,3.0,Getting Worse,Yes,No Opinion,"Benefits are good. Healthcare coverage is not nearly as good as it used to be but still better than most other companies. 401K match is pretty standard but may be improving in the future. They do have a pension but it is now frozen so future employees won't benefit and current employees won't see their contributions change. Big company, definitely opportunities to be very visible if you are so inclined.","Lots of change going on now as corporation is splitting into 2 separate companies. The split has been difficult and created additional stress for employees who are already under significant stress levels. The split is not surprising in that the company is rooted in business that are stale and facing significant changes in the future (text books, advertising, financial ratings, etc.). The company has done a decent job of communicating as much as they can about the split but still, very stressful for most. 

On a day to day basis, each individual unit of the corporation is their own little company so it's hard to speak for what working at the corporation is like; I can only speak for my experience. In the Construction Group, where I work, new management is in place. Very ""rah rah"", but the reality on a day to day basis, it feels a bit like ""slave labor"" and you've never really done enough. Very high expectations, which is ok, but bordering on unreasonable at times. Instead of encouraging, senior management seems to thrive on ""humiliating"". Very few pats on the back and quite a few kicks in the butt. It's clear for most of the highest senior management in the group that work is their #1 life priority, but the reality is that for most of their employees, family is what comes first. I'll never forget hearing the CEO of the Construction Group in a town hall meeting saying ""I support the whole work/life concept, but...""; in other words, he doesn't support the work/life concept. If you're leaving at 5 pm it will definitely be noticed. You're expected to put in long hours.

I will say in the last year, all Construction employees received a nice bonus as the group achieved their financial objectives. I can't complain about this obviously but one thing that was odd was that this came as such a surprise. I would think that employees would have been encouraged as we reached the final quarter of the year that this bonus was a possibility as our goals were in reach, thereby motivating everyone to work harder. Instead, it came out of nowhere after the year was over and the communication about it just seemed lacking.","Just treat people with respect. We all want to succeed and we all are working hard. Many of us have gone from having full staffs to running entire departments by ourselves. Try and be encouraging. Encouragement doesn't come from yelling at people, talking down to people, humiliating people. Acknowledge what we are doing, if we aren't doing something you think we should then just try and understand why and what the issues are. Talk to us like adults, not children.",Reflecting back on 15 years with the company..., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1511783.htm, ,2012-05-14,Washington,District of Columbia,US,No, , ,2.0,3.0,4.0,2.0,4.0,0.0, ,No,Disapprove,"Good benefits, interesting talented colleagues","political, lack of consistent editorial standards, entrenched, siloed management",Take a hard look at favoritism dynamic.,good benefits fast paced good co-workers, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1481096.htm, ,2012-05-01,New York,New York State,US,Yes, , ,2.0,1.5,3.0,2.5,5.0,0.0, , ,No Opinion,"-great benefits
-work/life balance
-good co-workers
-","-bad direct management - upper management has no idea what's going on
-no room for professional growth
-encouraged to have new ideas, only for those ideas to be never taken seriously or completely ignored
-","it doesn't take a lot to show appreciation to your staff or team members.  Appreciation does not always have to be a higher wage, but kind words, encouragements, little gifts or tokens, a nice note, etc.","Great benefits, not-so-great management", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1459115.htm, ,2012-04-21, , , ,Yes, , ,2.0,3.0,3.0,2.0,3.0,0.0, ,No,No Opinion,"Brand name, location, mission work","Senior management, politics, not people focused", ,Average, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1451402.htm, ,2012-04-17, , , ,No, , ,3.0,3.0,3.0,3.0,3.0,0.0, , ,Approve,The company was pretty supportive of trying to have a life outside of work. It was a high paced job but nothing that one could not handle.,The upper management seemed to be lacking in empathy for its' employees, ,Pretty good overall, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1448215.htm, ,2012-04-16,Hightstown,New Jersey,US,Yes, , ,4.0,3.5,4.5,4.0,4.0,0.0, ,Yes,Approve,Great Diverse Company with a strong respecting culture,Sometimes a little beaurocratic but not a problem, ,Excellent, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1410914.htm,Editor,2012-03-26, , , ,No, , ,3.0,2.5,3.5,3.0,3.0,0.0, ,No,No Opinion,Nationally recognized and competent co-workers.,constant layoffs. Not a stable place to work.,create a stable place to work,OK Place to Work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1399610.htm, ,2012-03-20,New York,New York State,US,Yes, , ,3.0,2.5,3.5,1.5,3.5,0.0, , ,No Opinion,"work-life balance
interesting colleagues
good benefits
good office locations","no career progression
weak middle management
no strategic answers to changing industry landscape", ,"Slow, good work-life balance", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1384964.htm,Vice President,2012-03-10,New York,New York State,US,No, , ,2.0,2.0,2.5,2.0,3.0,0.0, ,No,Disapprove,Some very smart people.  Few colleagues that were a pleasure to work with.  Great brand name around the world.  Some great companies as part of the portfolio.,Lack of leadership.  Significant amount of politics.  Virtually no diversity in leadership.,Walk the talk.,More brand than substance., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1346838.htm, ,2012-02-18, , , ,Yes, , ,3.0,3.0,3.0,2.0,3.5,0.0, , ,Disapprove,Large corp culture with great training,Tough to move around and get promoted,Take care of your remployees,educational, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1345605.htm,Director,2012-02-17,London,England,UK,Yes, , ,4.0,3.0,2.5,1.5,3.5,0.0, , ,No Opinion,"McGraw-Hill has some excellent business units, and a few not so great units. I've been fortunate to work in one of the great units, and life has been pretty rewarding in the company as a result. The recent sale of underperforming units shows the corporation is shedding some of the deadweight, but that only started to happen when a serious activist shareholder got involved. Single best feature of mhp is its global reach. You can work anywhere the world in the business units. Of course you have to be good enough.","The corporate structure governing the business units has some real airheads working in it. It is just as well for mhp that the profitable units return great margins. But seriously, how long can we subsidize some of these folks before morale sags? If you meet a dimwit and they are on an ordinary salary, chances are 50/50 that they could work in a business unit or in the corporation. If you meet a highly paid dimwit, you know he or she is from the corporation. The corporation needs a shake-up to unleash the power of the bu's from the shackles of mediocre technology, strategy, finance and hr mandarins in corporate.","Shake up the corporate staff. They don't seem like they would make it in a world where they need to actually generate a margin. Unlike the business units, which have to work twice s hard to fund the largesse of corporate, getting little in return. Maybe force them into bu work rotations frequently.","Great experience, but you have to do it on your own steam", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1286667.htm, ,2012-01-17, , , ,No, , ,2.0,3.5,4.0,1.0,4.0,0.0, ,No,Disapprove,Benefits are great!  Looks good on your resume...,The construction division organization is irreparably broken by decades of poor upper management and ridiculous turnover and restructures.  Worked there for over 10 years and watched over 6 regimes of upper management take office/ shake everything up and then leave within a year.  This last regime is the worst by far.,"Just dissolve the division and sell it already, you can never fix the mistakes made by decades of terrible management.",Upper management turnover is incredible and detrimental to corp culture., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1267131.htm,Sales Support,2012-01-05,Saint Louis,Missouri,US,No, , ,3.0,2.5,4.0,3.0,1.0,0.0, ,No,No Rating,"salary, co-workers, work environment, benefits","75% cut in sales support staff, failure to be a leader in the market",get on board with textbook rentals,The company is changing, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1254066.htm, ,2011-12-26,Monrovia,California,US,No, , ,2.0,1.5,3.0,2.0,5.0,0.0, ,No,No Rating,"Great benefits package. The management was very hands off, but then again they have no idea what you are doing whether it be leaving early or working twice as much as your coworker.","No advancement opportunities. Managers aren't ""working managers."" Pay is so sad. If you have a four year degree, you still get paid the same as the person who doesn't.",Pay attention to your employees. You let a lot of good people go for the sake of keeping those that have been there a long time picking their noses and depending on others to trouble shoot and work.,"Just a job, but keep looking", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1253808.htm, ,2011-12-26, , , ,Yes, , ,3.0,5.0,4.5,2.5,3.5,0.0, , ,Approve,Very strong brand recognition. Strong financial position. Generally competent management.Strong education product lines. Solid benefits. Serves markets experiencing and or poised for global growth.,Spinoff of education unit creates uncertainty for future of that group. Changing culture not necessarily an improvement. Employment growth in education uncertain., ,It was a great place to work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1247585.htm,Director Product Development,2011-12-20,New York,New York State,US,No, , ,4.0,3.0,4.5,3.0,2.5,0.0, ,Yes,Approve,"Collaborative, good work-life balance, interesting",Slow. Too much middle management.,De-layer. Fund growth.,"Collaborative culture, dense middle management layer, slow growth", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1241814.htm, ,2011-12-15,London,England,UK,Yes, , ,3.0,2.0,2.0,4.0,3.0,0.0, , ,No Opinion,Location of London Office and breath of services offered,"for an International, decision making is too US centric", ,???, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1239154.htm,Buyer,2011-12-14, , , ,Yes, , ,4.0,4.0,4.0,4.0,4.0,0.0, ,Yes,Approve,great balance of work/life schedule; supportive management,not all departments are supportive - it varies from segment to segment,the need for greater communication is important,very good, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1185055.htm,Research,2011-11-04,London,England,UK,Yes, , ,3.0,1.0,4.0,4.0,5.0,0.0, ,Yes,Approve,"Excellent workplace, good benefits package, good work-life balance.",Few opportunities  for career growth.,More opportunities  for career growth.,Good, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1181208.htm,Analyst,2011-11-02, , , ,Yes, , ,1.0,1.0,2.0,1.0,3.0,0.0, ,No,Disapprove,"Mcgraw hilll has a decent group of benefits.  Also, it has been in the newspaper a bit recently so you can read about your employer in the paper.","It is a sad, tired organization that is fighting against the tide of modernity and the capital markets.  It is frozen in time... 1950s or maybe the 1960s.   Senior managers who have tried to insulate themselves in a cocoon.  They retire to a wood-lined dining hall with white table cloths while their conglomerate slowly underinvests in people and products, buying back shares and floating down the cash river of S&P.",Wake up.  None of your competitors is asleep at the wheel.  Be bold.  Invest in growth.   Good luck.but it may be too late.,Frozen in time, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1151164.htm, ,2011-10-12, , , ,No, , ,3.0,4.0,3.5,2.0,2.0,0.0, , ,Approve,"Great benefits, opportunities for continued learning, team atmosphere, employee discounts on textbooks","Promotions of people to 'management' roles without formal management training is a big problem.   As a result, there is  lot of favoritism and rules that vary from person to person.  Some of the managers will micromanage their team to death and others are openly insulting to their team in meetings.  Also, there is no communication from the immediate supervisor down to the employee.","Less middle management, or better training for middle management.","Some good, some bad.", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1136871.htm, ,2011-10-03,Denver,Colorado,US,Yes, , ,4.0,4.0,3.5,5.0,4.0,0.0, ,Yes,Approve,"Great benefits, employees are respected by senior management, opportunities for education and career growth, good family/home life balance with my schedule","We are the same goal/review system as the rest of the company.  Broadcasting doesn't seem to fit in with other company goals, making for a confusing goal-making system.","I am very proud to work for McGraw-Hill, and especially proud of our senior leadership.  I would recommend others to seek jobs within the company.",Best broadcast company I have worked for, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1120039.htm, ,2011-09-22,New York,New York State,US,Yes, , ,4.0,3.0,3.0,3.0,3.0,0.0, , ,Approve,"contribution is appreciated
Empower you to do your best",work life balance can be difficult at times, ,Great place to work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1103227.htm, ,2011-09-12, , , ,Yes, , ,4.0,4.0,4.0,4.0,4.5,0.0, ,Yes,Approve,"Great environment, friendly, lots of opportunities for learning","Cautious culture, slow to change", ,Great place to work, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1060609.htm,Vice President,2011-08-12,New York,New York State,US,No, , ,2.0,4.0,4.0,4.0,2.5,0.0, ,No,Approve,"great products and services - do the greater good with supporting educaiton products and business information e.g. JDPA, Platts, S&P",lack of communication between segments that results in confusion and unnecessary political battles,improve communication between segments to elimiante duplication in efforts and improve planning to ensure clear understanding and buyin from employees,"Overall a positive experience, unfortunatly there was a lack of coordinated communication between segments", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1048127.htm,Director,2011-08-03, , , ,No, , ,3.0,4.5,3.0,2.0,1.5,0.0, ,Yes,No Opinion,"McGraw-Hill has an outstanding reputation for integrity and continuous market share gains.
A very, very generous benefits package.
Many options to grow one's career.","McGraw-Hill is a patriarchal, bureaucratic, risk-averse organization.
Favoritism is rampant.
Contrary to how McGraw-Hill would like to be portrayed, there is no work/life balance. When on vacation, one must still be accessible to management.
Timelines are unrealistic. 
There's a continuous conflict between getting work done and being political. 
There are too many chiefs and not enough indians.",Walk your talk.  Treat each employee with consummate respect. Get rid of some of the management/professional development programs; focus on supporting employees in making work/life balance more realistic and providing training and state-of-the-art tools to employees to support them in meeting REASONABLE deadlines.,"It is an exciting, fast-paced company that globally promotes excellence in education and financial investments.", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1041644.htm, ,2011-07-29, , , ,No, , ,2.0,2.0,3.0,3.5,5.0,0.0, ,No,No Opinion,There are a lot of individuals with really innovative and creative ideas who are very passionate about ehat they do.,It is very difficult to implement change.  It is such an established organization that change can take months or years to really get traction., ,There are a lot of great people who are frustrated by the extreme micromanaging there, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1034507.htm, ,2011-07-25, , , ,No, , ,1.0,2.0,4.0,1.0,4.5,0.0, ,No,Disapprove,Very good benefits including a profit sharing programme that accumulates for retirement.  Very good respect for work life balance for the employee.,"The culture is stultifying and bureacratic.  I would assume that strategic planning goes like this:  Should we try something new?  No, we failed the last time we tried something new in 1978.   Let us hire a consultant to cover our arses and do nothing.  Instead of real change, let us spout hollow platitudes about synergy (that does not exist) between the different mismatched businesses in our conglomerate.  Along the way, the most senior managment is a black hole for creativity and rules from a position of power and fear.   Finance and HR acts as the STASI of the organization.",Time to break things up.  The businesses do not fit together and constantly trying to force them to work together at the expense of solving real problems is a waste.,Bureaucratic and Pedantic mismatched conglomerate lost and unable to keep up with the modern world, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW1008955.htm, ,2011-07-06,Denver,Colorado,US,Yes, , ,3.0,2.0,3.5,1.0,4.0,0.0, , ,Disapprove,Great place to build a network.  Outstanding benefits in health and work life balance areas.  Salaries are okay. Training is good when you get it.,"Gone down hill fast.  Technology is out of date.  Better you are with politics the more reward you get. The IT org has to many people that moved over from another company with the management and have been put into position because they are ""YES"" men.  Lots of distrust and putting good people in positions that keep them rising to the top with the last reorg.  The yearly surveys on employee satisfaction is a joke.","Do something real or get out.  Stop pretending that the company is a Global company because it isn't.  MH is a New York company that has other remote office.  The fact that the term ""remote office"" is used at all shows that MC does not believe anyone outside of NYC is worth their time.",Technology?, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW999726.htm, ,2011-06-28, , , ,Yes, , ,3.0,3.5,3.0,3.0,4.0,0.0, , ,Approve,"good work life balance, interest in sectors McGraw-Hill plays in",Slow to action at times, ,"Interesting work and good people, but slow to action", 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW994077.htm,Associate Editor,2011-06-23, , , ,Yes, , ,1.0,1.5,3.5,1.0,3.0,0.0, ,No,No Opinion,Good benefits especially for working moms,"Dirty politics. You only get ahead by agreeing with everything management says. You also have to be part of the in-crowd. Many managers cannot be trusted. Hard work is overlooked in favor of brown-nosing. Very much a blame oriented,gotcha culture",If you really knew what went on in my office you'd be appalled. Everyone is too afraid of retaliation to speak up.,Get out while you can, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW958534.htm,Director,2011-05-28,New York,New York State,US,No, , ,2.0,2.5,3.0,1.0,3.5,0.0, ,No,Disapprove,"Strong learning culture.   Lots of guest speakers, courses to take, some free books.  Very advanced mentoring program.  Good diversity groups and events.  Strong sense of purpose in the eductation business.","Very hierarchical culture.  Many out-of-touch senior leaders.  Lots of turf battles.  Constant cost cutting, lack of investment in appropriate systems and processes.  Lots of talk about valuing technology, but actions indicate otherwise.    Several people felt that the positions they were hired for were overstated and were disappointed within months of joining.","Think about the rank and file employees and what the work environment is like for them.  Unify the company to act as one -- not compete and work against one another.  As a knowledge company, your greatest asset is your people.",Great learning culture.  But very hierarchical and political., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW947794.htm,"Finance, Mid Level",2011-05-20,New York,New York State,US,Yes, , ,2.0,2.5,2.0,1.5,2.0,0.0, ,No,No Opinion,"Benefits, book discounts, job stability. 

The Hightstown NJ location houses a big piece of the education and construction businesses. Also houses corp accounting. This a plus for someone not wanting to commute into the city.

In NY, you have a location right on top of Penn station for the media and education business and 1221 6th ave for corp headquarters and executive offices. They OWN standard and poors - probably the best place to work in the company for anyone career minded.","Slacker paradise, not a meritocracy, no extra reward for excellence. 

The nj location is a joke, literally looks like a high school. Everything there feels old and dusty. But the cubicles are huge.","Focus on remove under performers, promote hard work, vs old fashion loyalty, and create a new graduate recruitment program to attract new and bright minds",Like a government agency..., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW875704.htm, ,2011-03-30, , , ,Yes, , ,3.0,2.0,3.5,2.5,5.0,0.0, , ,No Opinion,high base plus easy hours and nice people,imposible to hit your quota and no room for advancement,policies change often,Blah if you want a 9-5 with no chance of hitting your quota but good hours and a base salary, 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW841598.htm,Senior Director,2011-03-07, , , ,Yes, , ,3.0,2.0,4.0,1.0,4.0,0.0, ,No,No Opinion,"Nice work environment, office space is in the heart of the city.
People that work at McGraw-Hill are for the most part hardworking.
Flexibility to do what is necessary to be successful.","The communication from leadership is very low.  
Several of the people working at the lower levels are in need of direction.
No clear management objectives driving results.",Management at McGraw-Hill should lead by getting everyone on the same page.  There is a clear lack of leadership and lack of communication.  Improving these two factors would result in greater productivity.,McGraw-Hill is a company where leadership is lacking., 
S&P Global,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-RVW837400.htm,Senior Vice President,2011-03-03, , , ,No, , ,3.0,5.0,5.0,3.5,2.0,0.0, , ,No Opinion,true interest in developing staff,heavily matrixed and layered organization.  Very risk averse.  Caste conscious.  Not a good place for those with an entrepreneurial style.,It is possible to take responsible risk and reap the rewards.,"matrixed, ponderous and risk averse", 
