"","X1","pros_page1","pros_page_rating_value"
"274",30,"Stable company, good salary and networking opportunities","4.0"
"275",30,"Great work culture, generally smart, hardworking colleagues","1.0"
"276",30,"Work/life balance is favorable; one of few places to learn credit; junior staff are given opportunities","1.0"
"277",30,"Good benefits and bonus structure, at least it was when I was still there. Relatively stable","2.0"
"278",30,"Great atmosphere. Love the people I work with. Good vacation days. Good benefits.  Nice bldg.","4.0"
"279",30,"Work culture friendly; most staff are down to earth yet capable; able to achieve work life balance and it is ESP gd for women","3.0"
"280",30,"Great Corporate Culture. 9-5 office hour. Colleague are very friendly.  Great Benefit.","4.0"
"281",31,"- You will work with some truly brilliant people, who will inspire you, challenge you, be great debate partners and make you want to turn up for work each day.
- It's probably a known fact that you won't earn quite what you might at an investment bank working at Moody's (although the pay is decent and the bonus is all cash, equity being separate) but you will learn loads and get exposed to complex work and senior... stakeholders early on.
- Moody's has a real commitment to Diversity and Inclusion, and they have made huge strides in this area in recent years.  It's a very international business so you'll always year a mix of languages and the buzz of the cultural mix is an integral part of Moody's culture.","3.0"
"282",31,"team work,nice people, great work culture","3.0"
"283",31,"You will have the opportunity to work with smart and well prepared professionals.","3.0"
"284",31,"Talented colleagues
Good work life balance
Great benefits package","4.0"
"285",31,"Great work-life balance, decent pay for hours worked, very open environment","1.0"
"286",31,"Close to subways & path station
If your house is about to foreclose, Moodys is better than begging on the street.","1.0"
"287",31,"great location , competitive salary","2.0"
"288",31,"Flexible work hours, friendly culture","4.0"
"289",31,"emphasis on team work and relatively laid back culture","3.0"
"290",31,"Colleagues are friendly and generally willing to lend time to help others in learning more and becoming better analysts. At its best, when your manager knows how to manage and communicate the needs of the team to senior management, it is a great place to work.

Although there is a lot of admin, Moody's makes an effort to give you opportunities to learn new skills and develop.","4.0"
"291",32,"Overall good work life balance","3.0"
"292",32,"Moody's is a Great place to work with a good focus on work life balance and benefits. I've had the privilege of reporting to excellent managers.","3.0"
"293",32,"Work environment,Work environment, Work environment","3.0"
"294",32,"Excellent benefits and work-life-balance; access to senior management is very good. Sky is the limit if you are self-motivated and a hard-worker.","4.0"
"295",32,"Reasonable work-life balance; mid-level managers and analysts very good at their jobs; few market competitors. Decent opportunities to move around within the firm.","1.0"
"296",32,"1. Pressure is low relative to other jobs in finance
2. Hours are generally nice and management is accommodating.
3. Friendly environment among colleagues. Good environment for learning.","1.0"
"297",32,"1. Good medical, vision and dental benefits.
2. Professional environment and impressive facilities.
3. Headquarters in the heart of the financial district.
4. Compensation is market value or better.
5. Thorough preformance evaluation process.","2.0"
"298",32,"The benefits to assist with the work/life balance","4.0"
"299",32,"Some groups work great together while others work in their own bubbles.","3.0"
"300",32,"Work life balance is good","4.0"
"301",33,"Great work-life balance and benefits.","3.0"
"302",33,"Good internal mobility, collegial culture","3.0"
"303",33,"This is a bittersweet review because I truly loved the company.  Here are a few reasons: Smart people, international, great learning programs and an interesting company to work for with some brilliant lines of business and a lot of great people.  BUT ...","3.0"
"304",33,"The company carries a fantastic brand, Work exposure","4.0"
"305",33,"Great company, and more importantly they have a great work/life balance. Managers are very flexible in terms of your out of work obligations.","1.0"
"306",33,"Nice work environment. A good place to learn.","1.0"
"307",33,"Good work/life balance, reasonable hours, flexible working encouraged, management's focus on promoting diversity & inclusion, collaborative culture, respect for individuals' view points.","2.0"
"308",33,"Stable company with opportunity for growth, good work life balance and friendly colleagues that are willing to help out. good management that communicates with analysts","4.0"
"309",33,"If you get a good manager, you will be able to really use the company's flex time.","3.0"
"310",33,"Well established financial firm with offices worldwide.","4.0"
"311",34,"work life balance is very good. people are also very nice","3.0"
"312",34,"Most of my coworkers are very intelligent. The hours are good. The compensation is fair. The firm has a great reputation. Good place to become a big fish in a small pond.","3.0"
"313",34,"- Great place for credit training
- Nice people and working environment
- Good amount of training offered","3.0"
"314",34,"Since the Global Middle Office is pretty much looked down upon by Analytics, IT, and every other team at Moody's, they hire only people in their 20's to make the culture seem fun. 

Vacation days/personal days, very lenient

Managers really don't care if you miss days as long as the works get done","4.0"
"315",34,"Very friendly environment. There's a lot of access to knowledgeable people willing to listen to and share your ideas with.","1.0"
"316",34,"Good brand to start the career","1.0"
"317",34,"Learn about debts and how companies manipulate them. Also learn the business process within moodys. Work with a lot of different teams","2.0"
"318",34,"Good Leadership, Encourage you to move around within the company","4.0"
"319",34,"Senior level exposure early on, good benefits, work that impacts the market, hours that won't kill you.","3.0"
"320",34,"Good work life balance and flexible career mobility.  Big advocates on diversity and inclusion.","4.0"
"321",35,"Learning on equity and fixed income markets, good working hours, good management","3.0"
"322",35,"Very stable firm with a good track record.  Most folks are friendly.  Good pay and benefits.","3.0"
"323",35,"flexible work schedule; multi culture environment; respect independence;","3.0"
"324",35,"I worked for the best CIO they ever had.","4.0"
"325",35,"I liked working there as I was working with a good team of professionals","1.0"
"326",35,"-Very successful company
-Profitable
-Few competitors
-Growing
-Good benefits
-Decent pay (for IT)
-Good location downtown at WTC.","1.0"
"327",35,"- Working hours are so good (9.30-5.30)
- International environment
- Management very nice and always available
- Great internal mobility","2.0"
"328",35,"Nice people, nice offices.  You can have no brain and work here!   All you need to be able to do is breathe.","4.0"
"329",35,"Stable company; Warren Buffet is the largest shareholder.  Great work/life balance.  Relaxed, intellectual atmosphere, especially if you work with credit analysts.  If you are looking for a lively place to work, a credit rating agency is not it.  Many analysts and senior management are quiet, pensive creatures.","3.0"
"330",35,"Great learning experience. Team work is very important as well as the ability to meet individual deadlines. Laid back culture, decent people.","4.0"
"331",36,"Moodys strives on its people, the people at Moody's are extremely smart but also down to earth. For the most part, Moody's has an open door policy and they love employee ideas that impact the entire company no matter what  level","3.0"
"332",36,"Great learning opportunity
College-like atmosphere
Friendly place, mostly
Decent salary for a first job","3.0"
"333",36,"Work from home flexibility via telecommuting, never get fired, diversity and employee resource groups are well established and great way to network","3.0"
"334",36,"Wonderful learning environment! Great place to work, great work life balance, and wonderful location.","4.0"
"335",36,"I’m thriving since leaving. My new company has already incorporated several of my ideas for strong Human Resource/Business partnership.","1.0"
"336",36,"Good work/life balance, ability to telecommute","1.0"
"337",36,"If you like being insulted for your extra efforts, Management delivers trinkets at your desk telling you to “hold in there” and hosts “cupcake socials” so the ""haves"" can meet the ""have nots"" that do all the work for garbage pay, in comparison to similarly situated colleagues in other companies.","2.0"
"338",36,"Interesting work, colleagues and team work","4.0"
"339",36,"Overall work life balance is good. Stable company.","3.0"
"340",36,"Flex work environment, great people to work with and good resources.","4.0"
"341",37,"Lot's of people with incredible knowledge and experience who are very willing to share it with you, very intellectually stimulating culture, great work life balance, very positive and supportive office culture","3.0"
"342",37,"Opportunity to help a successful company grow in an environment where respect for the views of others is paramount. Your work here will impact and be noticed by the financial markets.","3.0"
"343",37,"work life balance in decent. Benefits are good. Good place if your career is winding down and you don't want to be challenged.","3.0"
"344",37,"Good Environment with cooperative team members. Was part of the Quantitative Team","4.0"
"345",37,"Great company with great people","1.0"
"346",37,"Job security, work Life balance","1.0"
"347",37,"Colleagues are generally collaborative, not as cut-throat as investment banking.  The company has benefited from an environment of low interest rates and high bond issuance.","2.0"
"348",37,"Good salary and benefits, great location and reputation. Some groups are better than others so experience depends on the group you work for","4.0"
"349",37,"It's a place for work life balanced","3.0"
"350",37,"Job stability, decent hours, nice people.you'll learn a lot. Not a great entry level job but good for the post-mba job or middle of your career.","4.0"
"351",38,"Good reputation, MNC, Top Credit Rating agency","3.0"
"352",38,"Good place to spend 2-3yrs learning credit analysis as an Associate Analyst before transitioning to a junior bank/buy-side role","3.0"
"353",38,"Company culture work life balance","3.0"
"354",38,"The people are smart and dedicated.  They have done a lot to promote diversity within the company.  It is a good place to be.","4.0"
"355",38,"Well-known, good exposure to high profile clients. Work prepares you for similar roles at banks and funds, which is where most people would like to end up.","1.0"
"356",38,"Great work-life balance! Exposure to big name corporations/public entities.","1.0"
"357",38,"Training is always on top of the weekly tasks. Up to date materials and professionals leading detailed training sessions .","2.0"
"358",38,"Moodys has a huge focus on diversity and also seek for employees to utilize different work life balance methods within the company.","4.0"
"359",38,"Global firm with exposure to varieties, dominate in the industry","3.0"
"360",38,"great place to start 
Great enviroment","4.0"
"361",39,"Good place for business analyst to learn fundamentals of credit analysis & an industry/sector.
I have seen a lot of people came without business knowledge at all.
Learned a lot from IT people and left with  new job","3.0"
"362",39,"Great colleagues
Very friendly work environment
Great work life balance","3.0"
"363",39,"Good culture for those starting out, and good if you have been in the company for ages..........","3.0"
"364",39,"Good working life balance
Nice corporate culture and working atmosphere
Strong geographical mobility accross Asia but also Europe and America","4.0"
"365",39,"Very good atmosphere, decent pay. The culture is relatively laid back, but the experience is very worth while. Would definitely Recommend","1.0"
"366",39,"You get a lot of responsibility and even though you are an associate analyst level, there is no title inflation so,  it's actually a pretty high status position in terms of what you do. You do everything that the analyst does, (at least, I did )and depending on the analyst your are supporting they might let you speak with the investors.  If the economy is doing well and I believe it's beginning to pick up now, you... should get a lot of calls from headhunters while working in any causation at this company. When I was working there at the skills were in demand. However, a lot of bags are outsourcing credit analyst positions two companies in India making for less demand for this skill here  in the US. Also, companies are beginning to rely more on technology and the credit algorithms That Moody's sells. This is unfortunate because it is a bond rating agency based on credit, however, the algorithms often times employ outcomes of the equity markets. Ironic, Ha?","1.0"
"367",39,"People are all vert bright, which renders deep discussions and the work is challenging and continuously needs you to be on top of your game.","2.0"
"368",39,"in analytic role, access to management of companies
in analytic role, stimulating intellectual work
for most departments, focus on what you accomplish, not when / where / how you do it, so you can maintain a reasonable work / life balance and some control of your schedule
generally friendly people, team oriented","4.0"
"369",39,"-Building in NYC is very new and up-to-date
-Technology is new
-Ability to work from home","3.0"
"370",39,"Its fun and time consuming not boring and made friends","4.0"
"371",40,"Appraisals twice a year but then its subjective some companies give same hike in once a year format","3.0"
"372",40,"Compensation, learning, flat structure, Fortune 500 brand associaion","3.0"
"373",40,"Good place to work with some flexibility with hours.  There are team work with some teams involved.  There's some weekend work involved but it is limited","3.0"
"374",40,"Extensive travelling. Stay in five star hotels. Immense exposure to C-level clients. it rightly exposes you to the world and helps you strengthen your resume. Work-Life balance fine.","4.0"
"375",40,"Company values diversity and the ideas of all employees, whether you're an intern or managing director. Everyone can contribute and make an impact. Collaboration is encouraged and the culture is one of healthy discussion and sharing of best practices or ideas. A lot of acquisitions in the past few years which blends a lot of different business processes and provides a lot of opportunities for those that choose to be... involved.","1.0"
"376",40,"Moody's is a great place to work, especially if you are at the beginning of your career. Employees are very nice and the culture is very collegial. People help each other and the environment  is not so competitive.","1.0"
"377",40,"Easy working environment, flexible hours, colleagues and other professionals are usually very supportive. Pay is good and progression as well.","2.0"
"378",40,"Very limited pros- good colleagues, despite high turn over. Very international workforce with people from all over the world- good name on CV-","4.0"
"379",40,"I worked in a smaller office and really enjoyed the camaraderie within the smaller group. Moody's is a decent resume booster, and there are a lot of smart people you can learn from who are also down to earth. If you really ""drink the Kool-Aid"", there is room for advancement, and work-life balance is good (but probably dependent on the team you're on).","3.0"
"380",40,"Good benefits, good work life balance, and they have fun events like holiday parties. Good pantry and facilities","4.0"
"381",41,"At Moody's there is career opportunity. It is a very diverse environment and professional environment. There is a lot of training available at all levels internally.It depends on what team you are in. Generally the work life balance is good as you can work from home usually when needed. Maternity and Paternity leave are available.","3.0"
"382",41,"Good work and life balance, especially in China, as most IT companies need to work overtime 
People are nice to help eachother","3.0"
"383",41,"The benefits were good overall","3.0"
"384",41,"Culture
Great Work environment
Great management and leadership","4.0"
"385",41,"Moderate pressure environment.  great benefits, competitive compensation, lack of any real competitors","1.0"
"386",41,"Professional atmosphere, inclusive culture, opportunities for advancement","1.0"
"387",41,"Was a good company before acquisition by Moodys.","2.0"
"388",41,"Profissionais experientes , gabaritados e dispostos a ensinar. Grande possibilidade de aprender sobre várias áreas que a empresa atua.","4.0"
"389",41,"Friendly, collaborative atmosphere. Emphasis on career development, continuing education, mentoring and volunteerism. Flexible work arrangements and education reimbursement programs are available.","3.0"
"390",41,"Train new hires very thoroughly and with patience. People are very nice. Hours are really good.","4.0"
"391",42,"A very helpful internship. You get great advice from a helpful team of mentors.","3.0"
"392",42,"Exposition to top-management; Great work-life balance","3.0"
"393",42,"Self directed work, exposure to large amount of capital markets","3.0"
"394",42,"great culture, little face-time, nice co-workers rare for finance industry","4.0"
"395",42,"Good company to work for","1.0"
"396",42,"Fairly good pay and work life balance. Good office space for senior analysts. Revenues still growing and market share pretty resilient despite authorities having tried to shift market share to smaller agencies a while back.","1.0"
"397",42,"Nice people to work with and flexible work schedule.","2.0"
"398",42,"Moody's provides a strong work life balance that allows people to leave at a reasonable time and balance work with their personal lives.","4.0"
"399",42,"Good place to start. Good People.","3.0"
"400",42,"Good Exposure in a role that provides a end to end understanding of a credit.
Company's status gives employees interaction with top decision makers and senior management.
Relatively flat structure gives (even junior) staff ownership of final reports/ratings/research","4.0"
"401",43,"Chill, people are friendly, jobs are straightforward","3.0"
"402",43,"Due to the nature of the industry and the highly regulated environemnt, barrier for entry is high.","3.0"
"403",43,"Working environment is very good. Collegial environment that you can learn a lot from your colleagues and senior managers. Juniors are encouraged to share their ideas.","3.0"
"404",43,"Great place to work. Great benefits, laid back environment. Ability to grow if desired.","4.0"
"405",43,"Growing Company and lots of opportunities to expand your skill. Employees are treated with respect. Good company for growing your career.","1.0"
"406",43,"Fantastic culture, true commitment to diversity & inclusion, intelligent colleagues.","1.0"
"407",43,"Leading Global Provider of Ratings Services;
Intelectual Leadership in Ratings, Credit Risk and Capital Management for Financial Institutions
Excellent Work Environment","2.0"
"408",43,"Good work life balance and corporate culture: good pay given the work life balance","4.0"
"409",43,"Good credit training, work for very smart senior Analysts, good work life balance","3.0"
"410",43,"Large customer base, great opportunities for self starters, great benefits for those who are trying to provide for families.","4.0"
"411",44,"They spare no expense to show their appreciation of hard work. 
It's refreshing to work with the best in the industry.
People here take pride in the projects.","3.0"
"412",44,"The Good: Moody's is a great place to work. Employees buy into and live the Employee Value Proposition, which states, ""Our Views Matter. So Will Yours."" It's a flat organization where junior level people can work closely with senior level people and both can gain knowledge from each other.  The offices are beautiful, the location is great, and the people are collegial and collaborative. Moody's business model works.","3.0"
"413",44,"Great People
Great internship program
Lots of activities for interns
Lots of networking opportunities","3.0"
"414",44,"Has Bi-annual Appraisal which helps retain employees","4.0"
"415",44,"Fast promotions (if you share a good ""rapport"" with your manager)","1.0"
"416",44,"Good work/life balance, nice exposure","1.0"
"417",44,"-great working environment providing lots of autonomy and flexibility 
-interesting work
-stability and job security","2.0"
"418",44,"1. Good work life balance
2. Flexible working time.
3. Will be exposed to new technologies and new opportunities as long as you are in the right project.
4. Good benefit","4.0"
"419",44,"Interesting work, reputable company, overall very friendly work environment, good work life balance","3.0"
"420",44,"Moody's has a wide variety of online training resources. Managers have good relationship with employees, encouraging mobility and seeking out leadership roles for employees. Moody's strives to keep a good work life balance.","4.0"
"421",45,"Little to no backstabbing.  Most people are quite friendly although I don't see myself inviting anyone over for a holiday dinner any time soon.","3.0"
"422",45,"Very few smart and visionary thinkers are people you can learn from
Close to the PATH
Well known brand in this industry
Good amount of work
Ability to move internally","3.0"
"423",45,"the finance department works well","3.0"
"424",45,"work/life balance, exposure to senior management","4.0"
"425",45,"Open door management policy, stable employer in financial service. Nice people create a psychologically safe working environment.","1.0"
"426",45,"Close knit, cooperative. People liked to work with each other. Smart people for the most part.","1.0"
"427",45,"Nice colleagues. Very nice people to work with. Teams are generally small so exposure to decent work is good. Good work/life balance, hours are not too long & generally 9:30am to 5:30pm","2.0"
"428",45,"Modern facility and good benefits plan.","4.0"
"429",45,"Everyone lets you speak your mind.  Very collaborative.  Great work from home policy.  Great work/life balance.","3.0"
"430",45,"The environment is friendly and collaborative; some managers can be really helpful in supporting your career goals; decent benefits and work/life balance","4.0"
"431",46,"Work life balance, pleasant work atmosphere","3.0"
"432",46,"buena experiencia. Equipo de amigos y buen ambiente","3.0"
"433",46,"Good Core Values - Promote from within","3.0"
"434",46,"1. Good work environment
2. Employee benefit packages
3. Easy for transportation","4.0"
"435",46,"Great local and suportive bosses, flexi work hours, no politicking.","1.0"
"436",46,"Great team environment and support","1.0"
"437",46,"Open communication, friendly culture, easy interview. Manager was very open to listening to opinions, set working systems","2.0"
"438",46,"Decent benefits and decent work-life balance.","4.0"
"439",46,"- work life balance
- good health and retirement benefits
- low pressure environment","3.0"
"440",46,"Work-life balance, friendly environment, decent exit opportunities","4.0"
"441",47,"Great opportunity to perform & grow. One of the finest teams","3.0"
"442",47,"Full of intelligent, well-meaning people. Interesting work. Company has good intentions.","3.0"
"443",47,"Good peers, especially the ones who have been in the company for a while.","3.0"
"444",47,"Collegial and supportive culture. Meaningful work. Broad exposure to market.","4.0"
"445",47,"Reputabale firm, looks good on your CV and nice colleagues tonwork with.","1.0"
"446",47,"Above average work-life balance; Many employee affinity group events and volunteer opportunities; Smart colleagues. Decent culture that values rigorous analysis","1.0"
"447",47,"Work is interesting and challenging","2.0"
"448",47,"Good exposure to the business and client world. Good training. A lot of learning opportunities. • Ability to provide management direction and resolve complex, multi-faceted problems to meet the business needs of Global Banking & Markets, by applying their financial and technological knowledge to the design of systems solutions, methodologies, and/or processes.","4.0"
"449",47,"great culture and collaborative working environment
flat structure, access to senior managers","3.0"
"450",47,"Good work life balance, flexibility","4.0"
"451",48,"Work life balance is great.","3.0"
"452",48,"they have a great tuition assistance benefit","3.0"
"453",48,"Collegiate environment among analysts; great environment to learn about credit analysis; closer contact with issuers than mos to other institutions; possible to move around different geographic locations to keep the job more exciting; stable job environment","3.0"
"454",48,"Multinacional, conexão com CFOs e CEOs de grandes empresas. Interação com diferentes escritórios ao redor do mundo. E a depender da área, sua qualidade de vida pode ser bastante boa.","4.0"
"455",48,"-People are great to work with
-Calm work environment
-Flexibility around work hours","1.0"
"456",48,"-One of three leader in the field
-Flexible working days
-People are usually easy to work with","1.0"
"457",48,"great collaborative work environment, work life balance","2.0"
"458",48,"Good Culture, High on Compliance","4.0"
"459",48,"Great health insurance, 4 weeks paid paternity leave, exposure to research opportunities, company has tried to embrace flexible work arrangements in recent years","3.0"
"460",48,"Great learning environment with access to trainings and autonomous work. Collegial team environment. Empowered to excel and work on what interests you.","4.0"
"461",49,"stable company, good salary and benefits and nice colleagues","3.0"
"462",49,"learn credit analysis
exposure to market
private offices for analysts
good support from junior resources","3.0"
"463",49,"-Work life balance is good
-Overall good benefits (401k, Medical, Dental)
-Work culture is pleasant and respectful of others
-Supportive of LGBT rights","3.0"
"464",49,"Good Work Life Balance 
People are generally nice
You are treated like a grown up as long as you get your work done","4.0"
"465",49,"Work-life balance, the opportunity to work with some really talented analysts, the exposure from being at a market leader","1.0"
"466",49,"Good work life balance. OK salary.","1.0"
"467",49,"Good work-life balance, collaborative and smart colleagues.","2.0"
"468",49,"work life balance - fairly reasonable work hours. Get to avoid working weekends
interesting work - get to hear from the companies directly
More objective than sell side research as you do not have to appease anyone","4.0"
"469",49,"Great Project with good career opportunities.","3.0"
"470",49,"-Great benefits including paid time off and leave policies. 
-There is a lot of variety in the analytical work we do, which keeps the job interesting. 
-Moody's is good about promoting from within; people usually don't get stuck in junior roles for long. 
-Our teams are also very diverse especially compared to other financial services companies and women are well-represented at all levels. In addition, Moody's... recently won an award for being a good workplace for working mothers.
-Very collaborative. Great place to work if you enjoy research and debate.","4.0"
"471",50,"- you can do quality analysis 
- you get amazing exposure to management and investors/officials","3.0"
"472",50,"Very good opportunity to stay for a long time","3.0"
"473",50,"Timings are flexible  for work and life balance .","3.0"
"474",50,"Great learning environment and starting place.","4.0"
"475",50,"great people, great location, nice","1.0"
"476",50,"Work flow is manageable. Working hours are 40 even during peak season. Your salary can be higher if you speak more than one language.","1.0"
"477",50,"Although compensation is on the lower end compared to sell-side and buy-side firms, per-hour pay is reasonable. Lots of opportunities for lateral moves if you get stuck on a dead-end/slow-growth track","2.0"
"478",50,"Great work culture and colleagues; open access to senior management; genuine opportunity to make a difference","4.0"
"479",50,"The culture at Moody's is great- the people are generally nice and there is no room for cowboys.  In addition, employees are incredibly diverse with just about nationality and language represented there.","3.0"
"480",50,"Great work environment. Open door policy. Multicultural.","4.0"
"481",51,"good place to work for","3.0"
"482",51,"Some work/life balance flexibility.  The work is interesting on occasion.","3.0"
"483",51,"Amazing place to learn fast","3.0"
"484",51,"Exposure to senior management internally and externally","4.0"
"485",51,"Many smart/experienced people. Life and work balance.","1.0"
"486",51,"Good work life balance and career opportunities","1.0"
"487",51,"Comfortable environment, nice building, has good benefits","2.0"
"488",51,"Solid company, good pay, reasonable benefits package.","4.0"
"489",51,"WFH option,
Nice working enviorment
Nice colleage","3.0"
"490",51,"Great experience, intelligent, hard-working team.","4.0"
"491",52,"Good work-life balance, fair compensation","3.0"
"492",52,"Good work environment and teamwork 
Working remotely is just as effective as from working from the office
Diverse and inclusive corporate culture","3.0"
"493",52,"-Work from home
-Opportunities to attend learning presentations
-Relaxed nature of the company","3.0"
"494",52,"Great people for the most part. Potential to have a great blend of intellectually stimulating and relevant work.","4.0"
"495",52,"Better than I had expected. Smooth interview process and supportive team.","1.0"
"496",52,"Great Work Life Balance
Nice People
Cafe is nice and well priced
Awesome area
bosses want to help you achieve goals","1.0"
"497",52,"All employees are valued at Moody's. They take Diversity & Inclusion seriously! I like the variety of people that work at Moody's. The CEO & CFO ate top notch. I love working at Moody's.","2.0"
"498",52,"Good place to get sound footing in capital markets, transactional work and credit analysis.  Top shelf conscientious analytical staff.","4.0"
"499",52,"Company has great reputation. In the Financial Services industry, I think Moody's provides exceptional work-life balance to employees. Great place for mid career professionals with young families . You will be able to advance your career while still spending time with your family.","3.0"
"500",52,"Diversity is very decent. Vacations are fine.","4.0"
"501",53,"High integrity, good career opportunities","3.0"
"502",53,"Received insightful advice from seniors, went through the internship before University and colleagues gave sound advice for what to expect and everyone were kind enough to take out time to speak to you. Having an internship at Moody's in high school had prepared me for finance courses in uni and made me top of my batch when getting selected for banking internships.","3.0"
"503",53,"Good exposure for fresher, Bi-annual appraisal","3.0"
"504",53,"Little investment in formal training but great 'on the job' learning  ground if you are relatively early in your career.
In the main, people are nice and the HR department in London is quite sociable.
Diverse organisation from a cultural perspective and huge progress made in the diversity space over the last few years.","4.0"
"505",53,"one of the very few financial KPO in Bangalore . I seen no Pros in the company.","1.0"
"506",53,"fair, time, flex, work from home,","1.0"
"507",53,"Family Oriented
Good Salary 
Good Bonus
Good Benefits","2.0"
"508",53,"AMAZING work life balance
Smart, thoughtful people doing interesting work
Good exit opportunities 
Ability to pursue CFA designation while working","4.0"
"509",53,"Good compensation and benefits for the industry","3.0"
"510",53,"- Good job to start your career","4.0"
"511",54,"Great working with moodys
So much learn","3.0"
"512",54,"Great people and lots of flexibility, good work-life balance","3.0"
"513",54,"The employees at Moody's are very knowledgeable, talented and on the most part pleasant to work with. Your opinions are treated with respect and sought after on a regular basis.","3.0"
"514",54,"Work/life balance. Interesting work if an analyst.","4.0"
"515",54,"Good work-life balance culture, people relatively friendly and helpful, relatively good benefits, has some opportunity for overseas exposure (subject to budget).","1.0"
"516",54,"Great work life balance and good environment for research","1.0"
"517",54,"Great work-life balance, good people, great brand.","2.0"
"518",54,"- Higher salary range compared to other financial institution in market
- Good benefits: insurance, flexible working hours
- Growth opportunities in the corporate
- Work life balance","4.0"
"519",54,"Friendly and stable environment, good for those with family.","3.0"
"520",54,"Because a date of my birthday talk what a goal of my life to help people from different countries to do business for peace.","4.0"
"521",55,"Good Work LIfe Balance and very relaxed work","3.0"
"522",55,"Good work life balance; quality reputation","3.0"
"523",55,"Great entry level position at the company. Provides access to key lines of business, with upward mobility and great overall understanding of the business.","3.0"
"524",55,"Good benefits, opportunity for advancement and mobility for junior professionals","4.0"
"525",55,"Decent medical coverage, depending on the department you can work from home.","1.0"
"526",55,"Flat organization structure
Excellent compensation and benefits","1.0"
"527",55,"Equal opportunities
Learning 
Compensation
Work life balance","2.0"
"528",55,"networking opportunities with firms in financial services","4.0"
"529",55,"Relax environment and great office","3.0"
"530",55,"Systemically important work in a dynamic environment. Very diverse culture and global outlook. Brilliant training opportunities.","4.0"
"531",56,"great compensation and benefits here.  work remote when you want","3.0"
"532",56,"Stable company, good work environment, you have the opportunity to learn about different topics and indirectly increase the work experience","3.0"
"533",56,"great company culture, great work life balance","3.0"
"534",56,"Steep learning curve and a great brand name. I would definitely recommend this company to prospective candidates. It is the best in class for credit research. S&P comes in a close second.","4.0"
"535",56,"Good working environment and friendly people.","1.0"
"536",56,"Nice working environment
International footprint
Good corporate culture","1.0"
"537",56,"best company to work with. The management is very helpful","2.0"
"538",56,"Work life balance
New Set up - promising growth opportunities","4.0"
"539",56,"Work life balance is good","3.0"
"540",56,"There's a great work life balance and terrific benefits. Good stepping stone","4.0"
"541",57,"Overall the company is good to work for.","3.0"
"542",57,"Very intellectually stimulating place to work, great colleagues and good exposure.","3.0"
"543",57,"+Investment Banking like experience without the hours, pay or prestige
+Exposure to senior executives for some of the top corporations, important government officials and investors in the country.
+interesting work with smart people
+strong brand","3.0"
"544",57,"good conditions for working there","4.0"
"545",57,"Flexibility of work  is possible","1.0"
"546",57,"Strong brand name / franchise","1.0"
"547",57,"Great flexible work hours/environments
ERGs
Company volunteering","2.0"
"548",57,"Community, volunteer opportunities, relaxed environment","4.0"
"549",57,"Great colleagues, surrounded by intelligent and generally good people","3.0"
"550",57,"Great work-life balance, flexible managers, great pay for the amount of hours worked, diverse and accepting environment","4.0"
"551",58,"Good place for career progression, and work life balance.","3.0"
"552",58,"good work life balance. flexible working schedule","3.0"
"553",58,"Great work-life balance overall, autonomy","3.0"
"554",58,"Six monthly salary hike. Good colleagues and I was fortunate to have a good manager. Does not follow a hire and fire policy.","4.0"
"555",58,"Great Place to work. Great analytical relevance and professionalism","1.0"
"556",58,"Good salary with a secure and stable environment . Overall it's a Nice place to work with friendly staff and a good location .canteen is good and affordable","1.0"
"557",58,"Moody's investor services has a good location for its London office in Canary Wharf aprox, 2 mins from canary wharf london underground station Jubliee line.","2.0"
"558",58,"Utilize my skills, location, professional people","4.0"
"559",58,"Great culture/workplace environment. Awesome place to begin career","3.0"
"560",58,"better than average work life balance","4.0"
"561",59,"Most the people that work there are intelligent, experienced and high quality","3.0"
"562",59,"Excellent place to work  with work life balance. Adopting new technology.","3.0"
"563",59,"Some nice people.  Very diverse environment.  Good learning place for juniors but work is very uninteresting for the most part.","3.0"
"564",59,"Easy, mundane task-oriented job. 
Schedule is stricly 9 to 5. Never an hour more
Fairly low-stress environment","4.0"
"565",59,"No pros for US location","1.0"
"566",59,"Wall Street reputation is good","1.0"
"567",59,"I think Moody's is a great firm with an awesome company culture. People are friendly and the work-life balance is extremely manageable. Additionally, for a Financial Services firm, Moody's is pretty progressive on Diversity initiatives.","2.0"
"568",59,"Good people. Nice location. Okay money.","4.0"
"569",59,"Great experience, lot of knowledge gained, friendly and collaborative atmosphere.","3.0"
"570",59,"I found Moody's to be a company that is caring enough to fully support a work / life balance.  Their work from home policy is very beneficial for staff.","4.0"
"571",60,"interesting work, excellent calibur of co-workers, good reputation","3.0"
"572",60,"Good work life balance exists","3.0"
"573",60,"Work Life Balance
Good Learning Environment
Brand Name","3.0"
"574",60,"Great company! Great opportunities for interns to meet with top-level staff","4.0"
"575",60,"salary and benefits, people, lots of free drinks","1.0"
"576",60,"growth opportunities
friendly staff
excellent benefits
Community sponsors to events","1.0"
"577",60,"Good exposure to rest of the company through the role","2.0"
"578",60,"Great place to crack into the world of finance and take a deep dive to understanding the fundamentals of public markets.","4.0"
"579",60,"Advancement is available to all
Competive Salary","3.0"
"580",60,"Awesome internship program.  Competitive Pay. Great networking.","4.0"
"581",61,"Nice company to grow my experiences","3.0"
"582",61,"interesting work, supportive colleagues, good reputation","3.0"
"583",61,"Prestige and the like Yeah","3.0"
