"","x"
"284","Middle-management has a love of poorly developed/shortsighted solutions.  Lots of overcomplicating processes, many of which result in ""hurry up and wait"" situations (but there is still a dearth of necessary processes...).  Little penalization for not meeting deadlines many arbitrarily set deadlines but no reward for meeting such deadlines.  As a result, progress is highly superficial.  Middle-management likes to... make it look as though there has been change when little no none has actually taken place.
It feels as though this job is a means to an end for most management... some padding of the resume so that they can move on to the next company."
"285","Even as little as 5 years ago there were better leaders but all pushed out by other managers who were threatened
Constantly hiring people who bring no value 
Never cutting loose of people who bring no value which causes more work and long hours for some
No value added people typically get promoted since managers have favorites 
Budgets have been tightened with smaller bonuses Moving employees into picnic style... tables in a building where no one wants to go
Evaluation forms are changed by managers 
Don't tell management the truth about what they don't want to hear or you will be pushed out"
"286","under a lot of pressure during work"
"287","low salary compared to banks, slow career progression"
"288","conservative ways and slow motion for innovation"
"289","staid, slow moving and political. Senior connections were important. Junior staff had trouble with dealing with senior staff at times."
"290","Low pay, pay rises are minuscule, awful maternity pay which is not in line with other employers. They have a huge focus on offshoring roles & it just doesn't seem to be working. Hardly any study leave"
"291","Management is not transparent and the company departments are very political.  Managers are not sufficiently trained to supervise or manage a team."
"292","A lot of fire drills.  Meet the fate mentality over quality at times."
"293","Salaries in certain departments does not match the amount of work you do; some teams understaffed leaving a few to do the work of many"
"294","Your 9-5, are often times not a 9-5.
Stress is a word heard too often.
Can't think of any other cons wotlrth mentioning."
"295","The Bad: Then there is the HR Department. In a company that employees are genuinely proud to be a part of, the morale in this group is abysmal. These are the people who run the employee engagement survey and spend a lot of manpower to find ways to retain the best talent, while their own employees leave in droves for better jobs. There have been several occasions when employees have left without another job waiting... for them.

 The Ugly:  the Leadership & Organizational Development group, since there is no leadership or organization at the top of the department. In the past few years there has been a nearly 100% turnover. That is unacceptable.

I single out L&OD because the senior leaders, who are the key drivers of the Employee Value Proposition, seem to live by the mantra, ""Our views matter. Yours do when they mirror ours."" The senior leadership is rewarded for implementing early 21st Century ideas to enhance L&OD, meanwhile sucking up valuable resources by taking leadership training instead of providing that training to someone who could actually benefit from it. Incompetence and lack of communication skills are rewarded, hence the turnover.

Overall, Moody's is a great place to work as long as you are not an HR Professional."
"296","Long working hours; Short projects"
"297","Long working hours
Culture of sycophancy
Copy paste work with little analysis
Employees micro managed by seniors"
"298","growth is slow, bureaucratic culture"
"299","-difficult for junior analysts to get promoted"
"300","Nothing much to say about cons at this time."
"301","Very few opportunities to get promoted"
"302","Depending on your role at Moody's, may not have as much exposure to all Lines of Business within the company."
"303","A lot of workload time to time and you will run out of things to learn after a couple of months"
"304","Being in this highly regulated industry does not allow one to be business opportunity minded, agility and innovation not considered pros"
"305","High pressure. Difficult to do work life balance. Too much reliance on outsourcing partners. They need to start hiring in-house talent."
"306","Too many changes in an effort to streamline, with little input from those doing the work."
"307","Not always possible tp keep acceptable work-life balance;
Perceived Excessive Regulatory Burden in the Rating Line of Business;"
"308","Pay is low for the industry - could be more transparency"
"309","Focus more on employees to retain talent rather than solely managing earnings to please shareholders"
"310","Non-commission sales, 401k matching is low and the work force maybe reaching retirement ages anytime soon."
"311","Reactive industry, the management is BAD; no focus on career development"
"312","Company thinks it's a growth company but becoming very European and government like"
"313","pay is not commensurate with value-add"
"314","Inherent conflict of interest in business model. Sloppy work, lack of integrity by some analysts. Backward looking analysis -- few working there have real-time market experience so ratings behind the curve."
"315","My advice to management would be that the company needs to invest more in its associate analyst pool and change the way in which it compensates. There needs to be more incentive for strong performance."
"316","Non commercial environment where rewards are by no means linked to performance or analytical contribution.
 The status quo (promoted by management) is the message to follow for progression. Associates are rewarded for agreeing with the consensus. After all, management's subjectively rewards without any performance measure being considered"
"317","Moody's is conservative. If you are looking for competitive pay this may or may not be the best place for you as other companies offer much more. However, when the economy is in a bad place Moody's might be the place for you!"
"318","as the technology guy, the technology  is not so important here, I mean, not the first priority, maybe moodys is a finance or rating company, not sure,"
"319","Integrate GMO in strategic planning"
"320","no negative experience, great company."
"321","Senior mgt has no faith in it's direct reports, constantly calls in ""consultants"" costing hundreds of thousands of dollars that over and over have missed crucial information in their recommendations.  The best way to describe Moody's IT is the following:  A mid sized IT shop, that takes actions as though it were a world class IT organization but then at the same time manages like a mom and pop grocery store."
"322","There really aren't any cons to speak of"
"323","Has become least employee oriented company in the last three years.
Cheats employees of its bonuses by giving naive excuses.
Top heavy management structure. Too many managers handling 4-5 member projects. Hence difficult to promote employees.
Management introduced internal certifications based on promotions are made. If you fail to clear these certifications, management will defer your promotion.
Managers are... interested in improving their own margins and hence don't mind stealing employee bonuses to make up their margins"
"324","Falta de recursos por ser uma empresa pequena aqui no Brasil e o escritória depende muito da sede em NYC."
"325","Administrative Employees are considered Non-Exempt status, so reporting hours are necessary. They are overtime eligible, but it is discouraged and limited, so you can't depend that to significantly add to your base. Also bonuses for non-exempt employees amount to an extra paycheck at the end of the year, and are dependent upon the market, so some years you may not get a bonus."
"326","Compensation is not very competitive. Promotion is a little slow, but best analysts still get promoted pretty fast."
"327","Very poor talent pool , mostly instruction followers with no thought process or ingenuity
Unrealistic expectations like you have to stay till 12 am at night and company won't even provide free transport in an unsafe place like gurgaon 
Zero quality work"
"328","Work life balance, Monotonous work at times"
"329","Need more workers to do the job properly.  Lack of promotion and upper mobility is limited.  
Some politics are there with managers and their peers"
"330","Bosses who are responsible for your growth are placed somewhere really remote. No clarity on where business is moving. No strong plans specially for Indian market. Since business is too market driven, which affects your overall performance and target achievements which impacts your bonus a lot. You will not receive a penny when you'd have invested all of your self but since market didn't perform so even you lost it.... Company promises a lot but delivers really less. No HR engagement at all."
"331","Not always as nimble or progressive as the company could/should be in terms of technology."
"332","It is difficult to get promoted and the salary is lower relative to the market."
"333","Be clear regarding what is expected. Communicate clearly and provide feedback."
"334","Weak management, weak salary, weak culture and no career path!!!! I have not been promoted despite being an outperform year on year - promotions are not linked to performance but opportunities instead"
"335","Pretty bad micromanagement, and some of the worst/outdated middle/upper managers you'll encounter. But not unexpected from an old-fashioned NYC based company which is stuck in the 80's. Also, I think the whole industry is BS, which is why I left."
"336","Is not good for IT professional to stay. The CIO treat them as commodity. When the project is done, it is the time you to go. outsource will replace you then"
"337","Slow career progression
non meritocratic
Poor IT infrastructure"
"338","Not good if you are looking for a long-term place to work/career."
"339","Enhance promotion process 
Offer competitive salaries notqbly versus to banks to increase attrition rates, notably among junior staff."
"340","Not many cons! Very good atmosphere, decent pay. The culture is relatively laid back, but the experience is very worth while. Would definitely Recommend"
"341","You are at the whim of who you work for. I worked for a guy who was very knowledgeable but not very nice to me. He made my life miserable and decided to replace me with someone with less experience. I was pretty experienced for the role and probably should've been hired into a higher role. the training tends to be on the job, but they analysts are often too busy to train you properly, so you have to pick up certain... skills from reading prior reports or the rating methodologies. Hopefully, you were formally credit trained before you got there."
"342","Long working hours, especially due to the time zone difference when you need to reach people globally. Pay could be better."
"343","find a way to comply with regulations without ruining lives of employees"
"344","Lunch too short so I can't eat quick enough so end up feeling sick"
"345","Insufficient support to employee including Training, benefits"
"346","Career progression is slow and salary, albeit increasing, is still under mkt avg"
"347","They are constantly growing which means there is always more to do than there is time to complete in a year."
"348","Hard to forget that they messed up in 2008, so management had serious failings back then, which may not have gone away. Pay isn't high and so there can be a big brain-drain issue."
"349","Management does not know how to retain young talent. They do not value the opinion of junior associates enough. Very, very bureaucratic place and practices."
"350","Career progression is sometimes hard to find. Promotions system is not very consistent among different teams doing the same role."
"351","work load is very demanding often times requiring to work outside traditional work hours. Not much area of support."
"352","Work on strategy to keep people stay with the firm"
"353","interview process too long
recruiters don't answer emails"
"354","Pace of work can be fast and furious at times, because of the limited number of analyst jobs in the Toronto office you might have to move to another country to move up, or ultimately change companies"
"355","The products produced by this firm are not flashy, but have a significant impact in the financial markets. If you need to tell your friends about your role on the creation of the next iSomething, this is not the place for you."
"356","Mundane work, very stubborn management and personnel. Very little room for career progression.  A lot of regulatory administrative tasks. Not a good place for someone who is intellectually curious and trying to make a name for themselves."
"357","Long Hours, Better Salaries for experienced hiring"
"358","better management with support on staff"
"359","Compensation level and performance evaluation system is below average"
"360","The company is slow to promote internally and has been experiencing increased turnover as the job market has strengthened.  Paid maternity leave is quite short and below average as compared to the industry."
"361","High turnover, systems need improvement.  Some managers and executives can be short tempered, conceited, and very arrogant. It all depends on the group you are in."
"362","Career mobility is not fantastic. Company direction a little iffy recently and mentorship is non existent. Definitely a flight of talent unless the employee wants to stay there forever."
"363","Salary-  the salary in many positions just aren't competitive enough relative to the market.
Internal mobility - people stay awhile at Moody's which makes it tough for younger employees to move up quickly within the firm"
"364","Transactional work
Some accounts are too demanding
Salaries dont scale properly
Cheap for somethings"
"365","Make you jump through hoops to get promoted, regulation sometimes makes the paperwork more important than the analysis"
"366","Not as prestigious as  banking."
"367","Everyday at Moody's I was told, ""not here"", ""we don't do that here,"" in response to every idea I had."
"368","I would like to reiterate then post by another HR employee on July 31, 2015.   Beware!!!   The HR organization is a dysfunctional nightmare!  “Leadership” is a laughing stock and the organization is toxic and disorganized.   Getting ahead is impossible - no matter how hard you work.  There are quite obviously “golden children” who have been assigned to high ranking positions in the recent HR restructure (merit??). ... Many of these individuals have been imported, at presumably great expense, to take the place of hard working Americans with experience, years of recognition and merit.  At the same time, the costs associated with these employees appears to have drained the budget - in so much as there is nothing left to incentivize most workers or improve/ upgrade their conditions.  You can make WAY more elsewhere with a more respectable and skilled Management team and incentive program."
"369","The finance / accounting department needs serious reforms. There are massive issues there and I don't recommend any one, especially ambitious to work in this department. 

This place is stable but given the size and this stability, a lot of slackers."
"370","Limited opportunities for growth and management are not open to changing."
"371","IT Management does not do a good job adding staff as the firm grows and this causes some folks to over work and lack work/life balance.  The culture is becoming more like a bank."
"372","limited potential growth; career mobility is low"
"373","I was let go when he left for no apparent reason"
"374","I did not come across any cons."
"375","-Toxic environment (in some groups) with everyone looking out for themselves and trying to look good to their superiors
-Many people in CYA mode all the time
-Heavy work load
-Long hours
-Way too much process and overhead for the release schedule you are expected to meet, and they wonder why you don't have all of your t's crossed and your I's dotted
-Very adversarial and territorial between IT and... business
-Questionable work-life balance (in IT)
-Test environments that break constantly causing excessive delays with releases"
"376","- Nothing to point out"
"377","Absolute and total incompetent management.  Couldn't run a project or a program if they tried.  IT thinks they are God, yet for a totally second and third rate IT organization I cannot understand why."
"378","A credit rating agency is not an investment bank, so don't expect to be paid like an investment banker, or work extra hours like a banker.  That's the trade-off.

Many analysts have their own offices - because many conversations with issuers discuss non-public information - which leads to a less-personal environment."
"379","Long hours, significant amount of manual/tedious/admin work regardless of position."
"380","corporate stucture and pay. seems like raises are only given on length of time and not necessarily on merit"
"381","As in any corporation there is the battle between legacy and risk taking. Certain groups are more forward thinking. Others can be a pain to work with."
"382","- Hard to switch to investment banking in early years 
- Pay is low on a relative basis"
"383","GMO is looked down upon by Analysts, and basically everyone outside of the 15th floor.

If you're thinking about moving up, Management and the other teams usually hire outside because of the poor connotation that the GMO and it's members have (So have a backup plan once you have been here a year)

Management will NOT take care of you nor stand up for you when other higher-ups ask about their employees. They will... make sure they cover their butts before yours. 

Some teams to 'cut back' from having to give out overtime by making people work 10 am-6 pm shifts. On other teams have it completely shifted in 11 am-7 pm days the best word i heard from management was 'Isn't 11-7 great?! You get to sleep in!'. Again, management = oblivious

Nepotism runs deep, and politics are how people move around here. It's ridiculous how some people move up quick just because the MD prefers some to others."
"384","A lot of different branches within organization that don't have much contact with each other."
"385","Quality of work is poor"
"386","Difficult to grow. Learn everything within 7 months. GMO has a negative stigma. Does not pay well"
"387","There is a negative view from public and sometimes the work is dull and boring."
"388","More transparency around budgeting, salary bands, clarity for promotion process"
"389","Titles are not in sync with the rest of the financial industry and can be misleading.  You really have to earn your stripes here to get an officer title.   For e.g. an Assistant Vice President here is considered a very senior position, equivalent to a director or vice president outside of the organization.    While other financial banks sort of give away officer titles (a dime a dozen in some banks) it is based on... performance, accomplishments, seniority and other metrics at Moody's.  Every metric is ranked by the book!

Moody's Analytics goes by different titles all together.  An Associate Director to Director is the range of an Assistant Vice President at Moody's Investor Services division.   Someone on the outside looking an can easily misinterpret the seniority of an individual, which is why its important to read between the lines of the functions and responsibilities involved
. 
Ratio of plan vs. execute is a bit off in terms of strategy (not enough leadership and resources on execution).  Behind the curve on technological development."
"390","Train managers on what they expect from thier employees and give them clear direction."
"391","HR is a nightmare!  The turnover is unbelievable due to toxic leadership and some truly frightening characters.  The entire department is a risk for the company and no one cares to fix it, ironic given Moody's business model.  So many great people leave because of abusive managers, who are then rewarded with VP, SVP titles and complimentary coaching.  Very unfortunate."
"392","The company is not good with Work Flexibility"
"393","Don't have much to say."
"394","Progression as an associate analyst can be slow."
"395","Annual merit increases (annual pay-rises) are typically steady but fairly modest even when the company performs well. In my experience, the increase rates don't differ very significantly whether you are top performer or your contribution is average. Opportunities for internal mobility (functional / geographic) are limited in Shared Services."
"396","Compensation lower than banks leading to high turnover when banks going on a hiring spree to build their teams. due to increasing rules and regs there is a growing administrative and compliance component that can be tedious."
"397","Upper management is the worst."
"398","Low salary, Low salary, Low salary"
"399","Operates in a semi-competitive industry which tends to slow decision making. Under performers are not managed swiftly which leads to a generally less intense work environment."
"400","Senior management have too many responsibilities and often are too removed from the specifics of particular business problems. Difficult to get promoted on merits alone - department quotas have precedence. New hires are brought in at higher job titles than experienced existing employees with similar experience."
"401","1. Huge amount of administrative work.
2. Decisions by senior management often seems detached from the experiences of the workers.
3. Promotion criteria mysterious."
"402","1. Information Systems: Work/Life is non-existent.
2. HR department is untrustworthy.
3. Software and Hardware is under-par with other financial companies."
"403","we only work a 35 hour week opposed to a 40 hour week"
"404","Lack of organization among different organizations."
"405","Not many new things could learn"
"406","Low pay, cafeteria food is just ok"
"407","Warning: working on the ratings side of the business is different from the rest of Moody's. Those preparing the ratings have to deal with a higher pressure environment when you factor in the unpredictability of your workload (transactions pop up out of nowhere), compliance breathing down your neck (they monitor everything you do), communicating externally with investors and issuers (they hate you when you downgrade... them, sorry?), constantly dealing with IT issues, and the never ending revolver door of people leaving for higher paying jobs at banks.  The turnover rate for associate analysts in 2014 was especially high (40%) for a good reason.  People with ambition who can do this job well are in high demand at banks for much higher compensation.  If you're doing this to just work 2 years and then jump to a bank, then it might make sense, otherwise just go straight to the banks if you can. 

People will be frustrated by the lack of raises (less than 2% per year!)."
"408","COMPANY LAY OFF LONG TIME EMPLOYEE MASSIVELY FOR SEVERAL YEARS"
"409","Horrible IT support, overall conservative environment means new initiatives take a long time to get off the ground"
"410","Comp is low, even after adjusting for work / life balance; hourglass structure limits advancement for seasoned junior employees"
"411","Technology Senior Management is non existent. There was no good leader who can make the right   decision and lead by example. At the time I was there Geoff Fite who was CTO of San Franicsco branch showed no leadership and basic knowledge of Silicon Valley latest technologies. His lack of leadership and management style was root cause of my decision to quit this place. I would never recommend anybody even consider... this place . Don't read reviews full of joy etc, most of them are done by junior people who have not seen better places in their work experience."
"412","The promotion track is very slow.  The difference between positions is very minimal. Once you hit a certain point you won't be doing many different things.  The bonus is very low even in a good year"
"413","Regulatory and compliance requirements can be tedious. There are constant requirements on training while some can be cumbersome. Management is tight on cost control"
"414","if you want to move to next level position, you will have whole interview process internally."
"415","The bare knuckle negotiations on comp are tough and you will have to live with that decision."
"416","Needs to be more employee-centric"
"417","Politics between different team.u will be treated good when you are in need otherwise they will not bother about you"
"418","Work can be overwhelming given the salaries offered
Much effort spent on low-value activities to meet internal procedures and compliances
Salary/Bonus scheme provide less incentive for high performance
Turnover has been moderate"
"419","compensation
ability to be promoted
technology is not good"
"420","No real cons to working here"
"421","Must know how-to socialize
Decisions are made at the top"
"422","No Parity in packages
Average work culture
Monotonous work
No training in excel skills
Poor work life balance"
"423","no real cons depends a lot on which group you work in"
"424","Management not as good compared to other big companies. Promotion is hard."
"425","Change in position very difficult"
"426","People have to work long hours sometimes; not so good work life balance but which is improving"
"427","salary is weak for the industry"
"428","Vast range in pay scale at the same position.
Underpaid relative to other companies."
"429","Skill set needs to include interpersonal skills more than what they ask during hire"
"430","- Moody's is a very difficult place to be if you are a minority.
- They are no black people who are above SVP in all of Moody's US.
- The idea of having access to the Moody's international network is an illusion for minorities.
- There is an unwavering loyalty to preserving the careers of old white men who seem to be doing absolutely nothing.
- Only women and minorities get downsized at Moody's."
"431","lacking cutting edge technology and a bit stereotype"
"432","Long working hours low growth"
"433","Mobility, low salary,hard to enact change,a lot if regulation, inefficiencies"
"434","For regulatory reason, you might not get to do a lot of the ""real"" work as an intern"
"435","Staff stretched very thin. Need better segregation of duties to appropriate departments."
"436","Non professional management . People still call seniors sir and generally wait for them to leave office before leaving 
Work is completely manual and repetitive , only instruction following"
"437","A Slow Pace to change"
"438","Half a wall street job, and half a regular corporate job."
"439","Conflict of interest is a part of daily life. You are paid by those you rate, this is a business, and there is no way around that. 

The work is not rocket science. What you do is important for credit markets but you are not creating something revolutionary. Maybe that works for you but it nags me."
"440","Human Resources took forever to get back to me and the screening process if ridiculously long. Also, the culture -- ohh, the culture -- maybe it's because I worked in credit analysis (on the sale side) it was actually for Moody's Analytics but the people could not be more mundane and socializing was not encouraged. When it was, it was not exactly genuine."
"441","Typical bureaucracy where much of your success will depend on which influential people you know who are willing to spend their capital on supporting promoting you.  Office politics often impede best decisions."
"442","Feels a little slow to react to change 
Career growth slows down dramatically at a certain stage"
"443","Management has created a process so that they do not promote people.
Promotion is based on L3, L4 internal certification and not on your performance. And passing is subjective and its in your manager's hand. 

Worst HR policy - e.g. in Jan you can take only 1 day leave so if you need more days than that will be loss of pay. 

Culture is same even after becoming Moody's subsidiary. Sycophancy is rewarded....

Most of the work is number punching without using brain, after sometime you will become machine.

My advice is that don't join this company If you really want to preserve your talent, confidence and self-esteem."
"444","Regulatory environment distracts upper management"
"445","There is a lack of upward mobility"
"446","Poor senior management. 
The political games are more rewarded than merit.
Seniors use to download the responsibility to lower levels.
The high turnover generates a lack of continuity in the knowledge transfer"
"447","Not enough interaction with senior management"
"448","Low pay for junior levels and slow promotions. Sometimes it reminds me of a public entity."
"449","Compensation is lower than other departments. Promotions are hard to come by."
"450","Very vertical structure with very few promotions
Lower salaries than in banking or asset management
A lot of administrative work due to high regulation requirements"
"451","Work-Life balance, no pay raises"
"452","-very vertical hierarchical structure that makes it hard to run projects or make decisions
-comparing to other firms across the financial sector, the salaries are very low
-bonuses are very low as well"
"453","Compensation is below market average. There are occasional bad apples which are tolerated based on their seniority."
"454","nobody take ownership/responsability
commercial side is jurassic"
"455","Management doesnt promote company initiative at times, work and life balance is not always managers concern, salaries are low, and promotions arent fairly given"
"456","Work environment, carrear development, and your hard work is not recognized"
"457","HR and Hiring managers  lie a lot at the timing of hiring. To attract experienced employees & new clients, they deliberately over-promise and show true colour immediately after on-boarding.
Run like a BPO (data collection) than KPO (analysis). Management lies in saying that they are into high-end research work
Job description and designations are deceiving - You might get hired as an Senior Associate Vice... President (SAVP) in Equity/Quants Research but all you end up is doing elementary data entry
The learning is close to zero and the managers do not encourage/support outside the box thinking
The managers suffer with inferiority complex and are living example of the theory of ""white mens burden"" they are of the perception that the guys sitting in New York are the God and they are always right
Loyalty (lack of opportunity) is rewarded with promotions. These leftovers control the place, add to cost, create nuisance as they get fancy job titles
They are in low-end business, laggards amongst peers, but still very arrogant towards employees due to opportunistic behaviour.
I don't see why people here need a management degree. This work can be done by a 12th passout with few weeks training."
"458","Switching within the company can be very hard if you have been there for less than a year, even if you are a great fit."
"459","I thought the balance work life was great.  Especially the vacation days."
"460","Tech is out of date; disorganized policies and procedures; no to little opportunities for advancement"
"461","inadequate training, compensation, slow promotion growth"
"462","Most managers and office culture"
"463","Very rarely do employees get promoted even after many years"
"464","Very conservative approach to new projects and new ideas."
"465","Very Poor Management; a lot of Favouritism; No work life balance- even if your work is up to mark and you are not stretching beyond working hours that means you have failed to deliver; Unrealistic Targets; everything is urgent; not at all employee centric company- employees are considered as slaves and get no appreciation for good work"
"466","There is always so much work to do, and pacing yourself is up to you."
"467","It's ""too"" lax in the push to get things done, minimal voluntary turnover so quite a large old guard which is unwilling, often, to adopt new approaches/technologies"
"468","flexible working are there, go in the office and forget about coming back"
"469","Senior management does not think highly about developers.
Frequent reorgs.
Promotion process and forced rankings."
"470","The job was rather dull as are the people, but they made it seem so much more interesting in the description and also during the interview.

The work culture is something of a facade. In the beginning, everyone seemed pleasant enough. After a couple months, I overheard some tragic stories of back-stabbing in order to make so-and-so look bad, etc."
"471","Technology is behind the times"
"472","Overall Internal Maneuverability is limited"
"473","not a company for a long-term perspective as no social life. AND LATE SITINGS FOR SHOW OFF OF WORK."
"474","-being promised career development but never keep it
-no reward for hard work, instead internal politics are benchmark for promotions (not expertise or experience)
-expectation from Management to staff far above the actual job description and skills required
-no clear annual objectives to keep personal development and progression chances as unclear and in-transparent as possible/KPO's vaguely formulated
-no... internal system to record work activity resulting in no visibility of work-load or measurement/reporting of achievements  
-high micromanagement culture
-staff is not given any credibility and not trusted to do anything by themselves
-hierarchy structure made complex for MD to avoid direct conversations with anyone below staff with management/supervisor function
-no clear training given at the start of your career
-no incentives for overachieving expectations (as no objectives communicated!)"
"475","Nothing...every work adds something to your knowledge"
"476","accelerate the speed of training new generation."
"477","Promotions.  Compensation. Name value."
"478","None. All good about copal partners"
"479","Same recognition across associates who work hard and those that come in at 11am
Terrible technology
Sometimes can get bogged down with too many low value add work"
"480","Its is too busy most of the time. Leaving in time and leaves are a big issue. HR is week in terms of employee engagement."
"481","Die Bezahlung ist für die Branche ein bisschen niedrig. Sehr niedriger Bonus. Es wird wenig für die Motivation der Mitarbeiter getan."
"482","Bonuses are relatively small. Some regular tasks are more cumbersome due to increased regulation. Processes vary across departments and across groups, which creates inefficiencies and makes some tasks more difficult than they need to be. It seems that sometimes projects are created just for the sake of it, when time could be better spent on core business like ratings and research."
"483","Horrible IT infrastructure. Really poor reliance on external consultants"
"484","management needs to be improved"
"485","Pay is not great especially as working hours can be demanding and job has high responsibility"
"486","poor work-life balance and work culture, they go for a toss"
"487","the technology isn't that good"
"488","the pay is extremely low
for associate analysts your development depends greatly on your analyst
promotions are hard to come by, and you need to be working at the next level for some time before even being considered
lots of people just coast and it hurts morale (along with below market pay)
hard work does not mean more pay or promotion it merely puts you in the conversation
at the lower levels if you stay too... long, you will get stuck here
management is very unclear about promotion process (will mislead you to keep you chasing the carrot)
associate analysts get stuck doing a lot of legwork due to increased regulation
lots of senior people who collect big checks just coasting, noticed by younger hard workers
very little turnover at the senior levels
very poor technology"
"489","The technology is a little out of date and this can cause delays in getting things done, however they are starting to improve this now."
"490","Stop getting involved in influencing rating outcomes and rating assignments - your job is to manage people and create teams of individuals who can handle it (hiring in the banking department those who failed in structured finance after the crisis is NOT the way to go)."
"491","From working hours to politics everything is against you."
"492","no work life balance, long hours stretch"
"493","I feel like sometimes the left hand doesnt know what the right hand is doing in my department which can be frustrating.  Also,  there isnt alot of accountability.  Kind of a stale environment and a bit boring.  Also,  if you work for the wrong team,  you will hate your job.  Some teams at Moody's pull 80 hour weeks and expect you to work nights,  weekends and even holidays as the default (work life balance for these... people is non-existent) so be careful who you work for.   Dental is pretty bad.  I dont really like the WTC location either."
"494","Extremely long working hours. Unreasonable deadlines because each person is assigned jobs large enough to be done by two. Very miserly pay. Bad work environment. Depressing office. That probably explains the high attrition rate."
"495","- long! really long hours. its ok, if its once in a week or twice, but it can really screw your life if its continuously for months
-  one project after another, so basically you will not have that feeling when you are completing your work and relaxing with satifaction
- quality of work in a team very different depending on a different people, so even if you are doing outstanding job, its anyways valued in a same... way with work, which is really looks awkward and lousy."
"496","bad leave policy, bad transport department,long working hours"
"497","A very lackadaisical atmosphere and sometimes get overwhelmingly busy."
"498","political environment all around, need to watch your back."
"499","No advice"
"500","The work load can be a bit much sometimes. Some managers are not as smart as they think"
"501","Compensation could be better reflected on performance"
"502","Not so much room for promotion"
"503","Limited career opportunities, limited number of possible employers outside Rating Agencies after being in the company for too many years"
"504","High level of Bureaucracy accross the firm"
"505","You have to stay on your current position for many years before you have promotion."
"506","- The old boys club model seems to have survived at Moody's. 
- Provide a developmental career path for analysts to be promoted.
- Management at the group level do not keep analysts informed.
- Promote from within for the higher paying jobs."
"507","BORING! Bizarro World promotion policy. Poor pay. You'll probably go brain dead here. Given all the regulatory changes, agency employees' time has become mostly about administrative CYA rather than focused more on in depth analysis."
"508","Hard to balance work life"
"509","But that increased salary will take you to the loss........................ that depends on individuals thinking, those who work only for money welcome to copal and those who wants to improve skills then please don't come to copal.
No festivals off
only two saturdays off
long working hours daily aprrox 12 hours
kills personal/social life
take you away from your family 
The only friend on copal emplyees is... Alcohol 
only upper management is happy
for language people its really hell i don't know why they don't think about it"
"510","long working hours
working condition not good"
"511","- Long hours
- Horrible pay
- No recognition
- Everyone in team is treated like a replaceable product"
"512","Deceptive HR practices, poor review system"
"513","Unprofessional attitude of Top management who are only interested in improving bottom line, inadequate archaic infrastructure (dual core desktops with 1 GB ram still in use).. Management rules like an autocracy with little leeway or freedom given to employees. Workplace politics and favouritism make it a disgusting place to work"
"514","Very poor management, Lots of unprofessional people, Inappropriate compliance level"
"515","pays some of the lowest salaries in the market
too many layers making career growth very slow process
corporate visibility non-existent
excessive bureaucracy 
place is abound with mediocrity, hard to get by really smart people
pompous managers with poor soft and management skills
HR unprofessional and employment process takes too long"
"516","Some teams are glorified, paying better than other teams."
"517","Pay is mediocre for financial industry; career advancement is stalled."
"518","Very political atmosphere, a lot of nepotism and  face time expected from management"
"519","Within CFG, extremely consensus driven organization, no room for creativity or original thinking.  You get ahead via ""special projects"" without that, you'll need to work 2-3x as much or and your promotions will take 2-3x as long.  It doesn't matter if the companies you cover are high volume, busy companies, you won't get any points for staying on top of them without the ""special projects"""
"520","limited growth opportunities and continued professional training"
"521","Senior analysts have been around forever and aren't going anywhere, leading to stale thinking in some cases. Nearly impossible to be promoted from AA1 to Analyst, especially in FIG and CFG, where managers work you to death and keep changing goalposts. Stay away from FIG. Seriously."
"522","Somewhat low energy / enthusiasm environment
Bureaucracy
Questionable IT system
As an intern, possible to slip through the cracks and get forgotten"
"523","Keep it up!"
"524","Operating Environment:  The office layout (at least at Headquarters - 7 WTC in NYC) does not facilitate interaction.  People call each other on the phone in neighboring offices rather than meet with them face to face.  Does not feel like a collaborative, innovative youthful company so be aware of this is you are coming from management consulting or technology.  The internal technology (mobile devices, data systems,... workflow systems, personal computers, remote work technologies etc.) are all probably 10 years behind.  I was surprised when I started at how antiquated the technology was.  There does not appear to be a lot of appetite for updating technologies so the outlook going forward remains negative. 

Culture: Moody's seems to have a very conservative business culture.  Decisions can take a long time to get made and can result in ""analysis paralysis"".  The firm feels and looks older from the design of the office to the people filling them, not a great place for a recent entrant from a top tier program looking to develop. Very limited training and development offerings.  There do not seem to be a lot of team building events. 

Overall this experience has not met up to expectations compared to previous top 25 best places to work firms."
"525","Money, regulation, could become stuck"
"526","LOW LOW LOW LOW pay"
"527","Pathetic compensation
Long working hours
Very poor management support"
"528","Work Life balance
Rest All good"
"529","Very Bad work culture at work"
"530","Senior Management (too old in its way and doesnt understand the changing environment), Long working hours, no work-life balance, unsympathetic TLs, no learning after a few years"
"531","Work/life balance sometimes goes for a toss due to long working hours"
"532","Management always try to keep you more in office
They doesn't care about your work life balance
HR people never react to the employees problems
Higher authorities even count how many breaks you have taken in a day"
"533","Long Working Hours.
Cab facilities.
Repetitive work."
"534","The main downside of Moody's is its ongoing lack of sufficient internal investment, in particular the IT infrastructure, its cutting corners when in comes to giving people the right tools to do their job properly."
"535","Low starting level package, offer to freshers is way below market
Obviously, stretched office hours is a biggest bane of working in Copal"
"536","People form comfort zone here and make monetary benefits their shield of protection"
"537","Senior management is not up front"
"538","More room needed to grow"
"539","At times there are long working hours"
"540","Long working hours and high pressure"
